,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Dikarya,Ascomycota,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
O94445,0.0,0.0,0.666666666667,0.25,0.0,0.0,0.08333333333330001,Euk+Bac,12,0,0.8239592165009999,1.80303030303,0.236866359447,False
O94446,0.0,0.0,0.0,0.692307692308,0.307692307692,0.0,0.0,Eukaryota,13,0,0.61724176973,1.46153846154,-0.17460317460299998,False
O94447,0.0,0.0,0.0,0.0,0.0,0.916666666667,0.08333333333330001,Dikarya,12,1,0.286835983056,0.153846153846,-0.0238095238095,False
O94448,0.0,0.0,0.0,0.846153846154,0.0769230769231,0.0,0.0769230769231,Eukaryota,13,0,0.5359610497089999,1.33333333333,-0.103174603175,False
O94449,0.307692307692,0.38461538461499994,0.0769230769231,0.23076923076900002,0.0,0.0,0.0,Euk_Archaea,13,0,1.2658567518700001,0.897435897436,-0.138888888889,False
O94450,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.384615384615,0.0952380952381,False
O94451,0.0,0.0,0.0,0.846153846154,0.0769230769231,0.0,0.0769230769231,Eukaryota,13,0,0.5359610497089999,1.41025641026,0.19444444444400003,False
O94452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,1,1,-0.0,2.0,,False
O94453,0.0,0.0,0.38461538461499994,0.615384615385,0.0,0.0,0.0,Eukaryota,13,0,0.666278442415,1.30769230769,-0.047619047619,False
O94454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,11,2,-0.0,0.282051282051,0.111111111111,False
O94457,0.0,0.0,0.583333333333,0.25,0.08333333333330001,0.0,0.08333333333330001,Euk+Bac,12,1,1.07513932401,2.33333333333,1.39285714286,False
O94458,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,0,-0.0,0.409090909091,-0.0801843317972,False
O94459,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,9,0,-0.0,0.0,0.0,False
O94460,0.75,0.0,0.166666666667,0.08333333333330001,0.0,0.0,0.0,Cellular_organisms,12,1,0.7214636866930001,0.307692307692,-0.047619047619,False
O94461,0.153846153846,0.0,0.38461538461499994,0.153846153846,0.0769230769231,0.153846153846,0.0769230769231,Euk+Bac,13,0,1.6260206924200002,3.07692307692,0.607142857143,False
O94462,0.0,0.0,0.0,0.909090909091,0.0,0.0,0.0909090909091,Eukaryota,11,0,0.304636097349,1.16363636364,-0.33333333333299997,False
O94464,0.0,0.0,0.0,0.583333333333,0.08333333333330001,0.25,0.08333333333330001,Eukaryota,12,0,1.07513932401,2.21212121212,0.15668202765,False
O94465,0.0,0.0,0.0,0.666666666667,0.166666666667,0.08333333333330001,0.08333333333330001,Eukaryota,12,1,0.983087758575,1.46153846154,-0.123015873016,False
O94466,0.0,0.0,0.0,0.38461538461499994,0.46153846153800004,0.153846153846,0.0,Opisthokonta,13,0,1.0123308390999999,1.07692307692,0.14285714285700002,False
O94467,0.692307692308,0.0,0.307692307692,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.61724176973,0.0,0.0,True
O94468,0.888888888889,0.0,0.111111111111,0.0,0.0,0.0,0.0,Cellular_organisms,9,2,0.34883209584299996,1.52727272727,1.47222222222,False
O94469,0.0,0.0,0.9,0.1,0.0,0.0,0.0,Euk+Bac,10,3,0.325082973391,1.84615384615,-0.0277777777778,True
O94472,0.0,0.0,0.0,0.28571428571400004,0.14285714285700002,0.0,0.5714285714289999,Ascomycota,7,0,0.955699891113,2.09523809524,0.963636363636,False
O94474,0.25,0.0,0.375,0.25,0.0,0.125,0.0,Euk+Bac,8,5,1.32088834315,2.28205128205,0.162698412698,False
O94476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk_Archaea,13,0,-0.0,0.0,0.0,False
O94477,0.0,0.0,0.0,0.909090909091,0.0,0.0909090909091,0.0,Eukaryota,11,1,0.304636097349,1.04545454545,0.022222222222199998,False
O94478,0.0,0.0,0.0,0.363636363636,0.636363636364,0.0,0.0,Opisthokonta,11,0,0.655481773901,1.34545454545,-0.1,False
O94479,0.1,0.1,0.0,0.2,0.2,0.0,0.4,Ascomycota,10,1,1.47080847632,3.30909090909,0.316137566138,False
O94480,0.0769230769231,0.0,0.0,0.846153846154,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.5359610497089999,1.20512820513,0.0198412698413,False
O94481,0.0,0.0,0.0,0.888888888889,0.111111111111,0.0,0.0,Eukaryota,9,0,0.34883209584299996,1.0,-0.1125,False
O94483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,7,0,-0.0,0.0,0.0,False
O94486,0.0,0.0,0.25,0.0,0.25,0.5,0.0,Dikarya,4,2,1.0397207708399998,3.6,1.8,False
O94487,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,6,1,-0.0,1.71428571429,,False
O94488,0.33333333333299997,0.0,0.166666666667,0.0,0.0,0.166666666667,0.33333333333299997,Cellular_organisms,6,5,1.32966134885,3.2,0.146666666667,False
O94489,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,4,9,-0.0,2.10256410256,0.964285714286,False
O94490,0.0,0.0,0.0,0.0,0.0,0.8,0.2,Dikarya,5,4,0.500402423538,0.555555555556,-0.111111111111,False
O94491,0.444444444444,0.0,0.33333333333299997,0.0,0.0,0.111111111111,0.111111111111,Cellular_organisms,9,4,1.21488965395,3.51282051282,0.539682539683,False
O94492,0.916666666667,0.0,0.08333333333330001,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.286835983056,0.0,0.0,True
O94493,0.0,0.0,0.46153846153800004,0.0769230769231,0.0769230769231,0.23076923076900002,0.153846153846,Euk+Bac,13,0,1.37781950804,3.48717948718,0.28571428571400004,False
O94495,0.0,0.0,0.0,0.153846153846,0.153846153846,0.0,0.692307692308,Ascomycota,13,0,0.8305178252869999,1.48717948718,0.0793650793651,False
O94497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,2,0,-0.0,0.0,,False
O94498,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,2,1,-0.0,4.0,-3.0,False
O94500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,False
O94501,0.08333333333330001,0.583333333333,0.0,0.33333333333299997,0.0,0.0,0.0,Euk_Archaea,12,1,0.887694275799,0.74358974359,0.0912698412698,False
O94502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,10,2,-0.0,0.863636363636,0.533640552995,False
O94503,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.435897435897,-0.015873015873,False
O94504,0.545454545455,0.0,0.181818181818,0.181818181818,0.0909090909091,0.0,0.0,Cellular_organisms,11,0,1.16851840574,1.67272727273,0.06,False
O94505,0.153846153846,0.0,0.692307692308,0.153846153846,0.0,0.0,0.0,Euk+Bac,13,0,0.8305178252869999,0.717948717949,-0.05952380952380001,True
O94506,0.0,0.0,0.0,0.14285714285700002,0.14285714285700002,0.5714285714289999,0.14285714285700002,Dikarya,7,1,1.1537419427,1.28571428571,0.08333333333330001,False
O94508,0.0909090909091,0.0,0.0,0.909090909091,0.0,0.0,0.0,Eukaryota,11,0,0.304636097349,0.8,0.07333333333330001,False
O94509,0.833333333333,0.0,0.0,0.166666666667,0.0,0.0,0.0,Cellular_organisms,12,1,0.45056120886600004,0.846153846154,0.0238095238095,False
O94510,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Dikarya,6,2,0.636514168295,2.03571428571,-0.9375,False
O94511,0.0,0.0,0.08333333333330001,0.916666666667,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.564102564103,0.015873015873,False
O94512,0.0,0.0,0.08333333333330001,0.166666666667,0.25,0.5,0.0,Dikarya,12,0,1.1988493129100002,2.10606060606,-0.233333333333,False
O94513,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,0.0277777777778,False
O94514,0.0,0.846153846154,0.0,0.153846153846,0.0,0.0,0.0,Euk_Archaea,13,0,0.42932302193099997,0.282051282051,0.111111111111,False
O94515,0.166666666667,0.33333333333299997,0.0,0.5,0.0,0.0,0.0,Eukaryota,6,7,1.0114042647100001,0.74358974359,0.246031746032,False
O94516,0.0,0.0,0.0,0.2,0.0,0.2,0.6,Ascomycota,5,2,0.950270539233,1.90476190476,0.416666666667,False
O94517,0.0,0.25,0.0,0.75,0.0,0.0,0.0,Eukaryota,12,1,0.562335144619,0.615384615385,0.214285714286,False
O94518,0.0,0.0,0.0,0.916666666667,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.286835983056,1.0,0.361111111111,False
O94519,0.0,0.0,0.0,0.1,0.5,0.0,0.4,Opisthokonta,10,0,0.9433483923289999,1.26666666667,-0.24,False
O94520,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,0.0,Eukaryota,12,1,0.45056120886600004,1.4358974359,0.861111111111,False
O94521,0.272727272727,0.0,0.0909090909091,0.181818181818,0.0909090909091,0.272727272727,0.0909090909091,Cellular_organisms,11,0,1.67262544615,3.34545454545,1.33333333333,False
O94522,0.0,0.0,0.0,0.0,0.0,0.777777777778,0.222222222222,Dikarya,9,2,0.529706199058,1.30909090909,-0.12037037037000001,False
O94523,0.0,0.0,0.833333333333,0.08333333333330001,0.08333333333330001,0.0,0.0,Euk+Bac,12,1,0.56608573896,1.02564102564,0.305555555556,False
O94524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,-0.0,0.0,0.0,True
O94525,0.666666666667,0.0,0.166666666667,0.166666666667,0.0,0.0,0.0,Cellular_organisms,6,3,0.8675632284810001,3.16666666667,2.53246753247,False
O94526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,10,0,-0.0,0.822222222222,-0.154761904762,False
O94527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.666666666667,-0.0515873015873,False
O94528,0.33333333333299997,0.0,0.33333333333299997,0.166666666667,0.0,0.166666666667,0.0,Cellular_organisms,6,5,1.32966134885,3.23636363636,-0.554232804233,False
O94529,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
O94530,0.833333333333,0.0,0.0,0.166666666667,0.0,0.0,0.0,Cellular_organisms,12,1,0.45056120886600004,0.717948717949,-0.00793650793651,False
O94531,0.0,0.0,0.0,0.5,0.166666666667,0.166666666667,0.166666666667,Eukaryota,12,0,1.2424533248899998,2.18181818182,-0.155555555556,False
O94532,0.0,0.0,0.0,0.714285714286,0.28571428571400004,0.0,0.0,Eukaryota,7,0,0.598269588585,1.2380952381,-0.361111111111,False
O94533,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,11,2,-0.0,1.07692307692,0.246031746032,False
O94534,0.0,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,Eukaryota,13,0,0.42932302193099997,1.12820512821,0.18650793650800002,False
O94536,0.0,0.0,0.166666666667,0.666666666667,0.08333333333330001,0.08333333333330001,0.0,Eukaryota,12,1,0.983087758575,1.97435897436,0.15873015873,False
O94537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,10,1,-0.0,0.690909090909,0.047619047619,False
O94538,0.0,0.0,0.0,0.666666666667,0.25,0.0,0.08333333333330001,Eukaryota,12,1,0.8239592165009999,1.61538461538,0.420634920635,False
O94539,0.0,0.0,0.0,0.0,0.7272727272730001,0.181818181818,0.0909090909091,Opisthokonta,11,0,0.7595473914749999,0.618181818182,0.4,False
O94543,0.0,0.0,0.0,0.0,0.0,0.875,0.125,Dikarya,8,0,0.37677016125600005,0.25,-0.10769230769200001,False
O94544,0.5,0.0,0.25,0.25,0.0,0.0,0.0,Cellular_organisms,8,5,1.0397207708399998,1.61538461538,-0.0952380952381,False
O94545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.615384615385,0.420634920635,False
O94547,0.0,0.0,0.166666666667,0.166666666667,0.0,0.5,0.166666666667,Dikarya,6,7,1.2424533248899998,2.66666666667,1.08333333333,False
O94548,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,11,0,-0.0,0.0,0.0,False
O94549,0.0,0.0,0.0,0.0,0.0,0.777777777778,0.222222222222,Dikarya,9,0,0.529706199058,0.388888888889,0.025,False
O94550,0.23076923076900002,0.0,0.38461538461499994,0.38461538461499994,0.0,0.0,0.0,Euk+Bac,13,0,1.07339428128,1.17948717949,0.488095238095,False
O94552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,-0.0,0.0,0.0,False
O94553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.153846153846,0.0277777777778,False
O94556,0.153846153846,0.0769230769231,0.153846153846,0.615384615385,0.0,0.0,0.0,Eukaryota,13,0,1.07201696856,1.12820512821,-0.123015873016,False
O94559,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Ascomycota,2,0,0.6931471805600001,1.0,,False
O94560,0.0,0.0,0.0,0.583333333333,0.33333333333299997,0.0,0.08333333333330001,Eukaryota,12,0,0.887694275799,1.83333333333,-0.19262672811099998,False
O94561,0.538461538462,0.0,0.38461538461499994,0.0,0.0,0.0769230769231,0.0,Cellular_organisms,13,0,0.898137003188,0.923076923077,0.166666666667,True
O94562,0.38461538461499994,0.0,0.538461538462,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.898137003188,0.461538461538,-0.07142857142860001,True
O94563,0.25,0.0,0.75,0.0,0.0,0.0,0.0,Euk+Bac,8,3,0.562335144619,2.32727272727,2.8981481481499998,True
O94564,0.38461538461499994,0.0,0.46153846153800004,0.153846153846,0.0,0.0,0.0,Euk+Bac,13,0,1.0123308390999999,1.12820512821,0.031746031746,True
O94565,0.0,0.0,0.0,0.5,0.0,0.08333333333330001,0.416666666667,Eukaryota,12,0,0.918427784993,2.16666666667,-0.17235023041499997,False
O94566,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.833333333333,Ascomycota,6,1,0.45056120886600004,2.95238095238,-0.1,False
O94567,0.25,0.0,0.75,0.0,0.0,0.0,0.0,Euk+Bac,8,5,0.562335144619,0.974358974359,-0.0992063492063,False
O94569,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Ascomycota,6,0,0.636514168295,0.533333333333,-0.07142857142860001,False
O94570,0.45454545454499995,0.0,0.272727272727,0.181818181818,0.0,0.0909090909091,0.0,Cellular_organisms,11,0,1.2406842919499999,1.89090909091,1.24074074074,False
O94572,0.625,0.0,0.25,0.0,0.0,0.0,0.125,Cellular_organisms,8,3,0.900256051269,3.05454545455,1.85317460317,False
O94573,0.0,0.0,0.0,0.0,0.0,0.4,0.6,Ascomycota,5,0,0.6730116670090001,0.6,-0.166666666667,False
O94574,0.0,0.0,0.692307692308,0.0,0.0769230769231,0.23076923076900002,0.0,Euk+Bac,13,0,0.790267968075,2.69230769231,-0.15873015873,True
O94577,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,2,1,-0.0,0.0,,False
O94578,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Dikarya,3,1,0.636514168295,0.5,0.0,False
O94579,0.0,0.33333333333299997,0.0,0.666666666667,0.0,0.0,0.0,Eukaryota,12,1,0.636514168295,0.666666666667,0.0515873015873,False
O94580,0.0,0.0,0.0,0.8,0.0,0.0,0.2,Eukaryota,10,0,0.500402423538,1.62222222222,-0.08333333333330001,False
O94581,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,0.589743589744,0.011904761904799999,False
O94582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,11,2,-0.0,0.153846153846,-0.0238095238095,False
O94584,0.769230769231,0.0769230769231,0.0769230769231,0.0,0.0,0.0769230769231,0.0,Cellular_organisms,13,0,0.793730055158,1.05128205128,0.25,True
O94585,0.0,0.0,0.0,0.0,0.33333333333299997,0.33333333333299997,0.33333333333299997,Ascomycota,3,1,1.09861228867,1.16666666667,1.0,False
O94586,0.769230769231,0.0,0.153846153846,0.0769230769231,0.0,0.0,0.0,Cellular_organisms,13,0,0.6870920273800001,0.307692307692,-0.047619047619,True
O94587,0.0,0.0,0.4,0.2,0.4,0.0,0.0,Opisthokonta,10,3,1.05492016799,2.46153846154,-0.123015873016,False
O94588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,1,2,-0.0,0.666666666667,-0.5,False
O94589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,6,0,-0.0,0.0,0.0,False
O94590,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.538461538462,0.0198412698413,False
O94599,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.282051282051,-0.0436507936508,False
O94600,0.0,0.0,0.0,0.538461538462,0.307692307692,0.0,0.153846153846,Eukaryota,13,0,0.983961446001,1.92307692308,-0.19444444444400003,False
O94601,0.0,0.0,0.0,0.7272727272730001,0.272727272727,0.0,0.0,Eukaryota,11,0,0.585952618304,1.41818181818,0.693333333333,False
O94603,0.0,0.0,0.0,0.4,0.6,0.0,0.0,Opisthokonta,10,0,0.6730116670090001,1.06666666667,-0.14285714285700002,False
O94606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.74358974359,-0.11507936507899999,False
O94607,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Ascomycota,6,2,0.636514168295,3.14285714286,0.12307692307700001,False
O94609,0.0,0.0,0.08333333333330001,0.916666666667,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.717948717949,-0.00793650793651,False
O94611,0.0,0.0,0.0,0.0,0.0,0.555555555556,0.444444444444,Dikarya,9,0,0.6869615765970001,0.555555555556,0.0,False
O94612,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.769230769231,0.190476190476,False
O94613,0.0,0.0,0.38461538461499994,0.615384615385,0.0,0.0,0.0,Eukaryota,13,0,0.666278442415,1.30769230769,-0.20238095238099998,False
O94614,0.0,0.0,0.45454545454499995,0.0,0.0909090909091,0.45454545454499995,0.0,Euk+Bac,11,0,0.9347698978579999,3.27272727273,0.6084656084660001,False
O94616,0.0,0.7272727272730001,0.0,0.272727272727,0.0,0.0,0.0,Euk_Archaea,11,2,0.585952618304,0.512820512821,0.230158730159,False
O94617,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,False
O94618,0.0,0.0,0.0,0.3,0.4,0.0,0.3,Opisthokonta,10,0,1.08889997535,1.86666666667,-0.428571428571,False
O94619,0.0,0.0,0.0,0.5,0.0,0.166666666667,0.33333333333299997,Eukaryota,12,0,1.0114042647100001,2.06060606061,-0.255555555556,False
O94620,0.0,0.0,0.714285714286,0.28571428571400004,0.0,0.0,0.0,Euk+Bac,7,6,0.598269588585,1.41025641026,0.40079365079400003,False
O94621,0.0,0.0,0.33333333333299997,0.5,0.0,0.0,0.166666666667,Eukaryota,6,0,1.0114042647100001,3.0,-1.0714285714299998,False
O94622,0.0,0.0,0.0,0.8571428571430001,0.0,0.0,0.14285714285700002,Eukaryota,7,2,0.410116318288,2.0,0.0,False
O94623,0.416666666667,0.0,0.08333333333330001,0.33333333333299997,0.08333333333330001,0.0,0.08333333333330001,Cellular_organisms,12,1,1.3522093992299997,2.46153846154,0.031746031746,False
O94624,0.0,0.0,0.0,0.0,0.0,0.636363636364,0.363636363636,Dikarya,11,0,0.655481773901,0.509090909091,0.64,False
O94625,0.153846153846,0.0,0.153846153846,0.307692307692,0.0,0.38461538461499994,0.0,Dikarya,13,0,1.30610660909,2.97435897436,-0.150793650794,False
O94626,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,False
O94627,0.0,0.0,0.0,0.6,0.2,0.0,0.2,Eukaryota,10,0,0.950270539233,2.24444444444,-0.34523809523800003,False
O94628,0.5,0.1,0.1,0.0,0.0,0.1,0.2,Cellular_organisms,10,0,1.35923670067,3.22222222222,-0.416666666667,False
O94630,0.0,0.125,0.0,0.75,0.0,0.125,0.0,Eukaryota,8,2,0.7356219397589999,1.48888888889,0.5595238095239999,False
O94631,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,Euk+Bac,12,1,0.286835983056,0.461538461538,-0.07142857142860001,False
O94632,0.0769230769231,0.0,0.538461538462,0.0769230769231,0.0,0.153846153846,0.153846153846,Euk+Bac,13,0,1.30387552934,3.15384615385,-0.230158730159,False
O94633,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,7,0,-0.0,0.571428571429,-0.166666666667,False
O94634,0.153846153846,0.0,0.846153846154,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.42932302193099997,0.0,0.0,True
O94636,0.166666666667,0.33333333333299997,0.0,0.5,0.0,0.0,0.0,Eukaryota,12,1,1.0114042647100001,0.974358974359,-0.0992063492063,False
O94637,0.25,0.666666666667,0.0,0.08333333333330001,0.0,0.0,0.0,Euk_Archaea,12,1,0.8239592165009999,0.615384615385,-0.0952380952381,False
O94639,0.0,0.0,0.0,0.75,0.0,0.25,0.0,Eukaryota,12,1,0.562335144619,1.84615384615,0.9523809523810001,False
O94640,0.23076923076900002,0.0,0.307692307692,0.23076923076900002,0.153846153846,0.0,0.0769230769231,Euk+Bac,13,0,1.5247073930300001,2.61538461538,0.265873015873,False
O94641,0.0,0.0769230769231,0.769230769231,0.0769230769231,0.0,0.0769230769231,0.0,Euk+Bac,13,0,0.793730055158,1.28205128205,0.00793650793651,False
O94642,0.33333333333299997,0.0,0.666666666667,0.0,0.0,0.0,0.0,Euk+Bac,6,4,0.636514168295,1.33333333333,0.357142857143,False
O94644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,10,2,-0.0,1.21212121212,-0.147465437788,False
O94645,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,0.0,Euk+Bac,12,0,0.286835983056,0.833333333333,0.354838709677,False
O94646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,8,1,-0.0,0.444444444444,-0.222222222222,False
O94647,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,0.0,Eukaryota,6,4,0.636514168295,2.48888888889,-0.33333333333299997,False
O94649,0.0,0.0,0.0,0.888888888889,0.111111111111,0.0,0.0,Eukaryota,9,1,0.34883209584299996,1.02222222222,-0.047619047619,False
O94650,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.384615384615,-0.00793650793651,False
O94651,0.0,0.0769230769231,0.0,0.692307692308,0.153846153846,0.0,0.0769230769231,Eukaryota,13,0,0.937155853066,1.76923076923,-0.170634920635,False
O94652,0.0,0.0,0.0,0.538461538462,0.38461538461499994,0.0769230769231,0.0,Eukaryota,13,0,0.898137003188,1.23076923077,-0.035714285714300006,False
O94653,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
O94654,0.0,0.0,0.0,0.923076923077,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.271189373042,1.0,0.103174603175,False
O94655,0.0,0.08333333333330001,0.166666666667,0.75,0.0,0.0,0.0,Eukaryota,12,1,0.7214636866930001,1.05128205128,-0.05952380952380001,False
O94657,0.08333333333330001,0.0,0.166666666667,0.25,0.0,0.166666666667,0.33333333333299997,Ascomycota,12,0,1.51710639706,3.48484848485,3.40829493088,False
O94658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,7,3,-0.0,0.466666666667,0.28571428571400004,False
O94659,0.166666666667,0.416666666667,0.0,0.416666666667,0.0,0.0,0.0,Eukaryota,12,1,1.02818385933,0.897435897436,-0.0873015873016,False
O94660,0.307692307692,0.0,0.615384615385,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.8587409130060001,0.461538461538,0.08333333333330001,False
O94661,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.717948717949,0.25,False
O94663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,0.0277777777778,False
O94666,0.75,0.0,0.08333333333330001,0.166666666667,0.0,0.0,0.0,Cellular_organisms,12,1,0.7214636866930001,0.666666666667,-0.0515873015873,False
O94667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.435897435897,-0.015873015873,False
O94669,0.0,0.0,0.0,0.5,0.166666666667,0.0,0.33333333333299997,Eukaryota,12,1,1.0114042647100001,2.53846153846,-0.031746031746,False
O94671,0.769230769231,0.0,0.153846153846,0.0769230769231,0.0,0.0,0.0,Cellular_organisms,13,0,0.6870920273800001,0.461538461538,0.08333333333330001,True
O94672,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,7,3,-0.0,1.24444444444,1.61904761905,False
O94673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.282051282051,-0.0436507936508,False
O94674,0.0,0.0,0.0,0.7272727272730001,0.0,0.272727272727,0.0,Eukaryota,11,0,0.585952618304,1.89090909091,0.24,False
O94675,0.0,0.0,0.0,0.769230769231,0.0769230769231,0.0769230769231,0.0769230769231,Eukaryota,13,0,0.793730055158,1.66666666667,0.0515873015873,False
O94676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.512820512821,-0.0793650793651,False
O94677,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,0,-0.0,0.484848484848,-0.05898617511519999,False
O94679,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
O94680,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.461538461538,-0.0198412698413,False
O94681,0.33333333333299997,0.0,0.666666666667,0.0,0.0,0.0,0.0,Euk+Bac,12,1,0.636514168295,0.0,0.0,False
O94683,0.0,0.0,0.0,0.75,0.25,0.0,0.0,Eukaryota,12,0,0.562335144619,0.893939393939,-0.017511520737299998,False
O94684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,11,1,-0.0,0.651515151515,0.0119815668203,False
O94685,0.0,0.0,0.0,0.5,0.5,0.0,0.0,Opisthokonta,10,0,0.6931471805600001,1.11111111111,1.1904761904799999,False
O94686,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk_Archaea,9,1,-0.0,0.0,0.0,False
O94689,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.271189373042,0.307692307692,0.0555555555556,False
O94690,0.0,0.0,0.583333333333,0.0,0.33333333333299997,0.0,0.08333333333330001,Euk+Bac,12,0,0.887694275799,2.98484848485,-0.576036866359,False
O94691,0.0,0.0,0.0,0.5714285714289999,0.428571428571,0.0,0.0,Eukaryota,7,0,0.6829081047,1.14285714286,0.833333333333,False
O94692,0.0,0.833333333333,0.0,0.166666666667,0.0,0.0,0.0,Euk_Archaea,12,1,0.45056120886600004,0.435897435897,0.0873015873016,False
O94693,0.0,0.0,0.0,0.33333333333299997,0.416666666667,0.08333333333330001,0.166666666667,Opisthokonta,12,1,1.2366848691399999,1.58974358974,-0.14285714285700002,False
O94694,0.0,0.0,0.0,0.875,0.125,0.0,0.0,Eukaryota,8,0,0.37677016125600005,1.10714285714,-0.25,False
