,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Protostomia,Ecdysozoa,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
Q17784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.153846153846,0.0277777777778,False
Q17788,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,0,-0.0,None,,False
Q17790,0.0,0.0,0.0,0.08333333333330001,0.0,0.916666666667,0.0,0.0,Eumetazoa,12,0,0.286835983056,1.15151515152,-0.0184331797235,False
Q17792,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,2,-0.0,4.0,,False
Q17796,0.0,0.0,0.0,0.45454545454499995,0.363636363636,0.181818181818,0.0,0.0,Eukaryota,11,1,1.03619878482,1.9696969697,0.311111111111,False
Q17800,0.0,0.0,0.33333333333299997,0.166666666667,0.0,0.416666666667,0.0,0.08333333333330001,Eumetazoa,12,0,1.2366848691399999,4.5,-0.638709677419,False
Q17802,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Ecdysozoa,2,1,0.6931471805600001,5.33333333333,-4.0,False
Q17815,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,Eukaryota,5,0,0.500402423538,1.6,-1.0,False
Q17817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,1,0,-0.0,None,,False
Q17819,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,True
Q17820,0.166666666667,0.08333333333330001,0.0,0.666666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.983087758575,1.69230769231,-0.0555555555556,False
Q17824,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,0.0,0.0,Eukaryota,6,2,0.45056120886600004,0.785714285714,0.0952380952381,False
Q17825,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,7,0,-0.0,0.47619047619,-0.2,False
Q17827,0.0,0.0,0.0,0.909090909091,0.0,0.0909090909091,0.0,0.0,Eukaryota,11,0,0.304636097349,1.23636363636,-0.22666666666700003,False
Q17828,0.0,0.0,0.615384615385,0.307692307692,0.0,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.8587409130060001,1.94871794872,0.00793650793651,False
Q17832,0.0,0.0,0.0,0.888888888889,0.111111111111,0.0,0.0,0.0,Eukaryota,9,4,0.34883209584299996,1.30769230769,-0.047619047619,False
Q17833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,1,5,-0.0,3.2,0.6,False
Q17834,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,5,2,0.6730116670090001,4.38095238095,3.66666666667,False
Q17835,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,5,2,0.6730116670090001,4.7619047619,5.0,False
Q17836,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,5,0,0.6730116670090001,0.0,,False
Q17837,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,5,1,0.6730116670090001,3.33333333333,,False
Q17839,0.428571428571,0.0,0.428571428571,0.14285714285700002,0.0,0.0,0.0,0.0,Cellular_organisms,7,2,1.0042424730500001,1.27777777778,1.33333333333,True
Q17840,0.428571428571,0.0,0.428571428571,0.0,0.14285714285700002,0.0,0.0,0.0,Cellular_organisms,7,1,1.0042424730500001,3.39285714286,-0.104166666667,False
Q17841,0.5,0.0,0.33333333333299997,0.0,0.0,0.0,0.0,0.166666666667,Cellular_organisms,6,2,1.0114042647100001,5.35714285714,5.20833333333,False
Q17846,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,10,0,-0.0,0.533333333333,-0.107142857143,False
Q17848,0.0,0.0,0.0,0.538461538462,0.38461538461499994,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.898137003188,2.28205128205,-0.14682539682499998,False
Q17849,0.0,0.0,0.0,0.0,0.0,0.583333333333,0.0,0.416666666667,Eumetazoa,12,1,0.6791932659919999,2.61538461538,0.730158730159,False
Q17850,0.0,0.0,0.1,0.6,0.2,0.1,0.0,0.0,Eukaryota,10,3,1.08889997535,2.53846153846,0.742063492063,False
Q17851,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,Opisthokonta,2,1,0.6931471805600001,2.0,,False
Q17853,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,3,0,-0.0,0.666666666667,,False
Q17856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,2,-0.0,3.33333333333,,False
Q17860,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,0.0,0.0,Eukaryota,12,1,0.45056120886600004,1.84615384615,0.849206349206,False
Q17865,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,2,-0.0,0.666666666667,1.0,False
Q17868,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,0.897435897436,-0.138888888889,False
Q17871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,4,1,-0.0,1.2,-0.75,False
Q17872,0.0,0.0,0.0,0.714285714286,0.14285714285700002,0.0,0.0,0.14285714285700002,Eukaryota,7,2,0.7963116401739999,2.94444444444,0.2375,False
Q17874,0.166666666667,0.0,0.5,0.0,0.0,0.33333333333299997,0.0,0.0,Euk+Bac,6,0,1.0114042647100001,4.06666666667,3.8,False
Q17876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,1,1,-0.0,8.0,,False
Q17880,0.0,0.0,0.923076923077,0.0,0.0,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.271189373042,1.23076923077,0.222222222222,False
Q17883,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,1,1,-0.0,3.0,,False
Q17885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,2,0,-0.0,0.0,,False
Q17886,0.0,0.0,0.0,0.583333333333,0.25,0.166666666667,0.0,0.0,Eukaryota,12,0,0.9596147939120001,2.27272727273,0.133333333333,False
Q17894,0.0,0.0,0.0,0.8571428571430001,0.0,0.14285714285700002,0.0,0.0,Eukaryota,7,6,0.410116318288,2.92307692308,-0.0912698412698,False
Q17895,0.0,0.0,0.0,0.0,0.8571428571430001,0.14285714285700002,0.0,0.0,Opisthokonta,7,1,0.410116318288,1.60714285714,-0.770833333333,False
Q17897,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,7,0,-0.0,0.285714285714,0.111111111111,False
Q17898,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,8,2,0.6931471805600001,1.06666666667,0.14285714285700002,False
Q17899,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,8,2,0.6931471805600001,2.06666666667,1.39285714286,False
Q17900,0.714285714286,0.0,0.28571428571400004,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,7,3,0.598269588585,2.68888888889,2.36904761905,False
Q17902,0.0,0.0,0.0,0.555555555556,0.0,0.33333333333299997,0.0,0.111111111111,Eukaryota,9,0,0.9368883075390001,3.22222222222,-0.33333333333299997,False
Q17908,0.0,0.0,0.33333333333299997,0.33333333333299997,0.0,0.166666666667,0.0,0.166666666667,Euk+Bac,6,0,1.32966134885,4.73333333333,-2.0,False
Q17910,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,1,-0.0,3.33333333333,-2.5,False
Q17911,0.0,0.0,0.0,0.833333333333,0.08333333333330001,0.08333333333330001,0.0,0.0,Eukaryota,12,0,0.56608573896,1.65151515152,0.559447004608,False
Q17912,0.0,0.0,0.0,0.8181818181820001,0.0909090909091,0.0909090909091,0.0,0.0,Eukaryota,11,1,0.60016607316,1.56060606061,0.8746543778799999,False
Q17922,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0,Opisthokonta,4,0,1.0397207708399998,2.66666666667,-1.33333333333,False
Q17929,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,1,-0.0,1.0,,False
Q17936,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,8,2,-0.0,0.955555555556,0.27380952380999996,False
Q17938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,True
Q17939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,2,1,-0.0,2.0,,False
Q17941,0.0,0.0,0.111111111111,0.888888888889,0.0,0.0,0.0,0.0,Eukaryota,9,3,0.34883209584299996,2.09090909091,1.2663594470000001,False
Q17949,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.562335144619,0.923076923077,-0.14285714285700002,False
Q17957,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,0.615384615385,0.111111111111,False
Q17958,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,12,1,-0.0,0.307692307692,0.0555555555556,False
Q17962,0.0,0.0,0.0,0.14285714285700002,0.0,0.8571428571430001,0.0,0.0,Eumetazoa,7,1,0.410116318288,2.14285714286,-0.307692307692,False
Q17963,0.0,0.0,0.875,0.125,0.0,0.0,0.0,0.0,Euk+Bac,8,5,0.37677016125600005,2.15384615385,0.6984126984129999,False
Q17964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,1,0,-0.0,None,,False
Q17967,0.0,0.0,0.14285714285700002,0.714285714286,0.14285714285700002,0.0,0.0,0.0,Eukaryota,7,2,0.7963116401739999,1.72222222222,1.2727272727299999,False
Q17970,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,7,2,-0.0,0.833333333333,1.9090909090900001,False
Q17971,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,1.20512820513,-0.134920634921,False
Q17974,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,3,1,-0.0,1.5,3.0,False
Q17978,0.2,0.0,0.2,0.6,0.0,0.0,0.0,0.0,Eukaryota,5,0,0.950270539233,1.6,-0.583333333333,False
Q17980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,1,0,-0.0,None,,False
Q17983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,4,2,-0.0,1.66666666667,5.0,False
Q17985,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,0.0,0.0,Eukaryota,6,0,0.45056120886600004,0.866666666667,1.4,False
Q17988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,2,1,-0.0,2.0,,False
Q17989,0.0,0.0,0.0,0.111111111111,0.222222222222,0.666666666667,0.0,0.0,Eumetazoa,9,1,0.848685557726,3.0,0.36,False
Q17990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,5,0,-0.0,0.0,0.0,False
Q17993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,-0.0,0.0,0.0,True
Q17994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,8,5,-0.0,2.41025641026,1.0714285714299998,False
Q17996,0.0,0.0,0.0,0.307692307692,0.307692307692,0.307692307692,0.0,0.0769230769231,Opisthokonta,13,0,1.28529302412,2.71794871795,0.765873015873,False
Q17999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,1,1,-0.0,3.0,,False
Q18000,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,Eukaryota,12,1,0.562335144619,0.666666666667,0.206349206349,False
Q18005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,1,1,-0.0,6.0,,False
Q18006,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,Euk+Bac,10,2,0.897945724857,2.60606060606,1.02119815668,False
Q18007,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,Eumetazoa,4,1,0.562335144619,3.4,,False
Q18013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,2,1,-0.0,4.0,-3.0,False
Q18014,0.0,0.0,0.0,0.08333333333330001,0.916666666667,0.0,0.0,0.0,Opisthokonta,12,1,0.286835983056,0.615384615385,-0.0952380952381,False
Q18020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,4,2,-0.0,2.6,3.0,False
Q18024,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,0.0,Eukaryota,12,0,0.286835983056,1.27272727273,0.453456221198,False
Q18025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,12,1,-0.0,0.923076923077,-0.14285714285700002,False
Q18026,0.923076923077,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.271189373042,0.0,0.0,True
Q18028,0.0,0.0,0.0,0.7,0.0,0.3,0.0,0.0,Eukaryota,10,0,0.610864302055,2.06666666667,0.392857142857,False
Q18030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,1,-0.0,2.66666666667,,False
Q18031,0.0,0.0,0.692307692308,0.307692307692,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.61724176973,1.38461538462,0.25,False
Q18032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,5,0,-0.0,0.0,0.0,False
Q18033,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.538461538462,-0.08333333333330001,False
Q18034,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.384615384615,-0.00793650793651,False
Q18035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
Q18036,0.0,0.0,0.0,0.46153846153800004,0.0,0.538461538462,0.0,0.0,Eumetazoa,13,0,0.6901856760189999,2.97435897436,-0.253968253968,False
Q18037,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.589743589744,0.011904761904799999,False
Q18038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.307692307692,-0.047619047619,False
Q18040,0.38461538461499994,0.0,0.615384615385,0.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.666278442415,0.0,0.0,False
Q18043,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,Eukaryota,4,0,1.0397207708399998,2.66666666667,1.0,False
Q18046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,11,0,-0.0,0.0,0.0,False
Q18048,0.0,0.0,0.0,0.0,0.14285714285700002,0.8571428571430001,0.0,0.0,Eumetazoa,7,1,0.410116318288,2.35714285714,0.33333333333299997,False
Q18061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,7,1,-0.0,1.25,5.0,False
Q18066,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,0,-0.0,None,,False
Q18071,0.0,0.0,0.0,0.25,0.0,0.375,0.0,0.375,Ecdysozoa,8,1,1.08219553004,3.88888888889,-0.777777777778,False
Q18075,0.0,0.0,0.0,0.38461538461499994,0.0769230769231,0.46153846153800004,0.0,0.0769230769231,Eumetazoa,13,0,1.11896886688,2.87179487179,0.277777777778,False
Q18077,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,4,1,-0.0,0.6,,False
Q18081,0.0,0.0,0.0,0.33333333333299997,0.0,0.33333333333299997,0.0,0.33333333333299997,Ecdysozoa,3,2,1.09861228867,3.8,5.5,False
Q18090,0.0,0.0,0.0,0.75,0.08333333333330001,0.08333333333330001,0.0,0.08333333333330001,Eukaryota,12,1,0.836988216786,1.89743589744,-0.138888888889,False
Q18093,0.0,0.0,0.0,0.33333333333299997,0.416666666667,0.25,0.0,0.0,Opisthokonta,12,1,1.07755632707,1.94871794872,-0.0436507936508,False
Q18094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,1,2,-0.0,4.0,-3.0,False
Q18095,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.5,Ecdysozoa,4,2,1.0397207708399998,2.8,0.222222222222,False
Q18096,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,1,1,-0.0,1.0,,False
Q18099,0.0,0.0,0.0,0.777777777778,0.111111111111,0.111111111111,0.0,0.0,Eukaryota,9,4,0.6837389058490001,2.20512820513,1.8253968254,False
Q18106,0.0,0.0,0.0,0.833333333333,0.08333333333330001,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.56608573896,2.05128205128,-0.111111111111,False
Q18115,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,0,-0.0,0.0,0.0,False
Q18120,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,Eukaryota,4,2,0.562335144619,2.93333333333,0.4,False
Q18122,0.272727272727,0.0,0.636363636364,0.0,0.0909090909091,0.0,0.0,0.0,Euk+Bac,11,0,0.859967281036,0.909090909091,0.694444444444,True
Q18126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,1,7,-0.0,2.14285714286,0.833333333333,False
Q18129,0.0,0.0,0.0,0.714285714286,0.0,0.28571428571400004,0.0,0.0,Eukaryota,7,1,0.598269588585,3.0,4.08333333333,False
Q18130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,1,2,-0.0,2.0,,False
Q18136,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,Euk+Bac,6,3,0.6931471805600001,3.44444444444,0.33333333333299997,False
Q18142,0.0,0.0,0.0,0.666666666667,0.166666666667,0.166666666667,0.0,0.0,Eukaryota,6,0,0.8675632284810001,2.06666666667,,False
Q18143,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,Ecdysozoa,2,2,0.6931471805600001,5.5,7.0,False
Q18152,0.33333333333299997,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,Euk+Bac,3,4,0.636514168295,3.90476190476,,False
Q18153,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,4,4,0.6931471805600001,3.64285714286,-1.04761904762,False
Q18155,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,1,-0.0,0.666666666667,,False
Q18156,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,Eumetazoa,5,0,0.500402423538,1.2,1.75,False
Q18157,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,4,0,-0.0,0.5,,False
Q18158,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,8,0,-0.0,0.25,-0.10769230769200001,False
Q18159,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,3,0,-0.0,0.0,,False
Q18161,0.153846153846,0.0,0.23076923076900002,0.23076923076900002,0.23076923076900002,0.0769230769231,0.0,0.0769230769231,Opisthokonta,13,0,1.69773359137,3.82051282051,1.36904761905,False
Q18163,0.0,0.0,0.0,0.111111111111,0.0,0.444444444444,0.0,0.444444444444,Ecdysozoa,9,1,0.9649629230069999,3.46666666667,0.07142857142860001,False
Q18164,0.46153846153800004,0.0,0.23076923076900002,0.307692307692,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,1.0579054247,0.923076923077,0.166666666667,False
Q18169,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.948717948718,0.214285714286,False
Q18171,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,7,1,-0.0,0.0,0.0,False
Q18176,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,1,2,-0.0,2.0,-1.5,False
Q18177,0.0,0.0,0.0,0.125,0.0,0.75,0.125,0.0,Eumetazoa,8,1,0.7356219397589999,2.38888888889,-0.777777777778,False
Q18179,0.0,0.0,0.0,0.0,0.0,0.14285714285700002,0.0,0.8571428571430001,Ecdysozoa,7,2,0.410116318288,1.5,0.0,False
Q18183,0.0,0.0,0.0,0.272727272727,0.272727272727,0.45454545454499995,0.0,0.0,Eumetazoa,11,0,1.0670895187799998,2.4,0.953333333333,False
Q18186,0.0,0.0769230769231,0.0,0.923076923077,0.0,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.692307692308,0.0992063492063,False
Q18187,0.45454545454499995,0.0,0.0909090909091,0.363636363636,0.0909090909091,0.0,0.0,0.0,Cellular_organisms,11,0,1.16222554492,2.25454545455,-0.00925925925926,False
Q18189,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,3,0,-0.0,0.666666666667,,False
Q18190,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,1,-0.0,1.0,,False
Q18192,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,3,1,-0.0,0.5,-0.33333333333299997,False
Q18194,0.0,0.0,0.0,0.846153846154,0.0,0.153846153846,0.0,0.0,Eukaryota,13,0,0.42932302193099997,1.58974358974,0.37301587301600003,False
Q18195,0.0,0.0,0.0,0.769230769231,0.0,0.23076923076900002,0.0,0.0,Eukaryota,13,0,0.5402041423889999,1.69230769231,-0.0555555555556,False
Q18198,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,Eukaryota,8,0,0.562335144619,1.92857142857,-0.666666666667,False
Q18199,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,4,1,-0.0,1.6,2.75,False
Q18202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,9,0,-0.0,0.0,0.0,False
Q18204,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,10,0,-0.0,0.355555555556,0.1,False
Q18206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,2,2,-0.0,1.33333333333,,False
Q18211,0.0,0.0,0.25,0.416666666667,0.33333333333299997,0.0,0.0,0.0,Eukaryota,12,0,1.07755632707,2.43939393939,-0.35555555555600005,False
Q18212,0.272727272727,0.0,0.0,0.7272727272730001,0.0,0.0,0.0,0.0,Eukaryota,11,2,0.585952618304,0.923076923077,0.47619047618999993,False
Q18213,0.08333333333330001,0.25,0.0,0.666666666667,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.8239592165009999,1.82051282051,-0.230158730159,False
Q18214,0.0,0.0,0.7272727272730001,0.0909090909091,0.0,0.181818181818,0.0,0.0,Euk+Bac,11,0,0.7595473914749999,3.05454545455,-0.40211640211599997,True
Q18217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.461538461538,-0.0198412698413,False
Q18218,0.538461538462,0.0,0.153846153846,0.307692307692,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.983961446001,0.923076923077,0.47619047618999993,True
Q18221,0.0,0.0,0.0,0.636363636364,0.0909090909091,0.0909090909091,0.0,0.181818181818,Eukaryota,11,0,1.0335620542100001,3.52727272727,0.526666666667,False
Q18223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,11,1,-0.0,0.909090909091,-0.11059907834100001,False
Q18224,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
Q18227,0.153846153846,0.0,0.0,0.615384615385,0.0,0.153846153846,0.0,0.0769230769231,Eukaryota,13,0,1.07201696856,3.10256410256,1.17063492063,False
Q18231,0.0,0.166666666667,0.0,0.5,0.25,0.08333333333330001,0.0,0.0,Eukaryota,12,0,1.1988493129100002,2.4696969697,0.520737327189,False
Q18237,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,11,1,-0.0,0.5,0.0,False
Q18238,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,Eumetazoa,2,1,0.6931471805600001,5.33333333333,3.5,False
Q18239,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,7,0,-0.0,0.0,,False
Q18241,0.08333333333330001,0.08333333333330001,0.08333333333330001,0.5,0.166666666667,0.08333333333330001,0.0,0.0,Eukaryota,12,0,1.4735023850799998,2.60606060606,-0.317050691244,False
Q18242,0.0,0.0,0.0,0.111111111111,0.0,0.777777777778,0.0,0.111111111111,Eumetazoa,9,0,0.6837389058490001,1.83333333333,-0.3,False
Q18245,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,4,0,-0.0,0.0,0.0,False
Q18246,0.0,0.0,0.0,0.909090909091,0.0909090909091,0.0,0.0,0.0,Eukaryota,11,2,0.304636097349,1.28205128205,0.00793650793651,False
Q18248,0.0,0.0,0.0,0.181818181818,0.0,0.7272727272730001,0.0,0.0909090909091,Eumetazoa,11,0,0.7595473914749999,2.54545454545,-0.09259259259260001,False
Q18250,0.0,0.0,0.0,0.14285714285700002,0.428571428571,0.428571428571,0.0,0.0,Opisthokonta,7,3,1.0042424730500001,2.06666666667,-0.392857142857,False
Q18251,0.0,0.0,0.0,0.777777777778,0.222222222222,0.0,0.0,0.0,Eukaryota,9,2,0.529706199058,0.509090909091,-0.0185185185185,False
Q18252,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,3,2,-0.0,0.6,,False
Q18253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,8,5,-0.0,2.92307692308,3.05555555556,False
Q18257,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.307692307692,0.0555555555556,False
Q18258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,0.0277777777778,False
Q18263,0.0,0.0,0.0,0.3,0.1,0.6,0.0,0.0,Eumetazoa,10,0,0.897945724857,3.0,1.0714285714299998,False
Q18264,0.0,0.0,0.0,0.583333333333,0.416666666667,0.0,0.0,0.0,Eukaryota,12,0,0.6791932659919999,1.54545454545,-0.005529953917050001,False
Q18265,0.0,0.0,0.0,0.444444444444,0.111111111111,0.444444444444,0.0,0.0,Eumetazoa,9,1,0.9649629230069999,2.95555555556,1.70238095238,False
Q18268,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.615384615385,-0.0952380952381,False
Q18273,0.0,0.0,0.0,0.375,0.0,0.625,0.0,0.0,Eumetazoa,8,3,0.661563238158,2.47272727273,0.27380952380999996,False
Q18276,0.0,0.0,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,Eukaryota,9,0,0.529706199058,2.16666666667,-0.2625,False
Q18277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,2,-0.0,0.666666666667,-0.5,False
Q18279,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,Eukaryota,4,0,0.562335144619,3.0,3.33333333333,False
Q18284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,9,1,-0.0,1.26666666667,-0.06,False
