,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Vertebrata,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
F1NLS1,0.0,0.0,0.0,0.0,0.153846153846,0.692307692308,0.153846153846,Eumetazoa,13,0,0.8305178252869999,1.76923076923,1.0674603174600001,False
F1NLS4,0.0,0.0,0.0,0.0,0.0,0.7,0.3,Eumetazoa,10,3,0.610864302055,2.23076923077,3.11111111111,False
F1NLT0,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,Eukaryota,12,1,0.286835983056,1.12820512821,0.18650793650800002,False
F1NLT2,0.0,0.0,0.307692307692,0.0769230769231,0.0,0.153846153846,0.46153846153800004,Vertebrata,13,0,1.2047933096899999,5.53846153846,-0.805555555556,False
F1NLT4,0.0,0.0,0.0,0.166666666667,0.0,0.583333333333,0.25,Eumetazoa,12,1,0.9596147939120001,4.12820512821,1.21825396825,False
F1NLT5,0.0,0.0,0.0,0.0,0.166666666667,0.166666666667,0.666666666667,Vertebrata,12,0,0.8675632284810001,3.30303030303,0.555555555556,False
F1NLT6,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.33333333333299997,Eukaryota,12,1,0.636514168295,4.58974358974,4.19047619048,False
F1NLT8,0.0,0.0,0.0,0.777777777778,0.111111111111,0.0,0.111111111111,Eukaryota,9,4,0.6837389058490001,3.15384615385,1.9880952381,False
F1NLU1,0.0,0.0,0.0,0.0909090909091,0.0,0.7272727272730001,0.181818181818,Eumetazoa,11,0,0.7595473914749999,2.14545454545,1.08597883598,False
F1NLU4,0.0,0.0,0.0,0.0,0.0,0.181818181818,0.8181818181820001,Vertebrata,11,1,0.474139313058,1.9696969697,0.8,False
F1NLU5,0.0,0.0,0.0,0.45454545454499995,0.0,0.0909090909091,0.45454545454499995,Vertebrata,11,0,0.9347698978579999,5.45454545455,7.2133333333300005,False
F1NLU9,0.0,0.0,0.0,0.25,0.166666666667,0.0,0.583333333333,Vertebrata,12,1,0.9596147939120001,5.07692307692,4.99206349206,False
F1NLV6,0.0,0.0,0.0,0.0,0.0,0.416666666667,0.583333333333,Vertebrata,12,1,0.6791932659919999,1.79487179487,0.134920634921,False
F1NLV7,0.0,0.0,0.0,0.444444444444,0.111111111111,0.111111111111,0.33333333333299997,Eukaryota,9,1,1.21488965395,5.73333333333,6.75,False
F1NLV9,0.307692307692,0.0,0.23076923076900002,0.46153846153800004,0.0,0.0,0.0,Eukaryota,13,0,1.0579054247,1.07692307692,0.14285714285700002,False
F1NLW3,0.0,0.0,0.0,0.153846153846,0.38461538461499994,0.46153846153800004,0.0,Eumetazoa,13,0,1.0123308390999999,1.92307692308,-0.246031746032,False
F1NLW5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,3,1,-0.0,0.0,,False
F1NLW7,0.0,0.0,0.0,0.25,0.0,0.625,0.125,Eumetazoa,8,5,0.900256051269,3.15384615385,1.1626984127,False
F1NLX3,0.0,0.0,0.0,0.0,0.0,0.25,0.75,Vertebrata,12,1,0.562335144619,2.15384615385,-0.17857142857099997,False
F1NLX8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,2,0,-0.0,0.0,,False
F1NLY3,0.0,0.0,0.0,0.46153846153800004,0.153846153846,0.0,0.38461538461499994,Eukaryota,13,0,1.0123308390999999,4.66666666667,2.16666666667,False
F1NLY4,0.0,0.0,0.0,0.45454545454499995,0.0,0.363636363636,0.181818181818,Eukaryota,11,0,1.03619878482,3.92727272727,3.0582010582,False
F1NLY5,0.363636363636,0.0,0.181818181818,0.181818181818,0.0909090909091,0.0909090909091,0.0909090909091,Cellular_organisms,11,0,1.64173471219,4.32727272727,0.642857142857,True
F1NLZ0,0.0,0.0,0.0,0.0909090909091,0.0909090909091,0.0909090909091,0.7272727272730001,Vertebrata,11,2,0.885574151577,4.89743589744,2.54365079365,False
F1NLZ2,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.909090909091,Vertebrata,11,2,0.304636097349,2.74358974359,-0.0634920634921,False
F1NLZ7,0.0,0.0,0.0,0.615384615385,0.0,0.38461538461499994,0.0,Eukaryota,13,0,0.666278442415,3.05128205128,-0.05952380952380001,False
F1NM02,0.0,0.0,0.0,0.23076923076900002,0.0769230769231,0.38461538461499994,0.307692307692,Eumetazoa,13,0,1.2658567518700001,3.74358974359,-0.11507936507899999,False
F1NM05,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.909090909091,Vertebrata,11,1,0.304636097349,2.18181818182,-0.155555555556,False
F1NM06,0.25,0.0,0.08333333333330001,0.5,0.08333333333330001,0.08333333333330001,0.0,Eukaryota,12,1,1.31437384301,2.17948717949,-0.0277777777778,False
F1NM11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,9,2,-0.0,2.83636363636,-0.39417989418000005,False
F1NM14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,4,9,-0.0,2.87179487179,-0.444444444444,False
F1NM15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,9,0,-0.0,0.0,0.0,False
F1NM20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,7,1,-0.0,0.857142857143,-0.33333333333299997,False
F1NM23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,1,1,-0.0,2.0,,False
F1NM24,0.0,0.0,0.23076923076900002,0.0,0.0,0.615384615385,0.153846153846,Eumetazoa,13,0,0.925129083572,4.0,0.361111111111,False
F1NM26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,1,1,-0.0,0.0,,False
F1NM31,0.33333333333299997,0.0,0.222222222222,0.111111111111,0.222222222222,0.111111111111,0.0,Cellular_organisms,9,0,1.5229550675299999,3.5,0.888888888889,False
F1NM35,0.0,0.0,0.0,0.0,0.0,0.583333333333,0.416666666667,Eumetazoa,12,1,0.6791932659919999,2.79487179487,1.0119047619,False
F1NM36,0.153846153846,0.0,0.538461538462,0.0,0.0,0.0,0.307692307692,Euk+Bac,13,0,0.983961446001,5.07692307692,4.88888888889,False
F1NM51,0.25,0.0,0.0,0.666666666667,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.8239592165009999,2.82051282051,0.234126984127,False
F1NM52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,12,1,-0.0,0.692307692308,-0.107142857143,False
F1NM53,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,Vertebrata,12,1,0.45056120886600004,1.4358974359,0.293650793651,False
F1NM54,0.0,0.0,0.0,0.636363636364,0.0,0.272727272727,0.0909090909091,Eukaryota,11,0,0.859967281036,3.63636363636,-0.22666666666700003,False
F1NM62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,10,1,-0.0,0.654545454545,0.173333333333,False
F1NM64,0.0,0.0,0.0,0.0,0.0,0.846153846154,0.153846153846,Eumetazoa,13,0,0.42932302193099997,1.41025641026,0.916666666667,False
F1NM65,0.0,0.0,0.0,0.0,0.0,0.692307692308,0.307692307692,Eumetazoa,13,0,0.61724176973,1.89743589744,-0.293650793651,False
F1NM68,0.0,0.0,0.0,0.0,0.0,0.1,0.9,Vertebrata,10,2,0.325082973391,3.18181818182,0.160368663594,False
F1NM69,0.0,0.0,0.0,0.25,0.5,0.25,0.0,Opisthokonta,8,2,1.0397207708399998,3.15555555556,0.28,False
F1NM71,0.0,0.0,0.0769230769231,0.615384615385,0.0,0.0769230769231,0.23076923076900002,Eukaryota,13,0,1.03176711135,4.51282051282,3.01587301587,False
F1NM73,0.0,0.0,0.555555555556,0.222222222222,0.0,0.0,0.222222222222,Euk+Bac,9,4,0.99502699018,5.64102564103,3.15079365079,False
F1NM75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.820512820513,-0.07539682539680001,False
F1NM78,0.0,0.0,0.38461538461499994,0.615384615385,0.0,0.0,0.0,Eukaryota,13,0,0.666278442415,1.92307692308,0.166666666667,False
F1NM79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,1,0,-0.0,None,,False
F1NM80,0.0,0.0,0.0,0.08333333333330001,0.0,0.416666666667,0.5,Vertebrata,12,1,0.918427784993,4.02564102564,1.8015873015900001,False
F1NM82,0.0,0.0,0.0,0.538461538462,0.153846153846,0.153846153846,0.153846153846,Eukaryota,13,0,1.19723750156,3.66666666667,0.77380952381,False
F1NM88,0.0,0.0,0.0,0.538461538462,0.0769230769231,0.0769230769231,0.307692307692,Eukaryota,13,0,1.09059947378,4.64102564103,1.29365079365,False
F1NM98,0.0,0.0,0.0,0.0,0.583333333333,0.33333333333299997,0.08333333333330001,Opisthokonta,12,1,0.887694275799,1.89743589744,0.170634920635,False
F1NMA1,0.0,0.0,0.0,0.615384615385,0.0769230769231,0.153846153846,0.153846153846,Eukaryota,13,0,1.07201696856,3.89743589744,0.015873015873,False
F1NMA2,0.0,0.0,0.25,0.166666666667,0.0,0.33333333333299997,0.25,Eumetazoa,12,0,1.35797785499,5.63636363636,1.77777777778,False
F1NMA3,0.0,0.0,0.222222222222,0.444444444444,0.0,0.33333333333299997,0.0,Eukaryota,9,0,1.06085694716,3.16666666667,0.555555555556,False
F1NMA4,0.0,0.0,0.0,0.38461538461499994,0.23076923076900002,0.0769230769231,0.307692307692,Eukaryota,13,0,1.2658567518700001,4.0,3.86904761905,False
F1NMA5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,8,1,-0.0,2.0,0.5625,False
F1NMA9,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,0.0,Eukaryota,12,1,0.636514168295,2.61538461538,-0.40476190476199997,False
F1NMB0,0.0,0.0,0.08333333333330001,0.166666666667,0.0,0.416666666667,0.33333333333299997,Eumetazoa,12,1,1.2366848691399999,4.61538461538,1.34920634921,False
F1NMB2,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Vertebrata,12,0,0.636514168295,1.84848484848,0.33333333333299997,False
F1NMB3,0.181818181818,0.0,0.0909090909091,0.181818181818,0.181818181818,0.0909090909091,0.272727272727,Vertebrata,11,1,1.72019345922,5.28787878788,-0.266666666667,False
F1NMB4,0.0,0.0,0.0,0.0,0.0,0.363636363636,0.636363636364,Vertebrata,11,2,0.655481773901,2.4358974359,0.39682539682499995,False
F1NMB5,0.0,0.0,0.0,0.0,0.0,0.538461538462,0.46153846153800004,Eumetazoa,13,0,0.6901856760189999,1.61538461538,0.214285714286,False
F1NMC0,0.0,0.0,0.0,0.0,0.181818181818,0.8181818181820001,0.0,Eumetazoa,11,2,0.474139313058,1.5641025641,0.480158730159,False
F1NMC1,0.0,0.0,0.0,0.0,0.0,0.181818181818,0.8181818181820001,Vertebrata,11,0,0.474139313058,1.38181818182,0.04,False
F1NMC4,0.0,0.0,0.307692307692,0.538461538462,0.0,0.0,0.153846153846,Eukaryota,13,0,0.983961446001,3.5641025641,1.09920634921,False
F1NMC5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Eumetazoa,2,0,0.6931471805600001,4.0,,False
F1NMC6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,11,2,-0.0,0.948717948718,0.00793650793651,False
F1NMD1,0.0,0.0,0.0,0.2,0.0,0.2,0.6,Vertebrata,10,1,0.950270539233,5.6,4.03333333333,False
F1NMD2,0.0,0.0,0.0,0.615384615385,0.0,0.38461538461499994,0.0,Eukaryota,13,0,0.666278442415,2.53846153846,0.638888888889,False
F1NMD3,0.0,0.0,0.0909090909091,0.0909090909091,0.0909090909091,0.636363636364,0.0909090909091,Eumetazoa,11,1,1.1595888143100002,4.01515151515,-0.522222222222,False
F1NME0,0.0,0.0,0.0,0.0,0.0,0.08333333333330001,0.916666666667,Vertebrata,12,0,0.286835983056,1.0303030303,0.17777777777800002,False
F1NME1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Opisthokonta,1,1,-0.0,2.0,,False
F1NME2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,1,1,-0.0,3.0,,False
F1NME3,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.271189373042,1.30769230769,0.416666666667,False
F1NME9,0.0,0.0,0.0,0.363636363636,0.0,0.181818181818,0.45454545454499995,Vertebrata,11,0,1.03619878482,5.56363636364,7.193333333330001,False
F1NMF0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,1,1,-0.0,0.0,,False
F1NMF1,0.0,0.0,0.0,0.08333333333330001,0.416666666667,0.33333333333299997,0.166666666667,Opisthokonta,12,1,1.2366848691399999,2.41025641026,0.246031746032,False
F1NMF8,0.0,0.0,0.0,0.0,0.0,0.181818181818,0.8181818181820001,Vertebrata,11,0,0.474139313058,1.01818181818,-0.113333333333,False
F1NMH1,0.0,0.0,0.0,0.0,0.0,0.9,0.1,Eumetazoa,10,1,0.325082973391,1.92727272727,0.16,False
F1NMH2,0.0,0.0,0.166666666667,0.416666666667,0.166666666667,0.166666666667,0.08333333333330001,Eukaryota,12,0,1.46773392933,4.12121212121,1.20184331797,False
F1NMH4,0.0,0.0,0.0,0.08333333333330001,0.0,0.416666666667,0.5,Vertebrata,12,1,0.918427784993,4.4358974359,0.603174603175,False
F1NMI2,0.0,0.0,0.0,0.307692307692,0.23076923076900002,0.0769230769231,0.38461538461499994,Vertebrata,13,0,1.2658567518700001,4.38461538462,3.60317460317,False
F1NMI3,0.0,0.0,0.0,0.33333333333299997,0.166666666667,0.33333333333299997,0.166666666667,Eumetazoa,6,1,1.32966134885,4.7619047619,-0.133333333333,False
F1NMI4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,12,0,-0.0,0.0,0.0,False
F1NMI5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,Eumetazoa,12,1,0.562335144619,3.23076923077,0.27380952380999996,False
F1NMJ1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Opisthokonta,2,1,0.6931471805600001,3.33333333333,-2.5,False
F1NMJ2,0.181818181818,0.0909090909091,0.0909090909091,0.0909090909091,0.363636363636,0.0,0.181818181818,Opisthokonta,11,1,1.64173471219,4.45454545455,4.13333333333,False
F1NMJ6,0.0,0.0,0.0,0.846153846154,0.0,0.153846153846,0.0,Eukaryota,13,0,0.42932302193099997,2.4358974359,0.39682539682499995,False
F1NMJ7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,8,0,-0.0,0.428571428571,-0.166666666667,False
F1NMJ8,0.0,0.0,0.0,0.615384615385,0.153846153846,0.0,0.23076923076900002,Eukaryota,13,0,0.925129083572,3.71794871795,2.8293650793700005,False
F1NMK1,0.0,0.0,0.0,0.615384615385,0.0,0.23076923076900002,0.153846153846,Eukaryota,13,0,0.925129083572,3.23076923077,1.20238095238,False
F1NMK5,0.0,0.0,0.0,0.538461538462,0.307692307692,0.153846153846,0.0,Eukaryota,13,0,0.983961446001,2.79487179487,0.18650793650800002,False
F1NMK8,0.0,0.0,0.0,0.583333333333,0.25,0.0,0.166666666667,Eukaryota,12,0,0.9596147939120001,3.40909090909,2.4,False
F1NML1,0.0,0.0,0.08333333333330001,0.0,0.0,0.916666666667,0.0,Eumetazoa,12,1,0.286835983056,2.35897435897,-0.313492063492,False
F1NML9,0.0,0.0,0.0,0.0,0.0,0.5714285714289999,0.428571428571,Eumetazoa,7,5,0.6829081047,1.86363636364,1.4,False
F1NMM3,0.923076923077,0.0769230769231,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.271189373042,0.153846153846,0.0277777777778,True
F1NMM4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,11,0,-0.0,0.0,0.0,False
F1NMM5,0.0,0.0,0.538461538462,0.0,0.153846153846,0.0769230769231,0.23076923076900002,Euk+Bac,13,0,1.15698764435,5.71794871795,2.46825396825,True
F1NMM9,0.23076923076900002,0.0769230769231,0.38461538461499994,0.23076923076900002,0.0,0.0769230769231,0.0,Euk+Bac,13,0,1.4388829502200002,2.41025641026,0.0912698412698,True
F1NMN1,0.0,0.0,0.23076923076900002,0.0,0.0,0.38461538461499994,0.38461538461499994,Eumetazoa,13,0,1.07339428128,4.92307692308,2.95238095238,False
F1NMN7,0.0,0.0769230769231,0.846153846154,0.0,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.5359610497089999,0.897435897436,-0.0873015873016,True
F1NMP3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,1,1,-0.0,2.0,,False
F1NMQ0,0.0,0.0,0.181818181818,0.0,0.0,0.7272727272730001,0.0909090909091,Eumetazoa,11,1,0.7595473914749999,3.77272727273,-0.35555555555600005,False
F1NMQ4,0.0,0.0,0.0,0.46153846153800004,0.0,0.538461538462,0.0,Eumetazoa,13,0,0.6901856760189999,3.15384615385,1.36904761905,False
F1NMR0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,Eukaryota,10,0,0.6730116670090001,5.91111111111,10.1904761905,False
F1NMS1,0.0,0.0,0.0,0.0,0.0,0.846153846154,0.153846153846,Eumetazoa,13,0,0.42932302193099997,1.33333333333,-0.103174603175,False
F1NMS3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,9,2,-0.0,1.30909090909,-0.24,False
F1NMT9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,1,1,-0.0,6.0,,False
F1NMU0,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,0.0,Euk+Bac,13,0,0.42932302193099997,0.564102564103,-0.0873015873016,True
F1NMU1,0.416666666667,0.166666666667,0.0,0.25,0.166666666667,0.0,0.0,Cellular_organisms,12,0,1.3086053872499999,2.07575757576,-0.288888888889,True
F1NMU4,0.0,0.0,0.0,0.5,0.2,0.0,0.3,Eukaryota,10,0,1.02965301406,5.28888888889,0.630952380952,False
F1NMV8,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Eumetazoa,12,1,0.6931471805600001,3.41025641026,1.32936507937,False
F1NMW7,0.0,0.0,0.0,0.846153846154,0.0,0.153846153846,0.0,Eukaryota,13,0,0.42932302193099997,1.41025641026,0.555555555556,False
F1NMW8,0.0,0.0,0.625,0.0,0.375,0.0,0.0,Euk+Bac,8,0,0.661563238158,3.21428571429,0.830769230769,False
F1NMX3,0.0,0.0,0.0,0.0,0.0,0.636363636364,0.363636363636,Eumetazoa,11,1,0.655481773901,2.9696969697,1.53333333333,False
F1NMX8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
F1NMX9,0.0769230769231,0.0,0.692307692308,0.0,0.0,0.0769230769231,0.153846153846,Euk+Bac,13,0,0.937155853066,4.69230769231,2.83333333333,True
F1NMY4,0.0,0.0,0.0,0.0,0.222222222222,0.222222222222,0.555555555556,Vertebrata,9,1,0.99502699018,3.57777777778,2.12,False
F1NMZ1,0.0,0.0,0.0,0.0,0.25,0.583333333333,0.166666666667,Eumetazoa,12,1,0.9596147939120001,2.30769230769,0.623015873016,False
F1NN16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
F1NN17,0.0,0.0,0.0,0.0,0.25,0.33333333333299997,0.416666666667,Vertebrata,12,1,1.07755632707,2.61538461538,2.01984126984,False
F1NN22,0.0,0.0,0.0,0.363636363636,0.181818181818,0.272727272727,0.181818181818,Eukaryota,11,0,1.34211317891,4.50909090909,0.86,False
F1NN23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,1,1,-0.0,0.0,,False
F1NN24,0.0,0.0,0.08333333333330001,0.25,0.0,0.166666666667,0.5,Vertebrata,12,1,1.1988493129100002,5.15384615385,1.00793650794,False
F1NN25,0.0,0.0,0.08333333333330001,0.75,0.0,0.0,0.166666666667,Eukaryota,12,1,0.7214636866930001,3.10256410256,0.757936507937,False
F1NN31,0.0,0.0,0.0,0.0,0.0,0.846153846154,0.153846153846,Eumetazoa,13,0,0.42932302193099997,1.33333333333,0.206349206349,False
F1NN34,0.0,0.0,0.0,0.0,0.0,0.545454545455,0.45454545454499995,Eumetazoa,11,0,0.689009238477,1.41818181818,0.106666666667,False
F1NN36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,13,0,-0.0,0.307692307692,0.0555555555556,False
F1NN37,0.0,0.0,0.0,0.0,0.25,0.5,0.25,Eumetazoa,12,1,1.0397207708399998,2.23076923077,1.56349206349,False
F1NN38,0.0,0.0,0.0,0.615384615385,0.38461538461499994,0.0,0.0,Eukaryota,13,0,0.666278442415,2.02564102564,0.97619047619,False
F1NN41,0.0,0.0,0.46153846153800004,0.0769230769231,0.0,0.23076923076900002,0.23076923076900002,Euk+Bac,13,0,1.23093162305,5.4358974359,1.94444444444,True
F1NN46,0.0,0.0,0.0769230769231,0.769230769231,0.0769230769231,0.0,0.0769230769231,Eukaryota,13,0,0.793730055158,2.05128205128,0.45634920634900006,False
F1NN48,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Opisthokonta,2,0,0.6931471805600001,1.0,,False
F1NN49,0.307692307692,0.0,0.615384615385,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.8587409130060001,0.461538461538,-0.07142857142860001,True
F1NN53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.538461538462,-0.08333333333330001,False
F1NN55,0.0,0.0,0.0,0.0,0.0909090909091,0.7272727272730001,0.181818181818,Eumetazoa,11,2,0.7595473914749999,1.89743589744,0.119047619048,False
F1NN62,0.0,0.0,0.0,0.2,0.0,0.4,0.4,Eumetazoa,10,1,1.05492016799,4.83636363636,0.286666666667,False
F1NN68,0.0,0.0,0.0,0.46153846153800004,0.0769230769231,0.38461538461499994,0.0769230769231,Eukaryota,13,0,1.11896886688,3.53846153846,1.61904761905,False
F1NN74,0.0,0.0,0.0,0.46153846153800004,0.23076923076900002,0.153846153846,0.153846153846,Eukaryota,13,0,1.27118148026,4.12820512821,3.38492063492,False
F1NN75,0.0,0.0,0.0,0.75,0.08333333333330001,0.0,0.166666666667,Eukaryota,12,1,0.7214636866930001,2.46153846154,1.16666666667,False
F1NN77,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Vertebrata,12,1,0.636514168295,1.61538461538,0.575396825397,False
F1NN80,0.0,0.0,0.0,0.33333333333299997,0.0,0.5,0.166666666667,Eumetazoa,12,1,1.0114042647100001,3.89743589744,2.2857142857099997,False
F1NN82,0.0,0.0,0.0,0.444444444444,0.0,0.222222222222,0.33333333333299997,Eukaryota,9,3,1.06085694716,4.86363636364,2.5,False
F1NN84,0.0,0.0,0.0,0.153846153846,0.0769230769231,0.692307692308,0.0769230769231,Eumetazoa,13,0,0.937155853066,2.02564102564,0.253968253968,False
F1NN85,0.0,0.0,0.33333333333299997,0.0,0.0,0.666666666667,0.0,Eumetazoa,12,0,0.636514168295,4.59090909091,0.288888888889,False
F1NN89,0.23076923076900002,0.0769230769231,0.307692307692,0.23076923076900002,0.0,0.153846153846,0.0,Euk+Bac,13,0,1.5247073930300001,2.64102564103,0.416666666667,True
F1NN91,0.0769230769231,0.0,0.38461538461499994,0.0,0.0,0.0769230769231,0.46153846153800004,Vertebrata,13,0,1.11896886688,5.92307692308,2.69444444444,False
F1NN92,0.153846153846,0.0769230769231,0.23076923076900002,0.0769230769231,0.0,0.0,0.46153846153800004,Vertebrata,13,0,1.37781950804,6.05128205128,10.1547619048,False
F1NN93,0.0,0.0,0.0,0.181818181818,0.272727272727,0.0,0.545454545455,Vertebrata,11,1,0.994923632572,4.36363636364,2.74444444444,False
F1NN94,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Opisthokonta,3,3,0.636514168295,3.93333333333,2.2,False
F1NN95,0.0,0.0,0.0,0.08333333333330001,0.0,0.833333333333,0.08333333333330001,Eumetazoa,12,1,0.56608573896,2.64102564103,-0.0992063492063,False
F1NN99,0.38461538461499994,0.23076923076900002,0.0,0.307692307692,0.0769230769231,0.0,0.0,Cellular_organisms,13,0,1.2658567518700001,1.48717948718,0.130952380952,False
F1NNA1,0.0,0.0,0.0,0.0,0.0,0.7272727272730001,0.272727272727,Eumetazoa,11,2,0.585952618304,1.41025641026,0.0912698412698,False
F1NNA7,0.0,0.0,0.0,0.14285714285700002,0.428571428571,0.14285714285700002,0.28571428571400004,Opisthokonta,7,1,1.2770342594700002,4.03571428571,3.8,False
F1NNA8,0.307692307692,0.0,0.38461538461499994,0.0,0.0769230769231,0.153846153846,0.0769230769231,Euk+Bac,13,0,1.4127446368599998,4.53846153846,1.36111111111,True
F1NNB5,0.0,0.0,0.0,0.0,0.0,0.583333333333,0.416666666667,Eumetazoa,12,1,0.6791932659919999,2.07692307692,3.03174603175,False
F1NNC6,0.0,0.0,0.0,0.111111111111,0.222222222222,0.666666666667,0.0,Eumetazoa,9,1,0.848685557726,2.33333333333,0.8928571428569999,False
F1NNC7,0.0,0.0,0.0,0.25,0.33333333333299997,0.08333333333330001,0.33333333333299997,Opisthokonta,12,1,1.2860573368700001,4.51282051282,-0.0277777777778,False
F1NND0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.33333333333299997,Eukaryota,3,9,0.636514168295,4.27272727273,0.622222222222,False
F1NND8,0.0,0.0,0.0,0.692307692308,0.0,0.307692307692,0.0,Eukaryota,13,0,0.61724176973,2.97435897436,-0.253968253968,False
F1NND9,0.0,0.0,0.46153846153800004,0.46153846153800004,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.911017539713,1.92307692308,-0.14285714285700002,False
F1NNE0,0.538461538462,0.0,0.23076923076900002,0.23076923076900002,0.0,0.0,0.0,Cellular_organisms,13,0,1.01009975935,0.923076923077,-0.14285714285700002,False
F1NNE4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,11,0,-0.0,0.0,0.0,False
F1NNE7,0.416666666667,0.0,0.0,0.08333333333330001,0.0,0.416666666667,0.08333333333330001,Cellular_organisms,12,0,1.14370838943,5.54545454545,5.2258064516100005,False
F1NNE8,0.0,0.0,0.0,0.0,0.08333333333330001,0.416666666667,0.5,Vertebrata,12,1,0.918427784993,2.97435897436,1.8611111111099998,False
F1NNF6,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Vertebrata,12,1,0.636514168295,2.41025641026,0.6587301587300001,False
F1NNF9,0.0,0.0,0.5,0.0,0.0,0.0,0.5,Euk+Bac,6,7,0.6931471805600001,5.61538461538,4.34126984127,False
F1NNG2,0.0,0.0,0.0,0.692307692308,0.0,0.153846153846,0.153846153846,Eukaryota,13,0,0.8305178252869999,3.51282051282,1.05555555556,False
F1NNG4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk_Archaea,1,1,-0.0,0.0,,False
F1NNG7,0.0,0.0,0.0,0.0,0.615384615385,0.23076923076900002,0.153846153846,Opisthokonta,13,0,0.925129083572,2.61538461538,1.14285714286,False
F1NNH4,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eumetazoa,9,4,0.636514168295,2.53846153846,1.0,False
F1NNH5,0.0,0.0,0.0,0.0,0.0,0.46153846153800004,0.538461538462,Vertebrata,13,0,0.6901856760189999,1.5641025641,-0.138888888889,False
F1NNH6,0.0,0.0,0.0,0.0,0.0,0.583333333333,0.416666666667,Eumetazoa,12,1,0.6791932659919999,2.79487179487,1.0119047619,False
F1NNH8,0.0,0.0,0.0,0.769230769231,0.0,0.0,0.23076923076900002,Eukaryota,13,0,0.5402041423889999,3.61538461538,2.22619047619,False
