,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Vertebrata,Teleostei,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
Q1LWX3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.538461538462,-0.08333333333330001,False
Q1LWX5,0.0,0.0,0.0,0.125,0.25,0.375,0.25,0.0,Eumetazoa,8,5,1.32088834315,3.79487179487,0.599206349206,False
Q1LWX7,0.0,0.0,0.0,0.636363636364,0.0909090909091,0.0909090909091,0.0909090909091,0.0909090909091,Eukaryota,11,2,1.1595888143100002,4.23076923077,2.59523809524,False
Q1LWY5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,Eumetazoa,12,1,0.562335144619,1.15384615385,0.75,False
Q1LWZ0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,0.0,0.0,Opisthokonta,9,4,0.636514168295,1.94871794872,0.05952380952380001,False
Q1LWZ7,0.0,0.0,0.0,0.0,0.0,0.909090909091,0.0,0.0909090909091,Eumetazoa,11,2,0.304636097349,1.51282051282,0.43650793650799996,False
Q1LWZ9,0.0,0.0,0.0,0.0,0.5714285714289999,0.428571428571,0.0,0.0,Opisthokonta,7,1,0.6829081047,2.32142857143,1.1875,False
Q1LX13,0.0,0.0,0.0,0.0,0.0,0.583333333333,0.33333333333299997,0.08333333333330001,Eumetazoa,12,1,0.887694275799,2.10256410256,1.94444444444,False
Q1LX14,0.0,0.0,0.0,0.14285714285700002,0.0,0.28571428571400004,0.0,0.5714285714289999,Teleostei,7,5,0.955699891113,3.01515151515,3.26666666667,False
Q1LX17,0.0,0.0,0.0,0.8181818181820001,0.0,0.0,0.0909090909091,0.0909090909091,Eukaryota,11,2,0.60016607316,4.4358974359,4.11111111111,False
Q1LX18,0.0,0.0,0.0,0.0,0.625,0.25,0.125,0.0,Opisthokonta,8,5,0.900256051269,2.51282051282,2.2420634920599998,False
Q1LX29,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,Eumetazoa,10,2,0.6730116670090001,3.24242424242,0.51797235023,False
Q1LX30,0.0,0.0,0.0,0.636363636364,0.0909090909091,0.181818181818,0.0909090909091,0.0,Eukaryota,11,2,1.0335620542100001,3.10256410256,1.8928571428599998,False
Q1LX35,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,0.0,Vertebrata,6,0,0.45056120886600004,0.333333333333,0.0,False
Q1LX40,0.0,0.0,0.0,0.7,0.0,0.1,0.2,0.0,Eukaryota,10,3,0.8018185525429999,4.5641025641,6.051587301590001,False
Q1LX45,0.0,0.0,0.0,0.0,0.0,0.45454545454499995,0.545454545455,0.0,Vertebrata,11,2,0.689009238477,2.38461538462,2.2619047619,False
Q1LX46,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,Vertebrata,10,3,0.6931471805600001,5.35897435897,4.32936507937,False
Q1LX49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,11,0,-0.0,0.181818181818,0.04,False
Q1LX53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,13,0,-0.0,0.0,0.0,False
Q1LX59,0.0,0.0,0.125,0.375,0.125,0.375,0.0,0.0,Eumetazoa,8,1,1.25548232518,3.77777777778,-1.03896103896,False
Q1LX61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,2,11,-0.0,3.10256410256,1.27380952381,False
Q1LX65,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,Vertebrata,10,0,0.6730116670090001,1.6,-0.214285714286,False
Q1LX67,0.0,0.0,0.0,0.23076923076900002,0.615384615385,0.153846153846,0.0,0.0,Opisthokonta,13,0,0.925129083572,1.87179487179,-0.289682539683,False
Q1LX72,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.909090909091,0.0,Vertebrata,11,2,0.304636097349,1.76923076923,-0.0674603174603,False
Q1LX78,0.1,0.1,0.2,0.2,0.0,0.0,0.4,0.0,Vertebrata,10,3,1.47080847632,5.61538461538,-0.45634920634900006,False
Q1LX84,0.0,0.0,0.111111111111,0.666666666667,0.111111111111,0.0,0.0,0.111111111111,Eukaryota,9,3,1.0027182645200001,4.39393939394,2.81105990783,False
Q1LX85,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,Opisthokonta,2,1,0.6931471805600001,2.0,,False
Q1LX92,0.0,0.0,0.0,0.25,0.08333333333330001,0.416666666667,0.166666666667,0.08333333333330001,Eumetazoa,12,1,1.4241299173500002,4.79487179487,0.18650793650800002,False
Q1LXB1,0.0,0.0,0.0,0.0,0.0,0.909090909091,0.0909090909091,0.0,Eumetazoa,11,0,0.304636097349,1.41818181818,0.0333333333333,False
Q1LXB2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,Vertebrata,10,2,0.6730116670090001,1.57575757576,0.0777777777778,False
Q1LXC1,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,Eumetazoa,10,1,0.325082973391,0.727272727273,0.555555555556,False
Q1LXC3,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,Eumetazoa,6,3,0.45056120886600004,2.0,2.33766233766,False
Q1LXC9,0.0,0.0,0.0,0.846153846154,0.0,0.153846153846,0.0,0.0,Eukaryota,13,0,0.42932302193099997,1.35897435897,0.305555555556,False
Q1LXD0,0.0,0.0,0.0,0.111111111111,0.0,0.888888888889,0.0,0.0,Eumetazoa,9,0,0.34883209584299996,1.5,-0.8181818181820001,False
Q1LXD3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,2,1,-0.0,5.33333333333,,False
Q1LXE0,0.0,0.0,0.0,0.0,0.0,0.909090909091,0.0909090909091,0.0,Eumetazoa,11,0,0.304636097349,0.727272727273,0.555555555556,False
Q1LXE1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,Eumetazoa,5,4,0.6730116670090001,2.88888888889,0.181818181818,False
Q1LXE5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,6,-0.0,0.678571428571,0.166666666667,False
Q1LXE6,0.0,0.0,0.0,0.8181818181820001,0.0909090909091,0.0909090909091,0.0,0.0,Eukaryota,11,2,0.60016607316,1.33333333333,0.361111111111,False
Q1LXE7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,3,8,-0.0,2.03636363636,0.06666666666669999,False
Q1LXF6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,3,-0.0,3.0,0.0,False
Q1LXF7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,3,1,-0.0,0.0,0.0,False
Q1LXF9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,5,0,-0.0,0.0,0.0,False
Q1LXG0,0.0,0.0,0.8181818181820001,0.0,0.0909090909091,0.0,0.0909090909091,0.0,Euk+Bac,11,0,0.60016607316,2.87272727273,2.80555555556,True
Q1LXG1,0.14285714285700002,0.0,0.8571428571430001,0.0,0.0,0.0,0.0,0.0,Euk+Bac,7,6,0.410116318288,5.82051282051,9.055555555560002,True
Q1LXG2,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,1.07692307692,-0.0634920634921,False
Q1LXH1,0.0,0.0,0.0,0.0,0.0,0.8181818181820001,0.0,0.181818181818,Eumetazoa,11,2,0.474139313058,3.61538461538,1.19444444444,False
Q1LXH2,0.0,0.0,0.0,0.0,0.666666666667,0.111111111111,0.222222222222,0.0,Opisthokonta,9,2,0.848685557726,2.54545454545,3.6904761904800005,False
Q1LXH4,0.0,0.0,0.0,0.38461538461499994,0.307692307692,0.23076923076900002,0.0769230769231,0.0,Eukaryota,13,0,1.2658567518700001,2.97435897436,0.623015873016,False
Q1LXI0,0.0,0.0,0.0,0.0,0.0,0.416666666667,0.583333333333,0.0,Vertebrata,12,0,0.6791932659919999,1.06060606061,-0.133333333333,False
Q1LXI5,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,Eumetazoa,10,1,0.610864302055,2.21818181818,0.9133333333329999,False
Q1LXI7,0.0,0.0,0.0,0.0,0.33333333333299997,0.222222222222,0.33333333333299997,0.111111111111,Opisthokonta,9,1,1.3107836781,3.35555555556,2.36904761905,False
Q1LXJ1,0.0,0.0,0.0,0.14285714285700002,0.0,0.14285714285700002,0.714285714286,0.0,Vertebrata,7,3,0.7963116401739999,3.62222222222,-1.16666666667,False
Q1LXJ7,0.0,0.0,0.0,0.125,0.0,0.375,0.375,0.125,Eumetazoa,8,1,1.25548232518,3.88888888889,0.222222222222,False
Q1LXK2,0.0,0.0,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,Eumetazoa,13,0,0.271189373042,1.20512820513,0.535714285714,False
Q1LXK4,0.125,0.0,0.0,0.625,0.125,0.0,0.125,0.0,Eukaryota,8,0,1.07354284641,3.21428571429,2.25,False
Q1LXK5,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,Eukaryota,5,3,0.500402423538,3.0,2.91666666667,False
Q1LXK8,0.0769230769231,0.0,0.846153846154,0.0,0.0,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.5359610497089999,1.07692307692,-0.166666666667,True
Q1LXL0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,Vertebrata,12,0,0.562335144619,1.5303030303,0.666666666667,False
Q1LXL6,0.0,0.0,0.0,0.7272727272730001,0.0,0.0,0.181818181818,0.0909090909091,Eukaryota,11,2,0.7595473914749999,4.48717948718,3.89682539683,False
Q1LXL7,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,0.0,Opisthokonta,3,3,0.636514168295,2.73333333333,,False
Q1LXM5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,5,1,-0.0,0.866666666667,-0.4,False
Q1LXM6,0.0,0.0,0.0,0.0,0.0,0.5,0.33333333333299997,0.166666666667,Eumetazoa,12,1,1.0114042647100001,2.07692307692,1.4841269841299998,False
Q1LXN3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,3,10,-0.0,2.51282051282,0.539682539683,False
Q1LXN6,0.33333333333299997,0.166666666667,0.0,0.33333333333299997,0.0,0.166666666667,0.0,0.0,Cellular_organisms,6,7,1.32966134885,3.51282051282,2.29365079365,False
Q1LXN7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,Eumetazoa,10,1,0.325082973391,1.78181818182,0.517195767196,False
Q1LXP4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,8,1,-0.0,1.55555555556,-0.35,False
Q1LXP7,0.0,0.0,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,Eumetazoa,13,0,0.271189373042,1.0,0.154761904762,False
Q1LXP8,0.08333333333330001,0.08333333333330001,0.0,0.75,0.0,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.836988216786,1.71794871795,0.198412698413,False
Q1LXP9,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,Eumetazoa,2,5,0.6931471805600001,3.61904761905,,False
Q1LXQ1,0.0,0.0,0.0,0.181818181818,0.0,0.8181818181820001,0.0,0.0,Eumetazoa,11,2,0.474139313058,2.05128205128,0.0436507936508,False
Q1LXQ2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,2,0,-0.0,0.0,,False
Q1LXQ4,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,Eumetazoa,5,6,0.6730116670090001,2.36363636364,0.6415343915339999,False
Q1LXR0,0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,Opisthokonta,10,3,0.950270539233,3.0,1.13492063492,False
Q1LXR5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,Eumetazoa,12,1,0.6931471805600001,2.69230769231,-0.0555555555556,False
Q1LXR6,0.0,0.0,0.0,0.0,0.08333333333330001,0.916666666667,0.0,0.0,Eumetazoa,12,1,0.286835983056,0.897435897436,0.222222222222,False
Q1LXS0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.25,Eukaryota,4,3,1.0397207708399998,4.66666666667,1.20909090909,False
Q1LXS2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.435897435897,-0.015873015873,False
Q1LXS6,0.0,0.0,0.0,0.08333333333330001,0.166666666667,0.5,0.25,0.0,Eumetazoa,12,1,1.1988493129100002,3.20512820513,1.5158730158700002,False
Q1LXT9,0.0,0.0,0.25,0.416666666667,0.166666666667,0.08333333333330001,0.08333333333330001,0.0,Eukaryota,12,1,1.4241299173500002,4.46153846154,2.19841269841,False
Q1LXU0,0.0,0.0,0.0,0.307692307692,0.153846153846,0.23076923076900002,0.153846153846,0.153846153846,Eukaryota,13,0,1.56495725024,4.74358974359,2.4642857142900003,False
Q1LXU3,0.0,0.0,0.0,0.692307692308,0.153846153846,0.0,0.153846153846,0.0,Eukaryota,13,0,0.8305178252869999,3.20512820513,0.638888888889,False
Q1LXU7,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,Eumetazoa,3,9,0.636514168295,2.25757575758,1.63333333333,False
Q1LXV2,0.0,0.0,0.0,0.0,0.0,0.375,0.625,0.0,Vertebrata,8,5,0.661563238158,2.0,1.54761904762,False
Q1LXV4,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,Vertebrata,4,3,0.6931471805600001,4.7619047619,0.836363636364,False
Q1LXV6,0.0,0.0,0.0,0.08333333333330001,0.0,0.666666666667,0.25,0.0,Eumetazoa,12,1,0.8239592165009999,2.94871794872,0.52380952381,False
Q1LXV8,0.0,0.0,0.0,0.666666666667,0.08333333333330001,0.08333333333330001,0.0,0.166666666667,Eukaryota,12,1,0.983087758575,3.17948717949,1.05555555556,False
Q1LXW3,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571430001,0.14285714285700002,Vertebrata,7,0,0.410116318288,0.285714285714,-0.08333333333330001,False
Q1LXX4,0.0,0.0,0.0,0.0,0.0,0.625,0.375,0.0,Eumetazoa,8,5,0.661563238158,2.61538461538,1.5039682539700001,False
Q1LXX6,0.0,0.0,0.0,0.0,0.5,0.416666666667,0.08333333333330001,0.0,Opisthokonta,12,1,0.918427784993,1.58974358974,0.011904761904799999,False
Q1LXX9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,2,11,-0.0,4.30769230769,2.8412698412700004,False
Q1LXY1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,7,5,-0.0,3.21212121212,0.022222222222199998,False
Q1LXZ0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,Eukaryota,4,9,0.562335144619,3.94871794872,2.43253968254,False
Q1LXZ5,0.166666666667,0.0,0.5,0.0,0.0,0.33333333333299997,0.0,0.0,Euk+Bac,6,7,1.0114042647100001,3.23076923077,-0.5,False
Q1LXZ9,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,Eumetazoa,5,7,0.500402423538,2.21212121212,2.1032258064500002,False
Q1LY04,0.0,0.0,0.0,0.0769230769231,0.0,0.769230769231,0.153846153846,0.0,Eumetazoa,13,0,0.6870920273800001,2.38461538462,0.0952380952381,False
Q1LY09,0.0,0.0,0.0,0.0,0.0769230769231,0.769230769231,0.153846153846,0.0,Eumetazoa,13,0,0.6870920273800001,1.79487179487,-0.277777777778,False
Q1LY10,0.0,0.0,0.0,0.0,0.0,0.7272727272730001,0.272727272727,0.0,Eumetazoa,11,1,0.585952618304,2.33333333333,0.611111111111,False
Q1LY17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,10,3,-0.0,0.461538461538,0.08333333333330001,False
Q1LY19,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,0.0,0.0,Eukaryota,6,6,0.636514168295,3.07575757576,1.05555555556,False
Q1LY26,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,Teleostei,10,1,0.500402423538,1.85454545455,0.32,False
Q1LY44,0.0,0.0,0.0,0.5,0.0,0.4,0.1,0.0,Eukaryota,10,0,0.9433483923289999,3.73333333333,0.5,False
Q1LY46,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,0.0,0.0,Eukaryota,12,1,0.45056120886600004,0.948717948718,0.472222222222,False
Q1LY51,0.0,0.0,0.0,0.0,0.0,0.7272727272730001,0.272727272727,0.0,Eumetazoa,11,2,0.585952618304,1.92307692308,1.4047619047600002,False
Q1LY62,0.0,0.0,0.1,0.7,0.0,0.0,0.1,0.1,Eukaryota,10,3,0.940447988655,4.20512820513,3.0634920634900005,False
Q1LY64,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,Eumetazoa,8,2,0.562335144619,2.13333333333,2.4,False
Q1LY76,0.0,0.0,0.5714285714289999,0.14285714285700002,0.0,0.0,0.0,0.28571428571400004,Euk+Bac,7,5,0.955699891113,6.25757575758,6.64444444444,False
Q1LY77,0.0,0.0,0.0,0.636363636364,0.0909090909091,0.0909090909091,0.181818181818,0.0,Eukaryota,11,1,1.0335620542100001,3.9696969697,1.53333333333,False
Q1LY80,0.0,0.0,0.0,0.7272727272730001,0.0,0.0909090909091,0.181818181818,0.0,Eukaryota,11,2,0.7595473914749999,3.61538461538,3.36111111111,False
Q1LY87,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.0,Vertebrata,4,1,1.0397207708399998,5.8,-2.16666666667,False
Q1LY88,0.0,0.0,0.0,0.0,0.272727272727,0.363636363636,0.363636363636,0.0,Eumetazoa,11,2,1.09005965871,2.76923076923,1.94444444444,False
Q1LY89,0.0,0.0,0.0,0.714285714286,0.0,0.0,0.28571428571400004,0.0,Eukaryota,7,0,0.598269588585,4.38095238095,,False
Q1LY90,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,Eumetazoa,6,6,0.45056120886600004,3.62121212121,2.05555555556,False
Q1LY91,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,5,1,-0.0,1.2,1.8,False
Q1LY95,0.0,0.0,0.0,0.0,0.0,0.583333333333,0.33333333333299997,0.08333333333330001,Eumetazoa,12,0,0.887694275799,1.22727272727,0.35555555555600005,False
Q1LYA0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,Eumetazoa,10,3,0.610864302055,1.61538461538,0.936507936508,False
Q1LYA2,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,Eumetazoa,10,2,0.325082973391,1.54545454545,1.21105990783,False
Q1LYA4,0.0,0.0,0.0,0.714285714286,0.14285714285700002,0.14285714285700002,0.0,0.0,Eukaryota,7,6,0.7963116401739999,2.15384615385,0.904761904762,False
Q1LYA8,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,Euk+Bac,8,4,0.562335144619,3.51515151515,-0.4,True
Q1LYA9,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.562335144619,1.07692307692,-0.166666666667,True
Q1LYB2,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Eumetazoa,3,1,0.636514168295,1.5,,False
Q1LYB3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,3,10,-0.0,0.769230769231,0.190476190476,False
Q1LYB4,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,Eukaryota,10,0,0.325082973391,1.06666666667,0.392857142857,False
Q1LYB6,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,Eumetazoa,10,3,0.610864302055,3.12820512821,0.960317460317,False
Q1LYC0,0.2,0.0,0.2,0.0,0.0,0.2,0.4,0.0,Vertebrata,10,3,1.33217904021,5.35897435897,0.615079365079,False
Q1LYC1,0.0,0.0,0.0,0.0,0.33333333333299997,0.33333333333299997,0.33333333333299997,0.0,Opisthokonta,6,2,1.09861228867,2.53571428571,-0.435897435897,False
Q1LYC2,0.0,0.0,0.0,0.769230769231,0.0769230769231,0.153846153846,0.0,0.0,Eukaryota,13,0,0.6870920273800001,2.38461538462,0.301587301587,False
Q1LYC5,0.0,0.0,0.0,0.7272727272730001,0.0,0.0909090909091,0.181818181818,0.0,Eukaryota,11,2,0.7595473914749999,4.12820512821,0.805555555556,False
Q1LYC7,0.0,0.0,0.0,0.7,0.0,0.1,0.2,0.0,Eukaryota,10,2,0.8018185525429999,3.18181818182,1.8,False
Q1LYC9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,3,8,-0.0,4.58181818182,1.14285714286,False
Q1LYD1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,Teleostei,10,1,0.6390318596500001,0.981818181818,0.04,False
Q1LYE3,0.0,0.0,0.0,0.625,0.0,0.125,0.25,0.0,Eukaryota,8,4,0.900256051269,3.81818181818,2.1111111111099996,False
Q1LYE4,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,Vertebrata,12,1,0.562335144619,1.30769230769,-0.0992063492063,False
Q1LYE5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,7,0,-0.0,0.0,0.0,False
Q1LYG0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,8,5,-0.0,2.51282051282,1.15873015873,False
Q1LYG5,0.5714285714289999,0.28571428571400004,0.0,0.14285714285700002,0.0,0.0,0.0,0.0,Cellular_organisms,7,0,0.955699891113,0.857142857143,,False
Q1LYG6,0.5714285714289999,0.28571428571400004,0.0,0.14285714285700002,0.0,0.0,0.0,0.0,Cellular_organisms,7,0,0.955699891113,0.857142857143,,False
Q1LYG7,0.0,0.0,0.0,0.33333333333299997,0.33333333333299997,0.33333333333299997,0.0,0.0,Opisthokonta,6,5,1.09861228867,2.65454545455,1.14021164021,False
Q1LYI3,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,Eukaryota,8,4,1.0397207708399998,3.9696969697,1.9,False
Q1LYI4,0.0,0.0,0.0,0.0,0.0,0.08333333333330001,0.08333333333330001,0.833333333333,Teleostei,12,0,0.56608573896,0.80303030303,0.06666666666669999,False
Q1LYI5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,Euk+Bac,2,4,0.6931471805600001,5.73333333333,,False
Q1LYI9,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,Eumetazoa,8,2,0.562335144619,1.82222222222,3.1904761904799996,False
Q1LYJ6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,13,0,-0.0,0.0,0.0,False
Q1LYK4,0.0,0.0,0.0,0.2,0.4,0.4,0.0,0.0,Opisthokonta,5,8,1.05492016799,2.94871794872,-0.198412698413,False
Q1LYK7,0.0,0.0,0.0,0.8181818181820001,0.0,0.0,0.181818181818,0.0,Eukaryota,11,2,0.474139313058,3.97435897436,3.5119047619,False
Q1LYL8,0.0,0.0,0.0,0.125,0.125,0.75,0.0,0.0,Eumetazoa,8,3,0.7356219397589999,2.29090909091,0.35317460317500005,False
Q1LYM1,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,Eumetazoa,10,1,0.6730116670090001,2.0,0.0,False
Q1LYM3,0.0,0.0,0.0,0.0,0.181818181818,0.7272727272730001,0.0909090909091,0.0,Eumetazoa,11,2,0.7595473914749999,1.58974358974,0.579365079365,False
Q1LYM4,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,0.0,Vertebrata,12,1,0.45056120886600004,1.92307692308,0.166666666667,False
Q1LYM6,0.0,0.0,0.0,0.428571428571,0.0,0.5714285714289999,0.0,0.0,Eumetazoa,7,5,0.6829081047,3.83333333333,0.53732718894,False
Q1LYM7,0.0,0.0,0.0,0.7272727272730001,0.0,0.0909090909091,0.181818181818,0.0,Eukaryota,11,2,0.7595473914749999,4.15384615385,3.0714285714300003,False
Q1LYM8,0.0,0.0,0.0,0.545454545455,0.0909090909091,0.0909090909091,0.272727272727,0.0,Eukaryota,11,2,1.12095039267,4.28205128205,5.4246031746000005,False
Q1LYN0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,Eumetazoa,12,0,0.562335144619,1.22727272727,0.124423963134,False
Q1LYN2,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.769230769231,-0.015873015873,False
Q1LYN4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,7,2,-0.0,0.444444444444,0.909090909091,False
Q1LYN9,0.0,0.0,0.2,0.0,0.6,0.2,0.0,0.0,Opisthokonta,5,2,0.950270539233,4.7619047619,-0.309090909091,False
Q1LYP0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,Eumetazoa,5,1,0.500402423538,0.866666666667,-0.4,False
Q1LYP1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,Vertebrata,10,1,0.325082973391,0.181818181818,0.04,False
Q1LYP4,0.111111111111,0.0,0.222222222222,0.666666666667,0.0,0.0,0.0,0.0,Eukaryota,9,4,0.848685557726,4.38461538462,2.46825396825,False
Q1LYP9,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,8,3,0.6931471805600001,3.70909090909,4.66666666667,True
Q1LYQ0,0.416666666667,0.0,0.583333333333,0.0,0.0,0.0,0.0,0.0,Euk+Bac,12,1,0.6791932659919999,1.23076923077,0.222222222222,True
Q1LYQ8,0.0,0.0,0.0909090909091,0.636363636364,0.181818181818,0.0909090909091,0.0,0.0,Eukaryota,11,0,1.0335620542100001,1.78181818182,1.3174603174600001,False
Q1LYQ9,0.615384615385,0.0,0.38461538461499994,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.666278442415,0.0,0.0,False
Q1LYR2,0.0,0.0,0.0,0.8571428571430001,0.0,0.0,0.0,0.14285714285700002,Eukaryota,7,5,0.410116318288,4.0303030303,2.12534562212,False
Q1LYS1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,11,-0.0,1.97435897436,1.9126984127000002,False
Q1MSX8,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Eumetazoa,12,1,0.6931471805600001,2.61538461538,3.61904761905,False
Q1MSY0,0.0,0.0,0.0,0.0,0.0769230769231,0.769230769231,0.153846153846,0.0,Eumetazoa,13,0,0.6870920273800001,1.48717948718,0.388888888889,False
Q1MSY1,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,Eumetazoa,4,9,1.0397207708399998,2.74358974359,0.865079365079,False
Q1MSY2,0.0,0.0,0.0,0.583333333333,0.0,0.33333333333299997,0.08333333333330001,0.0,Eukaryota,12,1,0.887694275799,2.92307692308,-0.246031746032,False
Q1MSZ4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Teleostei,2,2,0.6931471805600001,2.0,-1.33333333333,False
Q1MT00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,2,-0.0,2.0,,False
Q1MT01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,1,4,-0.0,3.6,0.666666666667,False
Q1MT02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,10,0,-0.0,0.0,0.0,False
Q1MT06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,2,6,-0.0,5.46428571429,-0.22916666666700003,False
Q1MT08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,2,5,-0.0,5.61904761905,-0.633333333333,False
