,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Vertebrata,Teleostei,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
H2T2U7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,-0.0,0.0,0.0,True
H2T2U9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,12,1,-0.0,0.769230769231,0.39682539682499995,False
H2T2V3,0.08333333333330001,0.0,0.08333333333330001,0.416666666667,0.25,0.166666666667,0.0,0.0,Eukaryota,12,0,1.4241299173500002,3.10606060606,-0.469124423963,False
H2T2V5,0.0,0.0,0.0,0.0,0.0,0.23076923076900002,0.769230769231,0.0,Vertebrata,13,0,0.5402041423889999,1.4358974359,0.293650793651,False
H2T2W2,0.0,0.0,0.307692307692,0.0,0.307692307692,0.0,0.0769230769231,0.307692307692,Teleostei,13,0,1.28529302412,5.84615384615,3.01587301587,False
H2T2W3,0.0,0.0,0.8181818181820001,0.0,0.0,0.0,0.0909090909091,0.0909090909091,Euk+Bac,11,0,0.60016607316,3.78181818182,4.00925925926,True
H2T2W4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,13,0,-0.0,0.538461538462,0.22619047619000002,False
H2T2W6,0.0,0.0,0.0,0.615384615385,0.0,0.38461538461499994,0.0,0.0,Eukaryota,13,0,0.666278442415,2.35897435897,-0.261904761905,False
H2T2W7,0.0,0.0,0.0,0.538461538462,0.38461538461499994,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.898137003188,1.53846153846,-0.08333333333330001,False
H2T2W8,0.0,0.0,0.0,0.666666666667,0.08333333333330001,0.166666666667,0.08333333333330001,0.0,Eukaryota,12,0,0.983087758575,3.24242424242,1.42222222222,False
H2T2X4,0.153846153846,0.0,0.23076923076900002,0.0,0.0,0.307692307692,0.307692307692,0.0,Eumetazoa,13,0,1.3516811946899998,5.64102564103,3.87301587302,False
H2T2X7,0.0,0.0,0.0,0.222222222222,0.0,0.777777777778,0.0,0.0,Eumetazoa,9,0,0.529706199058,2.0,-0.35064935064900005,False
H2T2X9,0.0,0.0,0.0,0.0,0.0,0.307692307692,0.692307692308,0.0,Vertebrata,13,0,0.61724176973,1.23076923077,-0.138888888889,False
H2T2Y8,0.23076923076900002,0.0,0.23076923076900002,0.0,0.153846153846,0.23076923076900002,0.153846153846,0.0,Euk+Bac,13,0,1.5910955636000002,5.28205128205,2.43253968254,False
H2T2Y9,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,0.769230769231,-0.119047619048,False
H2T2Z2,0.0,0.0,0.0,0.0,0.0,0.444444444444,0.444444444444,0.111111111111,Eumetazoa,9,1,0.9649629230069999,3.62222222222,-0.988095238095,False
H2T302,0.0,0.0,0.0,0.25,0.0,0.416666666667,0.25,0.08333333333330001,Eumetazoa,12,1,1.26500137527,4.38461538462,2.93253968254,False
H2T306,0.0,0.0,0.0,0.0,0.0,0.692307692308,0.307692307692,0.0,Eumetazoa,13,0,0.61724176973,1.89743589744,0.686507936508,False
H2T308,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.0,Eumetazoa,10,1,1.33217904021,3.49090909091,1.9828042328,False
H2T310,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,5,0,-0.0,0.0,0.0,False
H2T311,0.0,0.0,0.0,0.0,0.0,0.583333333333,0.416666666667,0.0,Eumetazoa,12,1,0.6791932659919999,2.10256410256,1.78968253968,False
H2T314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,13,0,-0.0,0.0,0.0,False
H2T319,0.0,0.0,0.0,0.416666666667,0.08333333333330001,0.33333333333299997,0.166666666667,0.0,Eukaryota,12,1,1.2366848691399999,4.12820512821,3.59126984127,False
H2T320,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.7272727272730001,0.0,Vertebrata,11,1,0.585952618304,1.62121212121,-0.10599078341,False
H2T322,0.0,0.0,0.0,0.0,0.25,0.33333333333299997,0.416666666667,0.0,Vertebrata,12,1,1.07755632707,2.48717948718,1.42063492063,False
H2T324,0.0,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.166666666667,Vertebrata,12,0,0.45056120886600004,0.30303030303,-0.036866359447,False
H2T325,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.1,Eumetazoa,10,0,0.6390318596500001,1.73333333333,1.64285714286,False
H2T326,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,8,0,-0.0,0.678571428571,-0.33333333333299997,False
H2T335,0.0,0.0,0.0,0.0909090909091,0.181818181818,0.45454545454499995,0.272727272727,0.0,Eumetazoa,11,1,1.2406842919499999,3.66666666667,1.22222222222,False
H2T336,0.0,0.0,0.0,0.545454545455,0.0,0.363636363636,0.0909090909091,0.0,Eukaryota,11,0,0.9164648855390001,3.41818181818,4.14,False
H2T338,0.0,0.0,0.0,0.4,0.4,0.1,0.1,0.0,Opisthokonta,10,0,1.1935496041,2.93333333333,0.8571428571430001,False
H2T342,0.0,0.0,0.0,0.0,0.0,0.769230769231,0.23076923076900002,0.0,Eumetazoa,13,0,0.5402041423889999,1.87179487179,0.638888888889,False
H2T349,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.615384615385,-0.0436507936508,False
H2T350,0.0,0.0,0.0,0.166666666667,0.25,0.33333333333299997,0.25,0.0,Eumetazoa,12,0,1.35797785499,3.21212121212,0.14444444444399998,False
H2T358,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.307692307692,-0.047619047619,False
H2T359,0.0,0.0,0.0,0.833333333333,0.0,0.08333333333330001,0.0,0.08333333333330001,Eukaryota,12,1,0.56608573896,2.4358974359,1.0158730158700002,False
H2T363,0.0,0.0,0.0,0.0,0.3,0.5,0.2,0.0,Eumetazoa,10,0,1.02965301406,1.88888888889,1.3095238095200001,False
H2T369,0.0,0.0,0.0,0.692307692308,0.153846153846,0.153846153846,0.0,0.0,Eukaryota,13,0,0.8305178252869999,2.15384615385,0.388888888889,False
H2T370,0.0,0.0,0.0,0.0,0.0769230769231,0.692307692308,0.23076923076900002,0.0,Eumetazoa,13,0,0.790267968075,1.89743589744,0.634920634921,False
H2T380,0.0,0.0,0.0,0.692307692308,0.0,0.153846153846,0.153846153846,0.0,Eukaryota,13,0,0.8305178252869999,3.66666666667,0.515873015873,False
H2T382,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,Eumetazoa,12,1,0.562335144619,2.89743589744,1.40873015873,False
H2T389,0.0,0.0,0.0,0.0,0.0,0.416666666667,0.416666666667,0.166666666667,Eumetazoa,12,1,1.02818385933,1.30769230769,0.107142857143,False
H2T391,0.0,0.0909090909091,0.0909090909091,0.0909090909091,0.0,0.363636363636,0.363636363636,0.0,Eumetazoa,11,1,1.3896811919799998,5.16666666667,1.22222222222,False
H2T394,0.0,0.0,0.0,0.0,0.0,0.615384615385,0.38461538461499994,0.0,Eumetazoa,13,0,0.666278442415,1.94871794872,0.988095238095,False
H2T397,0.0,0.0,0.0,0.0,0.0,0.545454545455,0.363636363636,0.0909090909091,Eumetazoa,11,0,0.9164648855390001,2.32727272727,1.87962962963,False
H2T398,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,Opisthokonta,12,0,1.0397207708399998,2.84848484848,3.5465437788,False
H2T399,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,Opisthokonta,10,1,0.6931471805600001,2.18181818182,-0.18,False
H2T3A0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.6931471805600001,1.07692307692,-0.166666666667,False
H2T3A1,0.0,0.0,0.0,0.0,0.0,0.38461538461499994,0.0769230769231,0.538461538462,Teleostei,13,0,0.898137003188,2.53846153846,1.7738095238099998,False
H2T3A4,0.166666666667,0.08333333333330001,0.08333333333330001,0.416666666667,0.08333333333330001,0.166666666667,0.0,0.0,Eukaryota,12,1,1.58325845942,3.17948717949,2.0357142857099997,False
H2T3B0,0.538461538462,0.0,0.38461538461499994,0.0769230769231,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.898137003188,0.307692307692,-0.047619047619,True
H2T3B1,0.0,0.0,0.545454545455,0.181818181818,0.0909090909091,0.0909090909091,0.0,0.0909090909091,Euk+Bac,11,0,1.29454516584,4.29090909091,2.24470899471,False
H2T3B4,0.0,0.0,0.0,0.0,0.0769230769231,0.769230769231,0.0769230769231,0.0769230769231,Eumetazoa,13,0,0.793730055158,2.02564102564,1.64682539683,False
H2T3B6,0.0,0.0,0.0,0.0769230769231,0.615384615385,0.0,0.307692307692,0.0,Opisthokonta,13,0,0.8587409130060001,2.97435897436,0.365079365079,False
H2T3B7,0.0,0.0,0.0,0.0,0.0,0.909090909091,0.0909090909091,0.0,Eumetazoa,11,1,0.304636097349,1.0303030303,0.23963133640599998,False
H2T3B8,0.666666666667,0.0,0.33333333333299997,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.636514168295,0.0,0.0,True
H2T3B9,0.0,0.0,0.0,0.08333333333330001,0.0,0.5,0.33333333333299997,0.08333333333330001,Eumetazoa,12,1,1.1269287948,3.23076923077,2.64682539683,False
H2T3C7,0.0,0.0,0.769230769231,0.153846153846,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.6870920273800001,1.69230769231,-0.0555555555556,True
H2T3D3,0.0,0.0,0.0,0.272727272727,0.181818181818,0.0909090909091,0.45454545454499995,0.0,Vertebrata,11,1,1.2406842919499999,4.81818181818,1.62222222222,False
H2T3D7,0.0,0.0,0.0,0.14285714285700002,0.28571428571400004,0.28571428571400004,0.28571428571400004,0.0,Opisthokonta,7,1,1.3517839942899998,4.28571428571,1.14285714286,False
H2T3E1,0.0,0.0,0.0,0.166666666667,0.0,0.416666666667,0.33333333333299997,0.08333333333330001,Eumetazoa,12,1,1.2366848691399999,3.71794871795,1.79761904762,False
H2T3E8,0.0,0.0,0.0,0.222222222222,0.0,0.555555555556,0.222222222222,0.0,Eumetazoa,9,0,0.99502699018,3.61111111111,-0.8125,False
H2T3E9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
H2T3F0,0.0,0.0,0.0,0.166666666667,0.08333333333330001,0.416666666667,0.166666666667,0.166666666667,Eumetazoa,12,1,1.46773392933,3.87179487179,2.80555555556,False
H2T3F1,0.0,0.0,0.0,0.769230769231,0.153846153846,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.6870920273800001,1.4358974359,-0.119047619048,False
H2T3F3,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,Eumetazoa,4,1,0.562335144619,1.6,-1.0,False
H2T3F4,0.0,0.0,0.0,0.0,0.0909090909091,0.7272727272730001,0.181818181818,0.0,Eumetazoa,11,1,0.7595473914749999,1.72727272727,-0.133333333333,False
H2T3F7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,Eumetazoa,10,1,0.500402423538,2.03636363636,0.289682539683,False
H2T3G0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Eumetazoa,10,1,0.6931471805600001,3.34545454545,1.22,False
H2T3G3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.692307692308,-0.107142857143,False
H2T3G4,0.0,0.0,0.0,0.38461538461499994,0.0769230769231,0.0,0.538461538462,0.0,Vertebrata,13,0,0.898137003188,4.71794871795,5.253968253969999,False
H2T3H4,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,Eumetazoa,10,0,0.325082973391,1.26666666667,1.2857142857100001,False
H2T3I2,0.0,0.0,0.166666666667,0.5,0.0,0.166666666667,0.166666666667,0.0,Eukaryota,6,1,1.2424533248899998,4.85714285714,3.05555555556,False
H2T3I3,0.0,0.0,0.0,0.0769230769231,0.0,0.615384615385,0.307692307692,0.0,Eumetazoa,13,0,0.8587409130060001,2.66666666667,1.2380952381,False
H2T3I9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,12,1,-0.0,0.615384615385,-0.0952380952381,False
H2T3J2,0.0,0.0,0.0,0.0909090909091,0.181818181818,0.363636363636,0.363636363636,0.0,Eumetazoa,11,1,1.26365443188,4.21212121212,2.22222222222,False
H2T3J4,0.0,0.0,0.0909090909091,0.272727272727,0.0,0.181818181818,0.181818181818,0.272727272727,Teleostei,11,0,1.5465986860499998,5.23636363636,2.26666666667,False
H2T3J8,0.0,0.0,0.23076923076900002,0.0769230769231,0.153846153846,0.23076923076900002,0.307692307692,0.0,Vertebrata,13,0,1.5247073930300001,4.97435897436,2.11904761905,False
H2T3K1,0.0,0.0,0.0,0.0,0.0769230769231,0.615384615385,0.23076923076900002,0.0769230769231,Eumetazoa,13,0,1.03176711135,2.41025641026,1.5357142857100001,False
H2T3K4,0.0,0.0,0.0,0.23076923076900002,0.0769230769231,0.538461538462,0.153846153846,0.0,Eumetazoa,13,0,1.15698764435,3.4358974359,1.42857142857,False
H2T3K7,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.2,Eumetazoa,10,1,0.8018185525429999,3.05454545455,1.3439153439200002,False
H2T3L0,0.0,0.0,0.0,0.46153846153800004,0.153846153846,0.23076923076900002,0.153846153846,0.0,Eukaryota,13,0,1.27118148026,3.64102564103,2.22222222222,False
H2T3L3,0.0,0.0,0.0,0.0,0.0,0.28571428571400004,0.714285714286,0.0,Vertebrata,7,0,0.598269588585,0.47619047619,-0.138888888889,False
H2T3L6,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.08333333333330001,0.08333333333330001,Eumetazoa,12,1,0.56608573896,1.58974358974,0.11507936507899999,False
H2T3M0,0.0,0.0,0.0,0.08333333333330001,0.0,0.833333333333,0.08333333333330001,0.0,Eumetazoa,12,1,0.56608573896,2.10256410256,0.448412698413,False
H2T3M1,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,0.0,Vertebrata,12,1,0.45056120886600004,1.92307692308,0.166666666667,False
H2T3M3,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,Vertebrata,5,1,0.500402423538,1.53333333333,-0.607142857143,False
H2T3M5,0.272727272727,0.0,0.0,0.272727272727,0.272727272727,0.0909090909091,0.0909090909091,0.0,Cellular_organisms,11,1,1.4990306729799998,4.06060606061,1.20921658986,False
H2T3M8,0.0,0.0,0.0,0.0,0.08333333333330001,0.5,0.08333333333330001,0.33333333333299997,Eumetazoa,12,0,1.1269287948,2.54545454545,0.176958525346,False
H2T3N2,0.38461538461499994,0.0769230769231,0.0,0.46153846153800004,0.0,0.0,0.0769230769231,0.0,Eukaryota,13,0,1.11896886688,2.87179487179,0.4325396825399999,False
H2T3N6,0.0,0.0,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,Eumetazoa,12,1,0.286835983056,1.51282051282,0.43650793650799996,False
H2T3N7,0.0,0.0,0.0,0.08333333333330001,0.0,0.33333333333299997,0.583333333333,0.0,Vertebrata,12,1,0.887694275799,3.25641025641,0.785714285714,False
H2T3N8,0.444444444444,0.111111111111,0.0,0.0,0.111111111111,0.33333333333299997,0.0,0.0,Cellular_organisms,9,0,1.21488965395,5.0,-0.45,False
H2T3P0,0.0,0.0,0.0,0.416666666667,0.166666666667,0.166666666667,0.25,0.0,Eukaryota,12,1,1.3086053872499999,4.15384615385,1.8333333333300001,False
H2T3P6,0.0,0.0,0.0,0.0,0.0,0.444444444444,0.555555555556,0.0,Vertebrata,9,1,0.6869615765970001,2.6,-0.214285714286,False
H2T3P7,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,Eukaryota,8,0,0.562335144619,3.85714285714,7.833333333330001,False
H2T3P8,0.0,0.0,0.153846153846,0.38461538461499994,0.153846153846,0.23076923076900002,0.0,0.0769230769231,Eukaryota,13,0,1.47913280743,3.84615384615,0.17857142857099997,False
H2T3P9,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,Eumetazoa,10,1,0.610864302055,1.23636363636,0.10052910052899999,False
H2T3Q0,0.0,0.0,0.0,0.0,0.0,0.615384615385,0.38461538461499994,0.0,Eumetazoa,13,0,0.666278442415,2.07692307692,0.6587301587300001,False
H2T3Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Teleostei,8,1,-0.0,0.222222222222,-0.05,False
H2T3Q3,0.0,0.0,0.0,0.23076923076900002,0.153846153846,0.23076923076900002,0.38461538461499994,0.0,Vertebrata,13,0,1.33224492244,3.74358974359,0.6587301587300001,False
H2T3Q7,0.0,0.0,0.0,0.38461538461499994,0.23076923076900002,0.153846153846,0.23076923076900002,0.0,Eukaryota,13,0,1.33224492244,4.4358974359,1.3253968254000001,False
H2T3R0,0.0,0.111111111111,0.222222222222,0.33333333333299997,0.0,0.111111111111,0.0,0.222222222222,Eukaryota,9,0,1.5229550675299999,5.38888888889,7.077922077919999,False
H2T3R1,0.0769230769231,0.0,0.0,0.846153846154,0.0,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.5359610497089999,1.82051282051,0.130952380952,False
H2T3R2,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.0,Eumetazoa,8,0,0.37677016125600005,1.28571428571,-0.5,False
H2T3R4,0.0,0.0,0.0,0.416666666667,0.0,0.25,0.33333333333299997,0.0,Eukaryota,12,1,1.07755632707,4.15384615385,1.6269841269799998,False
H2T3R9,0.0,0.777777777778,0.0,0.0,0.111111111111,0.0,0.111111111111,0.0,Euk_Archaea,9,1,0.6837389058490001,2.62222222222,3.83333333333,False
H2T3S1,0.0,0.0,0.0,0.0,0.08333333333330001,0.416666666667,0.5,0.0,Vertebrata,12,1,0.918427784993,3.33333333333,0.412698412698,False
H2T3S2,0.0,0.0,0.0,0.0,0.0,0.307692307692,0.692307692308,0.0,Vertebrata,13,0,0.61724176973,0.615384615385,0.214285714286,False
H2T3S3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,0.0277777777778,False
H2T3S4,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.286835983056,1.38461538462,0.0952380952381,False
H2T3S5,0.0,0.0,0.0909090909091,0.545454545455,0.0,0.0,0.0909090909091,0.272727272727,Eukaryota,11,0,1.12095039267,5.09090909091,7.744708994710001,False
H2T3S8,0.166666666667,0.666666666667,0.0,0.166666666667,0.0,0.0,0.0,0.0,Euk_Archaea,12,1,0.8675632284810001,0.820512820513,-0.07539682539680001,False
H2T3S9,0.0,0.0,0.0,0.0769230769231,0.0769230769231,0.538461538462,0.0,0.307692307692,Eumetazoa,13,0,1.09059947378,3.48717948718,2.1428571428599996,False
H2T3T1,0.0,0.0,0.0,0.692307692308,0.0,0.0,0.0,0.307692307692,Eukaryota,13,0,0.61724176973,4.69230769231,5.0,False
H2T3T3,0.0,0.0,0.0,0.0,0.0,0.615384615385,0.38461538461499994,0.0,Eumetazoa,13,0,0.666278442415,1.94871794872,0.988095238095,False
H2T3T5,0.0,0.0,0.0,0.416666666667,0.0,0.0,0.0,0.583333333333,Teleostei,12,0,0.6791932659919999,4.84848484848,1.31111111111,False
H2T3T7,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.166666666667,0.166666666667,Eukaryota,6,1,0.8675632284810001,4.47619047619,4.0,False
H2T3U0,0.0,0.0,0.0,0.0,0.0,0.583333333333,0.33333333333299997,0.08333333333330001,Eumetazoa,12,1,0.887694275799,2.23076923077,2.8015873015900006,False
H2T3U2,0.0,0.0,0.0769230769231,0.46153846153800004,0.0769230769231,0.153846153846,0.23076923076900002,0.0,Eukaryota,13,0,1.37781950804,4.5641025641,3.2142857142900003,False
H2T3U3,0.0,0.0,0.0,0.583333333333,0.0,0.0,0.416666666667,0.0,Eukaryota,12,1,0.6791932659919999,4.92307692308,6.20238095238,False
H2T3U4,0.0,0.0,0.923076923077,0.0,0.0,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.271189373042,1.07692307692,-0.166666666667,True
H2T3U6,0.0,0.0,0.0,0.0,0.0769230769231,0.846153846154,0.0769230769231,0.0,Eumetazoa,13,0,0.5359610497089999,1.12820512821,-0.123015873016,False
H2T3U9,0.0909090909091,0.0,0.0,0.8181818181820001,0.0,0.0909090909091,0.0,0.0,Eukaryota,11,0,0.60016607316,1.41818181818,0.530423280423,False
H2T3V2,0.0,0.0,0.0,0.222222222222,0.555555555556,0.222222222222,0.0,0.0,Opisthokonta,9,1,0.99502699018,3.06666666667,-0.42,False
H2T3V4,0.0,0.0,0.0,0.46153846153800004,0.0,0.153846153846,0.38461538461499994,0.0,Eukaryota,13,0,1.0123308390999999,4.5641025641,1.7698412698400003,False
H2T3V5,0.0,0.0,0.0,0.75,0.166666666667,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.7214636866930001,1.74358974359,0.555555555556,False
H2T3W0,0.0,0.0,0.0,0.0,0.0,0.45454545454499995,0.545454545455,0.0,Vertebrata,11,1,0.689009238477,3.15151515152,2.6,False
H2T3W6,0.0,0.0,0.0,0.2,0.0,0.6,0.2,0.0,Eumetazoa,5,0,0.950270539233,3.2,-2.0,False
H2T3W7,0.0,0.0,0.0,0.846153846154,0.0,0.0,0.0769230769231,0.0769230769231,Eukaryota,13,0,0.5359610497089999,2.87179487179,1.0,False
H2T3W8,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,Teleostei,10,1,1.08889997535,0.945454545455,-0.0343915343915,False
H2T3W9,0.153846153846,0.0,0.153846153846,0.538461538462,0.0769230769231,0.0,0.0769230769231,0.0,Eukaryota,13,0,1.30387552934,3.05128205128,0.5595238095239999,False
H2T3X0,0.0,0.0,0.0,0.0769230769231,0.23076923076900002,0.538461538462,0.153846153846,0.0,Eumetazoa,13,0,1.15698764435,2.58974358974,0.424603174603,False
H2T3X3,0.0,0.0,0.0,0.0909090909091,0.0,0.45454545454499995,0.363636363636,0.0909090909091,Eumetazoa,11,1,1.16222554492,3.54545454545,1.21105990783,False
H2T3X4,0.0,0.0,0.0,0.0,0.0,0.08333333333330001,0.33333333333299997,0.583333333333,Teleostei,12,1,0.887694275799,1.25641025641,0.68253968254,False
H2T3X7,0.0,0.0,0.0,0.0,0.625,0.375,0.0,0.0,Opisthokonta,8,1,0.661563238158,0.777777777778,0.714285714286,False
H2T3Y3,0.0,0.0,0.0,0.0,0.0,0.38461538461499994,0.38461538461499994,0.23076923076900002,Eumetazoa,13,0,1.07339428128,2.30769230769,1.39682539683,False
H2T3Y5,0.0,0.0,0.0,0.444444444444,0.0,0.111111111111,0.444444444444,0.0,Vertebrata,9,2,0.9649629230069999,5.30909090909,6.43333333333,False
H2T3Y6,0.0,0.0,0.08333333333330001,0.833333333333,0.0,0.08333333333330001,0.0,0.0,Eukaryota,12,0,0.56608573896,1.4696969697,-0.0555555555556,False
H2T3Z2,0.0,0.0,0.0,0.833333333333,0.0,0.0,0.166666666667,0.0,Eukaryota,12,1,0.45056120886600004,2.53846153846,1.0,False
H2T3Z3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.461538461538,-0.07142857142860001,False
H2T3Z7,0.0,0.0,0.0,0.0,0.1,0.6,0.3,0.0,Eumetazoa,10,2,0.897945724857,3.93939393939,1.6,False
H2T3Z8,0.0909090909091,0.0,0.636363636364,0.0,0.0,0.0,0.272727272727,0.0,Euk+Bac,11,0,0.859967281036,4.8,7.02777777778,False
H2T401,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.307692307692,0.0555555555556,False
H2T404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,12,1,-0.0,0.0,0.0,True
H2T408,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,Eukaryota,8,0,0.562335144619,1.28571428571,-0.5714285714289999,False
H2T411,0.0,0.0,0.46153846153800004,0.23076923076900002,0.0,0.0,0.307692307692,0.0,Euk+Bac,13,0,1.0579054247,5.30769230769,1.3452380952399998,True
H2T415,0.0,0.0,0.0,0.0,0.0,0.0,0.923076923077,0.0769230769231,Vertebrata,13,0,0.271189373042,0.153846153846,0.0277777777778,False
H2T417,0.0,0.0,0.0,0.8571428571430001,0.0,0.0,0.14285714285700002,0.0,Eukaryota,7,1,0.410116318288,2.25,9.0,False
H2T422,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,13,0,-0.0,1.07692307692,-0.166666666667,False
H2T424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Vertebrata,13,0,-0.0,0.0,0.0,False
H2T425,0.0,0.0,0.0,0.0,0.0,0.714285714286,0.28571428571400004,0.0,Eumetazoa,7,0,0.598269588585,2.0,-0.388888888889,False
H2T426,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,Eukaryota,12,1,0.562335144619,1.69230769231,0.7182539682539999,False
H2T427,0.0,0.0,0.0,0.0,0.0909090909091,0.363636363636,0.545454545455,0.0,Vertebrata,11,1,0.9164648855390001,2.51515151515,1.94470046083,False
H2T432,0.0,0.0,0.0,0.222222222222,0.222222222222,0.111111111111,0.222222222222,0.222222222222,Teleostei,9,1,1.5810937501700002,4.86666666667,2.0357142857099997,False
H2T439,0.0769230769231,0.0,0.153846153846,0.307692307692,0.153846153846,0.307692307692,0.0,0.0,Eumetazoa,13,0,1.49856907968,3.38461538462,1.79761904762,False
H2T440,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
H2T441,0.0,0.0,0.0,0.0,0.0,0.0,0.923076923077,0.0769230769231,Vertebrata,13,0,0.271189373042,0.153846153846,0.0277777777778,False
H2T442,0.0,0.0,0.0,0.38461538461499994,0.38461538461499994,0.23076923076900002,0.0,0.0,Opisthokonta,13,0,1.07339428128,2.23076923077,0.37698412698399997,False
H2T444,0.0,0.0,0.0,0.0,0.181818181818,0.8181818181820001,0.0,0.0,Eumetazoa,11,0,0.474139313058,1.38181818182,0.6044973544969999,False
H2T449,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,Eumetazoa,8,1,1.0397207708399998,4.22222222222,4.31168831169,False
H2T452,0.0,0.0,0.769230769231,0.0769230769231,0.0769230769231,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.793730055158,2.25641025641,0.21825396825399998,True
H2T454,0.0,0.0,0.0,0.0,0.0,0.75,0.08333333333330001,0.166666666667,Eumetazoa,12,0,0.7214636866930001,2.01515151515,1.61013824885,False
H2T455,0.0,0.0,0.0,0.615384615385,0.153846153846,0.0,0.23076923076900002,0.0,Eukaryota,13,0,0.925129083572,3.64102564103,1.96428571429,False
H2T459,0.0,0.0,0.0,0.416666666667,0.0,0.33333333333299997,0.25,0.0,Eukaryota,12,0,1.07755632707,4.13636363636,-0.351152073733,False
H2T462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.615384615385,-0.0436507936508,False
H2T470,0.38461538461499994,0.0,0.23076923076900002,0.0769230769231,0.0,0.0769230769231,0.23076923076900002,0.0,Cellular_organisms,13,0,1.4388829502200002,4.87179487179,1.36111111111,False
H2T472,0.0,0.0,0.0,0.0,0.0,0.363636363636,0.636363636364,0.0,Vertebrata,11,1,0.655481773901,1.18181818182,-0.204608294931,False
H2T474,0.0,0.0,0.0,0.0,0.28571428571400004,0.428571428571,0.14285714285700002,0.14285714285700002,Eumetazoa,7,1,1.2770342594700002,3.03571428571,2.2380952381,False
