,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
A9UZB5,0.0,0.0,0.0,0.25,0.75,Opisthokonta,4,1,0.562335144619,3.2,2.58333333333,False
A9UZB6,0.0,0.0,0.0,1.0,0.0,Eukaryota,1,1,-0.0,0.0,,False
A9UZB7,0.23076923076900002,0.0,0.38461538461499994,0.38461538461499994,0.0,Euk+Bac,13,0,1.07339428128,1.53846153846,0.22619047619000002,True
A9UZB8,0.181818181818,0.0,0.0909090909091,0.7272727272730001,0.0,Eukaryota,11,0,0.7595473914749999,1.38181818182,-0.106666666667,False
A9UZC1,0.0,0.0,0.923076923077,0.0,0.0769230769231,Euk+Bac,13,0,0.271189373042,0.769230769231,0.138888888889,False
A9UZC2,0.33333333333299997,0.0,0.416666666667,0.25,0.0,Euk+Bac,12,0,1.07755632707,1.39393939394,0.19539170506900003,False
A9UZC4,0.0,0.0,0.3,0.6,0.1,Eukaryota,10,0,0.897945724857,1.8,0.07142857142860001,False
A9UZC5,0.0,0.0,0.0,1.0,0.0,Eukaryota,1,1,-0.0,3.0,,False
A9UZC6,0.25,0.0,0.25,0.416666666667,0.08333333333330001,Eukaryota,12,0,1.26500137527,1.72727272727,-0.0276497695853,False
A9UZC8,0.0,0.0,0.0,1.0,0.0,Eukaryota,1,1,-0.0,4.0,,False
A9UZD0,0.0,0.0,0.166666666667,0.75,0.08333333333330001,Eukaryota,12,1,0.7214636866930001,1.51282051282,0.07539682539680001,False
A9UZD1,0.0,0.0,0.0,0.416666666667,0.583333333333,Opisthokonta,12,0,0.6791932659919999,1.77272727273,0.622222222222,False
A9UZD2,0.0,0.0,0.0,0.125,0.875,Opisthokonta,8,0,0.37677016125600005,1.0,0.717948717949,False
A9UZD3,0.14285714285700002,0.0,0.0,0.28571428571400004,0.5714285714289999,Opisthokonta,7,0,0.955699891113,2.57142857143,1.0,False
A9UZD4,0.0,0.0,0.0,1.0,0.0,Eukaryota,11,0,-0.0,0.327272727273,0.16,False
A9UZD6,0.38461538461499994,0.0,0.615384615385,0.0,0.0,Euk+Bac,13,0,0.666278442415,0.0,0.0,True
A9UZD7,0.0,0.0,0.0,1.0,0.0,Eukaryota,5,0,-0.0,0.6,-0.25,False
A9UZD8,0.0,0.0,0.0,1.0,0.0,Eukaryota,8,0,-0.0,0.428571428571,-0.125,False
A9UZD9,0.0,0.0,0.0,0.9,0.1,Eukaryota,10,0,0.325082973391,1.13333333333,0.06,False
A9UZE1,0.0,0.0,0.111111111111,0.555555555556,0.33333333333299997,Eukaryota,9,0,0.9368883075390001,2.5,0.444444444444,False
A9UZE2,0.0,0.0,0.0,0.0,1.0,Opisthokonta,2,1,-0.0,1.33333333333,-1.0,False
A9UZE3,0.23076923076900002,0.0769230769231,0.307692307692,0.307692307692,0.0769230769231,Euk+Bac,13,0,1.45831922246,1.89743589744,-0.035714285714300006,False
A9UZE4,0.0,0.0,0.615384615385,0.38461538461499994,0.0,Euk+Bac,13,0,0.666278442415,1.48717948718,0.543650793651,True
A9UZE5,0.0,0.0,0.0,0.8181818181820001,0.181818181818,Eukaryota,11,0,0.474139313058,1.41818181818,-0.124338624339,False
A9UZE7,0.0,0.0,0.0,0.75,0.25,Eukaryota,8,0,0.562335144619,0.678571428571,-0.16923076923099997,False
A9UZE8,0.0,0.0,0.0,0.916666666667,0.08333333333330001,Eukaryota,12,0,0.286835983056,0.909090909091,0.254377880184,False
A9UZE9,0.0,0.0,0.0,0.08333333333330001,0.916666666667,Opisthokonta,12,0,0.286835983056,0.69696969697,0.666666666667,False
A9UZF0,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,1,-0.0,0.538461538462,-0.031746031746,False
A9UZF1,0.0,0.08333333333330001,0.0,0.666666666667,0.25,Eukaryota,12,1,0.8239592165009999,2.12820512821,-0.32936507936500004,False
A9UZF2,0.0,0.0,0.0,0.0,1.0,Opisthokonta,7,1,-0.0,0.928571428571,-0.276923076923,False
A9UZF3,0.0,0.0,0.0,0.0,1.0,Opisthokonta,13,0,-0.0,0.282051282051,-0.0436507936508,False
A9UZF4,0.0,0.0,0.0,0.0,1.0,Opisthokonta,6,0,-0.0,0.0,0.0,False
A9UZF5,0.0,0.0,0.7,0.3,0.0,Euk+Bac,10,0,0.610864302055,1.4,-0.18,True
A9UZF8,0.0,0.0,0.0,1.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,0.0277777777778,False
A9UZF9,0.0,0.0,0.0,0.555555555556,0.444444444444,Eukaryota,9,0,0.6869615765970001,2.22222222222,1.525,False
A9UZG1,0.0,0.0,0.0,0.875,0.125,Eukaryota,8,1,0.37677016125600005,0.777777777778,0.5,False
A9UZG2,0.0,0.0,0.0,0.5,0.5,Opisthokonta,6,0,0.6931471805600001,2.13333333333,-0.2,False
A9UZG3,0.0,0.0,0.0,0.28571428571400004,0.714285714286,Opisthokonta,7,1,0.598269588585,1.82142857143,-0.33333333333299997,False
A9UZG4,0.0,0.909090909091,0.0,0.0909090909091,0.0,Euk_Archaea,11,1,0.304636097349,0.30303030303,0.20645161290300001,False
A9UZG5,0.0,0.0,0.0,0.923076923077,0.0769230769231,Eukaryota,13,0,0.271189373042,1.28205128205,0.00793650793651,False
A9UZG6,0.0,0.0,0.0,1.0,0.0,Eukaryota,7,1,-0.0,0.25,0.0,False
A9UZG7,0.0,0.0,0.0,0.538461538462,0.46153846153800004,Eukaryota,13,0,0.6901856760189999,1.84615384615,0.0238095238095,False
A9UZG8,0.0,0.0,0.0,1.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,0.0277777777778,False
A9UZG9,0.0,0.0,0.25,0.666666666667,0.08333333333330001,Eukaryota,12,0,0.8239592165009999,2.04545454545,0.45069124423999996,False
A9UZH0,0.08333333333330001,0.0,0.75,0.166666666667,0.0,Euk+Bac,12,1,0.7214636866930001,0.846153846154,0.0238095238095,False
A9UZH1,0.0,0.0,0.0,0.363636363636,0.636363636364,Opisthokonta,11,1,0.655481773901,1.4696969697,-0.270046082949,False
A9UZH2,0.0,0.0,0.75,0.125,0.125,Euk+Bac,8,0,0.7356219397589999,1.85714285714,-0.916666666667,False
A9UZH3,0.0,0.0,0.0,0.222222222222,0.777777777778,Opisthokonta,9,0,0.529706199058,0.777777777778,-0.175,False
A9UZH4,0.692307692308,0.0,0.23076923076900002,0.0769230769231,0.0,Cellular_organisms,13,0,0.790267968075,0.461538461538,-0.07142857142860001,True
A9UZH5,0.0,0.0,1.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,True
A9UZH6,0.0,0.0,0.615384615385,0.307692307692,0.0769230769231,Euk+Bac,13,0,0.8587409130060001,1.84615384615,-0.130952380952,False
A9UZH7,0.33333333333299997,0.0,0.416666666667,0.25,0.0,Euk+Bac,12,0,1.07755632707,0.818181818182,0.0829493087558,False
A9UZH8,0.0,0.0,0.0,0.555555555556,0.444444444444,Eukaryota,9,0,0.6869615765970001,1.83333333333,-0.1875,False
A9UZI0,0.0,0.0,0.166666666667,0.833333333333,0.0,Eukaryota,12,0,0.45056120886600004,0.909090909091,-0.11059907834100001,False
A9UZI1,0.0,0.0,0.0,0.7272727272730001,0.272727272727,Eukaryota,11,1,0.585952618304,0.984848484848,0.4,False
A9UZI2,0.0,0.0,0.0,0.625,0.375,Eukaryota,8,1,0.661563238158,2.0,0.675,False
A9UZI4,0.0,0.0,0.0,0.625,0.375,Eukaryota,8,0,0.661563238158,2.03571428571,0.791666666667,False
A9UZI5,0.0,0.0,0.23076923076900002,0.692307692308,0.0769230769231,Eukaryota,13,0,0.790267968075,1.69230769231,0.20238095238099998,False
A9UZI6,0.0,0.0,0.0,0.75,0.25,Eukaryota,12,1,0.562335144619,1.51282051282,0.17857142857099997,False
A9UZI7,0.0,0.0,1.0,0.0,0.0,Euk+Bac,8,0,-0.0,0.0,0.0,True
A9UZI8,0.0,0.0,0.5,0.5,0.0,Euk+Bac,8,0,0.6931471805600001,1.71428571429,-0.24615384615400002,False
A9UZI9,0.0,0.0,1.0,0.0,0.0,Euk+Bac,10,0,-0.0,0.0,0.0,True
A9UZJ3,0.25,0.0,0.75,0.0,0.0,Euk+Bac,12,1,0.562335144619,0.0,0.0,False
A9UZJ4,0.0,0.0,0.0,0.14285714285700002,0.8571428571430001,Opisthokonta,7,0,0.410116318288,0.857142857143,0.33333333333299997,False
A9UZJ5,0.0,0.0,0.538461538462,0.153846153846,0.307692307692,Euk+Bac,13,0,0.983961446001,3.0,0.46428571428599996,False
A9UZJ6,0.0,0.0,0.0,0.0,1.0,Opisthokonta,2,1,-0.0,4.0,,False
A9UZJ7,0.0,0.0,0.0,0.7272727272730001,0.272727272727,Eukaryota,11,0,0.585952618304,1.52727272727,-0.20105820105799999,False
A9UZJ8,0.0,0.0,0.0,0.846153846154,0.153846153846,Eukaryota,13,0,0.42932302193099997,1.46153846154,-0.22619047619000002,False
A9UZJ9,0.0,0.0,0.0,1.0,0.0,Eukaryota,10,1,-0.0,0.436363636364,-0.015873015873,False
A9UZK0,0.0,0.0,0.0,0.14285714285700002,0.8571428571430001,Opisthokonta,7,0,0.410116318288,1.14285714286,-0.33333333333299997,False
A9UZK1,0.5714285714289999,0.0,0.14285714285700002,0.14285714285700002,0.14285714285700002,Cellular_organisms,7,0,1.1537419427,2.47619047619,-1.13333333333,False
A9UZK6,0.0,0.0,0.0,0.0,1.0,Opisthokonta,2,1,-0.0,4.0,-3.0,False
A9UZK8,0.0,0.153846153846,0.0,0.769230769231,0.0769230769231,Eukaryota,13,0,0.6870920273800001,0.871794871795,0.0198412698413,False
A9UZK9,0.0,0.0,0.0,0.8571428571430001,0.14285714285700002,Eukaryota,7,0,0.410116318288,1.52380952381,-0.42727272727300003,False
A9UZL0,0.0,0.45454545454499995,0.0,0.45454545454499995,0.0909090909091,Eukaryota,11,1,0.9347698978579999,1.60606060606,0.8666666666670001,False
A9UZL1,0.0,0.0,0.0,1.0,0.0,Eukaryota,4,0,-0.0,0.0,0.0,False
A9UZL2,0.0,0.0,1.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,True
A9UZL5,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Opisthokonta,3,1,0.636514168295,2.0,0.0,False
A9UZL6,0.38461538461499994,0.0,0.0769230769231,0.46153846153800004,0.0769230769231,Eukaryota,13,0,1.11896886688,1.92307692308,-0.297619047619,False
A9UZL7,0.0,0.0,0.0,0.23076923076900002,0.769230769231,Opisthokonta,13,0,0.5402041423889999,1.4358974359,0.242063492063,False
A9UZL9,0.0,0.0,0.0,0.0,1.0,Opisthokonta,1,1,-0.0,0.0,,False
A9UZM1,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Opisthokonta,3,1,0.636514168295,3.66666666667,-0.666666666667,False
A9UZM2,0.0,0.0,0.4,0.4,0.2,Euk+Bac,5,0,1.05492016799,2.8,0.5,False
A9UZM3,0.0,0.0,0.0,0.166666666667,0.833333333333,Opisthokonta,6,0,0.45056120886600004,1.2,0.33333333333299997,False
A9UZM5,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,1,-0.0,0.461538461538,-0.0198412698413,False
A9UZM7,0.0,0.0,0.23076923076900002,0.769230769231,0.0,Eukaryota,13,0,0.5402041423889999,1.38461538462,0.45634920634900006,False
A9UZM8,0.08333333333330001,0.0,0.833333333333,0.0,0.08333333333330001,Euk+Bac,12,0,0.56608573896,0.833333333333,0.0,True
A9UZN1,0.0,0.0,0.0,0.0,1.0,Opisthokonta,6,0,-0.0,0.0,0.0,False
A9UZN2,0.153846153846,0.0,0.23076923076900002,0.538461538462,0.0769230769231,Eukaryota,13,0,1.15698764435,1.61538461538,0.162698412698,False
A9UZN3,0.0,0.0,0.0,0.8181818181820001,0.181818181818,Eukaryota,11,0,0.474139313058,1.34545454545,0.0238095238095,False
A9UZN5,0.75,0.0,0.166666666667,0.08333333333330001,0.0,Cellular_organisms,12,1,0.7214636866930001,0.307692307692,-0.047619047619,False
A9UZN6,0.0,0.0,0.0,0.7272727272730001,0.272727272727,Eukaryota,11,0,0.585952618304,1.63636363636,-0.3,False
A9UZN8,0.0,0.0,0.307692307692,0.692307692308,0.0,Eukaryota,13,0,0.61724176973,0.923076923077,-0.0396825396825,False
A9UZP0,0.0,0.0,0.0,0.6,0.4,Eukaryota,10,0,0.6730116670090001,1.97777777778,0.583333333333,False
A9UZP1,0.0,0.0,0.0,1.0,0.0,Eukaryota,13,0,-0.0,0.384615384615,-0.00793650793651,False
A9UZP2,0.166666666667,0.166666666667,0.25,0.33333333333299997,0.08333333333330001,Eukaryota,12,0,1.51710639706,1.92424242424,0.222119815668,False
A9UZP6,0.0,0.0,0.0,0.45454545454499995,0.545454545455,Opisthokonta,11,1,0.689009238477,2.18181818182,0.707834101382,False
A9UZP9,0.0,0.0,0.0,0.0,1.0,Opisthokonta,2,1,-0.0,0.0,0.0,False
A9UZQ0,0.615384615385,0.0,0.38461538461499994,0.0,0.0,Cellular_organisms,13,0,0.666278442415,0.0,0.0,False
A9UZQ1,0.0,0.0,0.0,0.416666666667,0.583333333333,Opisthokonta,12,0,0.6791932659919999,1.9696969697,0.555555555556,False
A9UZQ2,0.0,0.0,0.0,1.0,0.0,Eukaryota,9,0,-0.0,0.0,0.0,False
A9UZQ3,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Opisthokonta,3,1,0.636514168295,1.83333333333,1.0,False
A9UZQ4,0.0,0.0,0.0,1.0,0.0,Eukaryota,11,2,-0.0,0.282051282051,-0.0436507936508,False
A9UZQ5,0.0,0.0,0.0,1.0,0.0,Eukaryota,5,0,-0.0,0.0,0.0,False
A9UZQ6,0.0,0.8181818181820001,0.0,0.181818181818,0.0,Euk_Archaea,11,2,0.474139313058,0.564102564103,-0.0873015873016,False
A9UZQ7,0.0909090909091,0.8181818181820001,0.0,0.0909090909091,0.0,Euk_Archaea,11,0,0.60016607316,0.363636363636,0.05952380952380001,False
A9UZQ9,0.0,0.0,0.0,0.5,0.5,Opisthokonta,2,1,0.6931471805600001,4.0,3.0,False
A9UZR2,0.0,0.0,0.0,0.0,1.0,Opisthokonta,2,1,-0.0,4.0,6.0,False
A9UZR3,0.0,0.166666666667,0.0,0.833333333333,0.0,Eukaryota,12,1,0.45056120886600004,0.564102564103,-0.035714285714300006,False
A9UZR4,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eukaryota,3,1,0.636514168295,1.66666666667,-0.666666666667,False
A9UZR5,0.0,0.0,0.0,0.222222222222,0.777777777778,Opisthokonta,9,1,0.529706199058,1.46666666667,-0.28571428571400004,False
A9UZR6,0.0,0.0,0.0,0.916666666667,0.08333333333330001,Eukaryota,12,1,0.286835983056,0.769230769231,0.035714285714300006,False
A9UZR8,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eukaryota,6,0,0.636514168295,2.13333333333,-0.888888888889,False
A9UZR9,0.0,0.0,0.0,0.0,1.0,Opisthokonta,1,1,-0.0,1.0,,False
A9UZS3,0.14285714285700002,0.0,0.0,0.428571428571,0.428571428571,Opisthokonta,7,0,1.0042424730500001,2.85714285714,1.4181818181799999,False
A9UZS4,0.0,0.0,0.0,0.714285714286,0.28571428571400004,Eukaryota,7,0,0.598269588585,1.71428571429,-0.0272727272727,False
A9UZS5,0.0,0.0,0.5,0.5,0.0,Euk+Bac,6,0,0.6931471805600001,1.8,0.964285714286,False
A9UZS6,0.0,0.0,0.166666666667,0.33333333333299997,0.5,Opisthokonta,6,0,1.0114042647100001,2.46666666667,-1.0,False
A9UZS7,0.0,0.0,0.0,1.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
A9UZS8,0.0,0.14285714285700002,0.0,0.8571428571430001,0.0,Eukaryota,7,1,0.410116318288,1.35714285714,0.523076923077,False
A9UZS9,0.0,0.0,0.0,1.0,0.0,Eukaryota,11,2,-0.0,1.17948717949,-0.0793650793651,False
A9UZT1,0.0,0.0,0.25,0.583333333333,0.166666666667,Eukaryota,12,1,0.9596147939120001,2.28205128205,0.162698412698,False
A9UZT2,0.0,0.0,1.0,0.0,0.0,Euk+Bac,5,0,-0.0,0.0,0.0,False
A9UZT3,0.0,0.0,0.0,0.0,1.0,Opisthokonta,3,0,-0.0,0.0,0.0,False
A9UZT4,0.0,0.0,0.181818181818,0.272727272727,0.545454545455,Opisthokonta,11,1,0.994923632572,2.93939393939,0.011111111111099999,False
A9UZT5,0.0,0.0,0.0,1.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
A9UZT7,0.166666666667,0.166666666667,0.166666666667,0.0,0.5,Opisthokonta,6,0,1.2424533248899998,3.53333333333,-0.777777777778,False
A9UZT8,0.222222222222,0.222222222222,0.222222222222,0.0,0.33333333333299997,Opisthokonta,9,0,1.36892236074,2.94444444444,1.33333333333,False
A9UZT9,0.0,0.0,0.0,0.0,1.0,Opisthokonta,1,1,-0.0,3.0,,False
A9UZU0,0.0,0.0,0.583333333333,0.166666666667,0.25,Euk+Bac,12,0,0.9596147939120001,2.84848484848,-0.22488479262699998,False
A9UZU4,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,1,-0.0,0.538461538462,-0.08333333333330001,False
A9UZU5,0.0769230769231,0.0,0.846153846154,0.0,0.0769230769231,Euk+Bac,13,0,0.5359610497089999,0.769230769231,-0.119047619048,True
A9UZU7,0.0,0.0,0.0,0.428571428571,0.5714285714289999,Opisthokonta,7,1,0.6829081047,1.71428571429,0.375,False
A9UZU9,0.0,0.0,0.0,0.0,1.0,Opisthokonta,6,1,-0.0,1.14285714286,-0.33333333333299997,False
A9UZV1,0.0,0.0,0.0,0.0,1.0,Opisthokonta,5,1,-0.0,1.33333333333,1.42857142857,False
A9UZV2,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,1,-0.0,0.461538461538,0.08333333333330001,False
A9UZV4,0.0,0.0,0.0,0.25,0.75,Opisthokonta,4,0,0.562335144619,1.5,3.0,False
A9UZV5,0.0,0.14285714285700002,0.14285714285700002,0.714285714286,0.0,Eukaryota,7,0,0.7963116401739999,1.33333333333,0.0,False
A9UZV6,0.0,0.0,1.0,0.0,0.0,Euk+Bac,10,0,-0.0,0.0,0.0,True
A9UZV9,0.0,0.0,1.0,0.0,0.0,Euk+Bac,3,0,-0.0,0.0,,False
A9UZW1,0.0,0.0,0.692307692308,0.0,0.307692307692,Euk+Bac,13,0,0.61724176973,2.76923076923,0.5,True
A9UZW5,0.0,0.0,0.0,0.833333333333,0.166666666667,Eukaryota,12,1,0.45056120886600004,1.30769230769,0.416666666667,False
A9UZW6,0.0,0.0,0.0,0.625,0.375,Eukaryota,8,0,0.661563238158,2.03571428571,-0.375,False
A9UZW7,0.0,0.0,0.0,0.0,1.0,Opisthokonta,10,2,-0.0,0.0,0.0,False
A9UZW8,0.0,0.0,0.0,0.6,0.4,Eukaryota,10,0,0.6730116670090001,1.35555555556,0.309523809524,False
A9UZW9,0.0,0.0,0.0,0.5,0.5,Opisthokonta,8,1,0.6931471805600001,2.22222222222,1.8888888888900002,False
A9UZX0,0.0,0.0,0.0,0.0,1.0,Opisthokonta,2,1,-0.0,0.666666666667,-0.5,False
A9UZX1,0.0,0.0,0.0,0.166666666667,0.833333333333,Opisthokonta,12,1,0.45056120886600004,1.84615384615,-0.28571428571400004,False
A9UZX2,0.0,0.153846153846,0.307692307692,0.538461538462,0.0,Eukaryota,13,0,0.983961446001,1.53846153846,-0.134920634921,False
A9UZX3,0.0,0.0,0.0,0.0,1.0,Opisthokonta,9,1,-0.0,0.0,0.0,False
A9UZX5,0.0,0.0,0.45454545454499995,0.45454545454499995,0.0909090909091,Euk+Bac,11,0,0.9347698978579999,2.18181818182,-0.515873015873,False
A9UZX6,0.0,0.0,0.0,0.375,0.625,Opisthokonta,8,0,0.661563238158,2.07142857143,0.707692307692,False
A9UZX7,0.38461538461499994,0.0,0.23076923076900002,0.38461538461499994,0.0,Cellular_organisms,13,0,1.07339428128,1.30769230769,0.416666666667,False
A9UZX8,0.0,0.0,0.916666666667,0.08333333333330001,0.0,Euk+Bac,12,0,0.286835983056,0.5,0.0,True
A9UZX9,0.0,0.0,0.0,0.25,0.75,Opisthokonta,8,0,0.562335144619,1.10714285714,-0.23076923076900002,False
A9UZY0,0.0,0.0,0.0,0.545454545455,0.45454545454499995,Eukaryota,11,0,0.689009238477,1.63636363636,0.231481481481,False
A9UZY1,0.307692307692,0.538461538462,0.0,0.153846153846,0.0,Euk_Archaea,13,0,0.983961446001,0.74358974359,-0.011904761904799999,False
A9UZY2,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Opisthokonta,9,0,0.636514168295,2.0,0.0,False
A9UZY4,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eukaryota,6,1,0.636514168295,2.57142857143,1.5833333333300001,False
A9UZY5,0.33333333333299997,0.0,0.166666666667,0.166666666667,0.33333333333299997,Cellular_organisms,6,0,1.32966134885,3.33333333333,1.11111111111,False
A9UZY6,0.0,0.0,0.33333333333299997,0.444444444444,0.222222222222,Eukaryota,9,0,1.06085694716,2.55555555556,0.325,False
A9UZY7,0.0,0.0,0.0,0.833333333333,0.166666666667,Eukaryota,12,0,0.45056120886600004,1.01515151515,0.454377880184,False
A9UZZ1,0.0,0.0,0.25,0.75,0.0,Eukaryota,4,0,0.562335144619,1.5,-1.0,False
A9UZZ2,0.46153846153800004,0.0,0.38461538461499994,0.153846153846,0.0,Cellular_organisms,13,0,1.0123308390999999,0.846153846154,-0.130952380952,True
A9UZZ3,0.555555555556,0.0,0.444444444444,0.0,0.0,Cellular_organisms,9,0,0.6869615765970001,0.0,0.0,True
A9UZZ5,0.0,0.0,0.25,0.5,0.25,Eukaryota,4,1,1.0397207708399998,2.8,-1.16666666667,False
A9UZZ7,0.0,0.0,0.33333333333299997,0.666666666667,0.0,Eukaryota,9,0,0.636514168295,1.22222222222,0.33333333333299997,False
A9V000,0.0,0.0,0.615384615385,0.38461538461499994,0.0,Euk+Bac,13,0,0.666278442415,1.48717948718,1.8333333333300001,False
A9V001,0.08333333333330001,0.08333333333330001,0.0,0.833333333333,0.0,Eukaryota,12,1,0.56608573896,0.666666666667,0.103174603175,False
A9V003,0.0,0.0,0.0,0.5,0.5,Opisthokonta,6,0,0.6931471805600001,2.13333333333,-0.821428571429,False
A9V004,0.0,0.0,0.0,0.125,0.875,Opisthokonta,8,1,0.37677016125600005,1.72222222222,-0.33333333333299997,False
A9V005,0.0,0.0,0.0,0.846153846154,0.153846153846,Eukaryota,13,0,0.42932302193099997,1.07692307692,-0.166666666667,False
A9V006,0.0,0.166666666667,0.0,0.833333333333,0.0,Eukaryota,12,1,0.45056120886600004,0.282051282051,0.00793650793651,False
A9V008,0.0,0.0,0.0,1.0,0.0,Eukaryota,9,0,-0.0,0.777777777778,0.05,False
A9V009,0.0,0.0,0.0,0.7,0.3,Eukaryota,10,0,0.610864302055,1.64444444444,0.40476190476199997,False
A9V010,0.307692307692,0.0769230769231,0.23076923076900002,0.307692307692,0.0769230769231,Cellular_organisms,13,0,1.45831922246,1.51282051282,-0.0277777777778,False
A9V013,0.0,0.0,0.2,0.8,0.0,Eukaryota,5,0,0.500402423538,0.8,,False
A9V014,0.0,0.0,0.0,0.5,0.5,Opisthokonta,8,0,0.6931471805600001,2.10714285714,0.104166666667,False
A9V015,0.0,0.0,0.307692307692,0.692307692308,0.0,Eukaryota,13,0,0.61724176973,0.923076923077,0.47619047618999993,False
A9V018,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,1,-0.0,0.153846153846,0.0277777777778,False
A9V020,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,1,-0.0,0.461538461538,-0.07142857142860001,False
A9V021,0.0,0.0,0.25,0.375,0.375,Opisthokonta,8,0,1.08219553004,2.89285714286,-0.34358974359,False
A9V024,0.2,0.0,0.5,0.2,0.1,Euk+Bac,10,0,1.22060726455,1.73333333333,1.64285714286,False
A9V028,0.0,0.0,0.45454545454499995,0.0,0.545454545455,Opisthokonta,11,0,0.689009238477,2.72727272727,0.6,False
A9V030,0.0,0.0,0.0,0.416666666667,0.583333333333,Opisthokonta,12,0,0.6791932659919999,1.06060606061,0.053456221198199996,False
A9V031,0.0,0.0,0.0,0.846153846154,0.153846153846,Eukaryota,13,0,0.42932302193099997,1.12820512821,-0.07142857142860001,False
A9V032,0.0,0.0,0.0,0.7272727272730001,0.272727272727,Eukaryota,11,2,0.585952618304,2.0,0.619047619048,False
A9V034,0.166666666667,0.0,0.166666666667,0.5,0.166666666667,Eukaryota,6,0,1.2424533248899998,2.6,1.0,False
A9V035,0.615384615385,0.307692307692,0.0,0.0769230769231,0.0,Cellular_organisms,13,0,0.8587409130060001,0.666666666667,-0.0515873015873,False
A9V036,0.0,0.0,0.8,0.0,0.2,Euk+Bac,5,0,0.500402423538,2.0,1.25,False
A9V037,0.0,0.0,0.0,0.846153846154,0.153846153846,Eukaryota,13,0,0.42932302193099997,1.28205128205,0.05952380952380001,False
A9V038,0.0,0.0,0.0,0.0,1.0,Opisthokonta,13,0,-0.0,0.538461538462,0.07142857142860001,False
A9V041,0.0,0.0,0.0,0.7272727272730001,0.272727272727,Eukaryota,11,0,0.585952618304,1.38181818182,-0.268518518519,False
A9V043,0.0,0.0,0.0769230769231,0.846153846154,0.0769230769231,Eukaryota,13,0,0.5359610497089999,1.12820512821,0.18650793650800002,False
A9V044,0.0,0.0,0.0,1.0,0.0,Eukaryota,11,0,-0.0,0.618181818182,-0.113333333333,False
A9V046,0.538461538462,0.0769230769231,0.23076923076900002,0.0,0.153846153846,Cellular_organisms,13,0,1.15698764435,1.51282051282,-0.234126984127,False
A9V048,0.0,0.0,0.0,0.8181818181820001,0.181818181818,Eukaryota,11,1,0.474139313058,1.89393939394,0.0433179723502,False
A9V049,0.0,0.0,0.0,0.25,0.75,Opisthokonta,4,0,0.562335144619,1.0,0.0,False
A9V050,0.0,0.0909090909091,0.0,0.909090909091,0.0,Eukaryota,11,0,0.304636097349,0.363636363636,0.05952380952380001,False
A9V051,0.5,0.5,0.0,0.0,0.0,Cellular_organisms,4,0,0.6931471805600001,0.666666666667,0.0,False
A9V053,0.769230769231,0.0,0.0769230769231,0.153846153846,0.0,Cellular_organisms,13,0,0.6870920273800001,0.564102564103,-0.0873015873016,False
A9V054,0.0769230769231,0.0,0.0769230769231,0.846153846154,0.0,Eukaryota,13,0,0.5359610497089999,0.717948717949,-0.111111111111,False
A9V055,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eukaryota,9,0,0.636514168295,2.0,0.0,False
A9V056,0.0,0.0,0.0,0.833333333333,0.166666666667,Eukaryota,6,0,0.45056120886600004,1.86666666667,-0.785714285714,False
A9V057,0.166666666667,0.0,0.75,0.0,0.08333333333330001,Euk+Bac,12,0,0.7214636866930001,0.833333333333,0.0,True
A9V059,0.0,0.0,0.0,0.875,0.125,Eukaryota,8,0,0.37677016125600005,1.32142857143,-0.166666666667,False
A9V060,0.0,0.0,0.0,1.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
A9V061,0.0,0.0,0.0,1.0,0.0,Eukaryota,1,1,-0.0,0.0,,False
A9V062,0.0,0.0,0.0,1.0,0.0,Eukaryota,1,2,-0.0,2.66666666667,4.0,False
A9V063,0.2,0.0,0.6,0.0,0.2,Euk+Bac,5,0,0.950270539233,2.4,-1.5,False
A9V064,0.0,0.0,0.0,0.0,1.0,Opisthokonta,7,1,-0.0,1.78571428571,-0.08333333333330001,False
A9V065,0.0,0.0,0.0,1.0,0.0,Eukaryota,7,0,-0.0,0.0,0.0,False
A9V067,0.923076923077,0.0,0.0769230769231,0.0,0.0,Cellular_organisms,13,0,0.271189373042,0.0,0.0,False
