,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Dikarya,Basidiomycota,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
Q5KEV3,0.46153846153800004,0.153846153846,0.0769230769231,0.307692307692,0.0,0.0,0.0,Cellular_organisms,13,0,1.2047933096899999,1.15384615385,-0.126984126984,False
Q5KEV5,0.0,0.0,0.0,0.0,0.0,0.4,0.6,Basidiomycota,5,2,0.6730116670090001,0.571428571429,0.416666666667,False
Q5KEV6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,1,1,-0.0,3.0,,False
Q5KEV7,0.0,0.0,0.0,0.125,0.125,0.125,0.625,Basidiomycota,8,1,1.07354284641,2.66666666667,-0.33333333333299997,False
Q5KEV8,0.25,0.0,0.25,0.5,0.0,0.0,0.0,Eukaryota,12,1,1.0397207708399998,1.07692307692,0.14285714285700002,False
Q5KEV9,0.0,0.0,0.0,0.583333333333,0.08333333333330001,0.33333333333299997,0.0,Eukaryota,12,1,0.887694275799,1.51282051282,-0.0793650793651,False
Q5KEW0,0.0769230769231,0.0,0.0769230769231,0.846153846154,0.0,0.0,0.0,Eukaryota,13,0,0.5359610497089999,1.10256410256,-0.015873015873,False
Q5KEW1,0.25,0.0,0.5,0.0,0.0,0.25,0.0,Euk+Bac,12,0,1.0397207708399998,2.45454545455,-0.481105990783,False
Q5KEW2,0.0,0.0,0.0,0.5,0.33333333333299997,0.0,0.166666666667,Eukaryota,12,0,1.0114042647100001,1.69696969697,0.17777777777800002,False
Q5KEW3,0.545454545455,0.0,0.272727272727,0.181818181818,0.0,0.0,0.0,Cellular_organisms,11,0,0.994923632572,0.981818181818,-0.253968253968,False
Q5KEW4,0.0,0.0,0.33333333333299997,0.5,0.166666666667,0.0,0.0,Eukaryota,12,1,1.0114042647100001,2.10256410256,0.035714285714300006,False
Q5KEW6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,-0.0,0.0,0.0,False
Q5KEW7,0.0,0.0,0.0,0.888888888889,0.0,0.111111111111,0.0,Eukaryota,9,0,0.34883209584299996,1.05555555556,0.2125,False
Q5KEW8,0.0,0.0,0.0,0.8181818181820001,0.0909090909091,0.0909090909091,0.0,Eukaryota,11,1,0.60016607316,0.772727272727,0.483870967742,False
Q5KEW9,0.0,0.0,0.0,0.08333333333330001,0.0,0.75,0.166666666667,Dikarya,12,1,0.7214636866930001,0.871794871795,-0.08333333333330001,False
Q5KEX0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.74358974359,0.555555555556,False
Q5KEX1,0.0,0.0,0.538461538462,0.46153846153800004,0.0,0.0,0.0,Euk+Bac,13,0,0.6901856760189999,1.07692307692,0.865079365079,False
Q5KEX2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.692307692308,-0.0555555555556,False
Q5KEX3,0.25,0.166666666667,0.33333333333299997,0.08333333333330001,0.166666666667,0.0,0.0,Euk+Bac,12,1,1.51710639706,1.74358974359,-0.11507936507899999,False
Q5KEX5,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,0.692307692308,-0.00396825396825,False
Q5KEX6,0.25,0.0,0.375,0.125,0.25,0.0,0.0,Euk+Bac,8,0,1.32088834315,2.35714285714,0.09230769230769999,False
Q5KEX7,0.23076923076900002,0.0,0.307692307692,0.307692307692,0.0,0.153846153846,0.0,Euk+Bac,13,0,1.3516811946899998,2.20512820513,-0.031746031746,False
Q5KEX8,0.166666666667,0.75,0.0,0.08333333333330001,0.0,0.0,0.0,Euk_Archaea,12,1,0.7214636866930001,0.435897435897,-0.0674603174603,False
Q5KEY0,0.0,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,Eukaryota,13,0,0.42932302193099997,1.05128205128,0.198412698413,False
Q5KEY1,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,0.0,Eukaryota,6,0,0.636514168295,1.6,-0.214285714286,False
Q5KEY2,0.0,0.0,0.0,0.909090909091,0.0,0.0909090909091,0.0,Eukaryota,11,2,0.304636097349,0.846153846154,0.0238095238095,False
Q5KEY3,0.307692307692,0.0,0.692307692308,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.61724176973,0.0,0.0,True
Q5KEY4,0.0,0.0,0.0,0.75,0.0,0.25,0.0,Eukaryota,12,1,0.562335144619,1.69230769231,-0.00396825396825,False
Q5KEY5,0.0,0.0,0.08333333333330001,0.416666666667,0.166666666667,0.08333333333330001,0.25,Eukaryota,12,1,1.4241299173500002,3.0,0.670634920635,False
Q5KEY6,0.0,0.0,0.0,0.833333333333,0.0,0.0,0.166666666667,Eukaryota,12,1,0.45056120886600004,1.92307692308,0.5277777777780001,False
Q5KEY7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,0,-0.0,0.30303030303,0.06666666666669999,False
Q5KEY8,0.0,0.0,0.428571428571,0.0,0.14285714285700002,0.428571428571,0.0,Euk+Bac,7,1,1.0042424730500001,3.39285714286,2.6,False
Q5KEY9,0.0,0.0,0.38461538461499994,0.615384615385,0.0,0.0,0.0,Eukaryota,13,0,0.666278442415,1.17948717949,-0.130952380952,False
Q5KEZ0,0.25,0.0,0.08333333333330001,0.666666666667,0.0,0.0,0.0,Eukaryota,12,1,0.8239592165009999,1.53846153846,-0.23809523809500002,False
Q5KEZ2,0.0,0.0,0.0,0.846153846154,0.0,0.0,0.153846153846,Eukaryota,13,0,0.42932302193099997,1.12820512821,0.444444444444,False
Q5KEZ3,0.0,0.0,0.0,0.583333333333,0.416666666667,0.0,0.0,Eukaryota,12,0,0.6791932659919999,1.07575757576,-0.166666666667,False
Q5KEZ4,0.0,0.0,0.0,0.153846153846,0.615384615385,0.0,0.23076923076900002,Opisthokonta,13,0,0.925129083572,1.33333333333,-0.103174603175,False
Q5KEZ5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.282051282051,0.111111111111,False
Q5KEZ6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk_Archaea,12,1,-0.0,0.153846153846,-0.0238095238095,False
Q5KEZ8,0.166666666667,0.0,0.416666666667,0.416666666667,0.0,0.0,0.0,Euk+Bac,12,0,1.02818385933,1.36363636364,0.25990783410100005,False
Q5KEZ9,0.0,0.0,0.615384615385,0.23076923076900002,0.153846153846,0.0,0.0,Euk+Bac,13,0,0.925129083572,2.07692307692,-0.166666666667,False
Q5KF00,0.0,0.0,0.0,0.272727272727,0.0,0.45454545454499995,0.272727272727,Dikarya,11,0,1.0670895187799998,1.30909090909,0.713333333333,False
Q5KF01,0.0,0.0,0.0,0.0,0.0,0.8,0.2,Dikarya,5,2,0.500402423538,1.04761904762,-0.111111111111,False
Q5KF03,0.0,0.0,0.692307692308,0.23076923076900002,0.0,0.0769230769231,0.0,Euk+Bac,13,0,0.790267968075,1.84615384615,0.33333333333299997,True
Q5KF04,0.0,0.0,0.0,0.2,0.1,0.5,0.2,Dikarya,10,1,1.22060726455,1.81818181818,-0.33333333333299997,False
Q5KF06,0.0,0.0,0.0,0.9,0.0,0.1,0.0,Eukaryota,10,1,0.325082973391,1.01818181818,-0.328042328042,False
Q5KF07,0.46153846153800004,0.0,0.538461538462,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.6901856760189999,0.0,0.0,False
Q5KF09,0.0,0.0,0.0,0.0,0.0,0.909090909091,0.0909090909091,Dikarya,11,0,0.304636097349,0.181818181818,0.04,False
Q5KF10,0.5,0.0,0.5,0.0,0.0,0.0,0.0,Cellular_organisms,6,0,0.6931471805600001,0.0,0.0,False
Q5KF11,0.0,0.0,0.0,0.846153846154,0.0769230769231,0.0769230769231,0.0,Eukaryota,13,0,0.5359610497089999,1.23076923077,-0.190476190476,False
Q5KF12,0.0,0.0,0.153846153846,0.538461538462,0.153846153846,0.0,0.153846153846,Eukaryota,13,0,1.19723750156,2.64102564103,-0.0992063492063,False
Q5KF13,0.0769230769231,0.0,0.46153846153800004,0.46153846153800004,0.0,0.0,0.0,Euk+Bac,13,0,0.911017539713,1.61538461538,0.214285714286,True
Q5KF14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,11,0,-0.0,0.0,0.0,False
Q5KF15,0.0,0.0,0.0,0.363636363636,0.272727272727,0.181818181818,0.181818181818,Eukaryota,11,0,1.34211317891,2.21818181818,-0.33333333333299997,False
Q5KF16,0.0,0.0,0.0,0.769230769231,0.153846153846,0.0769230769231,0.0,Eukaryota,13,0,0.6870920273800001,1.51282051282,0.539682539683,False
Q5KF18,0.0,0.0,0.272727272727,0.181818181818,0.181818181818,0.363636363636,0.0,Dikarya,11,0,1.34211317891,2.98181818182,-0.544973544974,False
Q5KF19,0.916666666667,0.08333333333330001,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.286835983056,0.153846153846,-0.0238095238095,False
Q5KF20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,11,2,-0.0,1.02564102564,-0.107142857143,False
Q5KF21,0.0,0.0,0.0,0.33333333333299997,0.5,0.166666666667,0.0,Opisthokonta,6,0,1.0114042647100001,1.93333333333,0.14285714285700002,False
Q5KF22,0.0,0.0,0.0,0.25,0.5,0.25,0.0,Opisthokonta,4,0,1.0397207708399998,1.5,0.0,False
Q5KF23,0.538461538462,0.0,0.307692307692,0.0769230769231,0.0769230769231,0.0,0.0,Cellular_organisms,13,0,1.09059947378,1.28205128205,-0.14682539682499998,False
Q5KF25,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,0.0,Eukaryota,3,1,0.636514168295,2.0,0.0,False
Q5KF26,0.0,0.0,0.153846153846,0.846153846154,0.0,0.0,0.0,Eukaryota,13,0,0.42932302193099997,1.23076923077,0.27380952380999996,False
Q5KF27,0.0,0.0,0.0,0.9,0.0,0.1,0.0,Eukaryota,10,1,0.325082973391,1.34545454545,-0.173333333333,False
Q5KF28,0.0,0.0,0.0,0.28571428571400004,0.714285714286,0.0,0.0,Opisthokonta,7,0,0.598269588585,0.952380952381,0.0909090909091,False
Q5KF30,0.111111111111,0.0,0.0,0.222222222222,0.222222222222,0.0,0.444444444444,Basidiomycota,9,1,1.27302833659,3.37777777778,0.261904761905,False
Q5KF31,0.0,0.0,0.166666666667,0.0,0.166666666667,0.583333333333,0.08333333333330001,Dikarya,12,1,1.1187433359899999,2.58974358974,-0.0396825396825,False
Q5KF32,0.583333333333,0.08333333333330001,0.0,0.33333333333299997,0.0,0.0,0.0,Cellular_organisms,12,1,0.887694275799,0.974358974359,1.13888888889,False
Q5KF34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.435897435897,0.138888888889,False
Q5KF35,0.166666666667,0.0,0.0,0.833333333333,0.0,0.0,0.0,Eukaryota,12,1,0.45056120886600004,0.717948717949,-0.05952380952380001,False
Q5KF36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,11,0,-0.0,0.0,0.0,False
Q5KF37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
Q5KF39,0.0,0.0,0.0,0.9,0.1,0.0,0.0,Eukaryota,10,1,0.325082973391,0.8,-0.146666666667,False
Q5KF40,0.25,0.0,0.625,0.125,0.0,0.0,0.0,Euk+Bac,8,0,0.900256051269,0.5,-0.215384615385,False
Q5KF41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,1,1,-0.0,5.0,,False
Q5KF44,0.0,0.0,0.0,0.38461538461499994,0.46153846153800004,0.153846153846,0.0,Opisthokonta,13,0,1.0123308390999999,1.23076923077,0.170634920635,False
Q5KF47,0.0,0.0,0.0,0.0,0.909090909091,0.0909090909091,0.0,Opisthokonta,11,0,0.304636097349,0.181818181818,-0.0333333333333,False
Q5KF49,0.0,0.0,0.0,0.7,0.3,0.0,0.0,Eukaryota,10,1,0.610864302055,1.56363636364,0.08862433862430001,False
Q5KF50,0.0,0.0,0.23076923076900002,0.307692307692,0.46153846153800004,0.0,0.0,Opisthokonta,13,0,1.0579054247,2.23076923077,-0.34523809523800003,False
Q5KF51,0.0,0.0,0.0,0.538461538462,0.153846153846,0.307692307692,0.0,Eukaryota,13,0,0.983961446001,1.53846153846,-0.134920634921,False
Q5KF52,0.538461538462,0.153846153846,0.0,0.153846153846,0.0,0.0769230769231,0.0769230769231,Cellular_organisms,13,0,1.30387552934,2.46153846154,0.599206349206,True
Q5KF53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
Q5KF54,0.0,0.0,0.0,0.307692307692,0.153846153846,0.538461538462,0.0,Dikarya,13,0,0.983961446001,1.4358974359,-0.119047619048,False
Q5KF55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Basidiomycota,8,0,-0.0,0.0,0.0,False
Q5KF56,0.0,0.0,0.0,0.625,0.25,0.125,0.0,Eukaryota,8,0,0.900256051269,1.32142857143,0.16923076923099997,False
Q5KF57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,5,0,-0.0,0.0,0.0,False
Q5KF58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Basidiomycota,5,1,-0.0,0.333333333333,0.0,False
Q5KF59,0.0,0.0,0.0,0.222222222222,0.33333333333299997,0.444444444444,0.0,Dikarya,9,0,1.06085694716,1.38888888889,-0.444444444444,False
Q5KF63,0.0,0.25,0.0,0.75,0.0,0.0,0.0,Eukaryota,12,1,0.562335144619,0.461538461538,-0.07142857142860001,False
Q5KF64,0.0,0.0,0.0,0.909090909091,0.0,0.0,0.0909090909091,Eukaryota,11,1,0.304636097349,0.666666666667,0.283870967742,False
Q5KF65,0.583333333333,0.0,0.166666666667,0.25,0.0,0.0,0.0,Cellular_organisms,12,0,0.9596147939120001,1.28787878788,0.46666666666699996,False
Q5KF67,0.0769230769231,0.0,0.153846153846,0.692307692308,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.937155853066,1.51282051282,0.07539682539680001,False
Q5KF68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Basidiomycota,8,0,-0.0,0.0,0.0,False
Q5KF69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
Q5KF70,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,1,2,-0.0,2.0,,False
Q5KF71,0.125,0.0,0.0,0.625,0.125,0.0,0.125,Eukaryota,8,0,1.07354284641,2.5,0.933333333333,False
Q5KF72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.282051282051,0.00793650793651,False
Q5KF73,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Basidiomycota,2,0,0.6931471805600001,1.0,,False
Q5KF75,0.0,0.0,0.0,0.0,0.444444444444,0.555555555556,0.0,Dikarya,9,1,0.6869615765970001,1.55555555556,-0.47619047618999993,False
Q5KF76,0.0,0.0,0.08333333333330001,0.08333333333330001,0.25,0.583333333333,0.0,Dikarya,12,1,1.07513932401,2.25641025641,-0.297619047619,False
Q5KF77,0.0,0.0,0.0,0.153846153846,0.538461538462,0.307692307692,0.0,Opisthokonta,13,0,0.983961446001,1.05128205128,0.25,False
Q5KF78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.282051282051,0.111111111111,False
Q5KF79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Basidiomycota,2,0,-0.0,0.0,,False
Q5KF80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Basidiomycota,4,2,-0.0,0.533333333333,0.33333333333299997,False
Q5KF81,0.0,0.0,0.0,0.0,0.0,0.14285714285700002,0.8571428571430001,Basidiomycota,7,2,0.410116318288,2.83333333333,-0.6375,False
Q5KF83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
Q5KF85,0.0,0.0,0.0,0.666666666667,0.111111111111,0.222222222222,0.0,Eukaryota,9,0,0.848685557726,1.94444444444,-0.325,False
Q5KF86,0.615384615385,0.0,0.38461538461499994,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.666278442415,0.0,0.0,False
Q5KF87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.282051282051,-0.0436507936508,False
Q5KF88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Basidiomycota,1,0,-0.0,None,,False
Q5KF90,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
Q5KF91,0.0,0.0,0.0,0.4,0.1,0.0,0.5,Basidiomycota,10,0,0.9433483923289999,2.11111111111,-0.34,False
Q5KF93,0.428571428571,0.0,0.28571428571400004,0.0,0.0,0.28571428571400004,0.0,Cellular_organisms,7,0,1.0789922078799998,2.85714285714,3.0,False
Q5KF94,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Dikarya,3,1,0.636514168295,0.5,-0.33333333333299997,False
Q5KF95,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,0.769230769231,0.138888888889,False
Q5KF96,0.0769230769231,0.0,0.615384615385,0.0769230769231,0.23076923076900002,0.0,0.0,Euk+Bac,13,0,1.03176711135,2.15384615385,-0.230158730159,False
Q5KF97,0.75,0.0,0.08333333333330001,0.166666666667,0.0,0.0,0.0,Cellular_organisms,12,1,0.7214636866930001,0.564102564103,-0.0873015873016,False
Q5KF98,0.2,0.3,0.2,0.0,0.0,0.2,0.1,Euk_Archaea,10,0,1.5571130980599999,3.06666666667,1.39285714286,False
Q5KF99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Basidiomycota,5,0,-0.0,0.0,0.0,False
Q5KFA0,0.916666666667,0.0,0.0,0.08333333333330001,0.0,0.0,0.0,Cellular_organisms,12,1,0.286835983056,0.461538461538,-0.07142857142860001,False
Q5KFA1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
Q5KFA5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,Euk+Bac,10,0,0.6931471805600001,1.66666666667,-0.17857142857099997,False
Q5KFA6,0.0,0.0,0.166666666667,0.25,0.0,0.5,0.08333333333330001,Dikarya,12,1,1.1988493129100002,2.97435897436,0.93253968254,False
Q5KFA7,0.0,0.0,0.0,0.166666666667,0.08333333333330001,0.75,0.0,Dikarya,12,1,0.7214636866930001,1.69230769231,0.150793650794,False
Q5KFA8,0.615384615385,0.0,0.0,0.307692307692,0.0,0.0769230769231,0.0,Cellular_organisms,13,0,0.8587409130060001,2.12820512821,-0.22619047619000002,True
Q5KFA9,0.33333333333299997,0.0,0.222222222222,0.444444444444,0.0,0.0,0.0,Eukaryota,9,0,1.06085694716,1.33333333333,-0.311688311688,False
Q5KFB0,0.0,0.0,0.0,0.916666666667,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.286835983056,0.897435897436,0.222222222222,False
Q5KFB1,0.0,0.0,0.0,0.2,0.0,0.3,0.5,Basidiomycota,10,1,1.02965301406,2.18181818182,-0.326666666667,False
Q5KFB2,0.25,0.25,0.0,0.25,0.25,0.0,0.0,Cellular_organisms,8,0,1.3862943611200003,2.57142857143,0.416666666667,False
Q5KFB3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,0.0277777777778,False
Q5KFB4,0.0,0.0,0.33333333333299997,0.666666666667,0.0,0.0,0.0,Eukaryota,3,1,0.636514168295,2.66666666667,4.0,False
Q5KFB5,0.0,0.0,0.0,0.38461538461499994,0.307692307692,0.307692307692,0.0,Eukaryota,13,0,1.0928305535299998,1.64102564103,0.468253968254,False
Q5KFB6,0.0,0.0,0.0,0.916666666667,0.0,0.0,0.08333333333330001,Eukaryota,12,0,0.286835983056,1.19696969697,-0.06666666666669999,False
Q5KFB7,0.0,0.0,0.0,0.8,0.2,0.0,0.0,Eukaryota,10,1,0.500402423538,1.30909090909,-0.047619047619,False
Q5KFB9,0.38461538461499994,0.0,0.538461538462,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.898137003188,0.307692307692,-0.047619047619,False
Q5KFC0,0.0,0.0,0.0,0.0,0.0,0.714285714286,0.28571428571400004,Dikarya,7,2,0.598269588585,2.72222222222,-0.6125,False
Q5KFC1,0.0,0.0,0.0,0.888888888889,0.0,0.0,0.111111111111,Eukaryota,9,1,0.34883209584299996,1.53333333333,-0.12,False
Q5KFC3,0.46153846153800004,0.0,0.23076923076900002,0.307692307692,0.0,0.0,0.0,Cellular_organisms,13,0,1.0579054247,1.84615384615,0.33333333333299997,False
Q5KFC5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
Q5KFC6,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,0.0,Eukaryota,12,1,0.45056120886600004,0.564102564103,0.222222222222,False
Q5KFC9,0.0769230769231,0.0,0.0769230769231,0.769230769231,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.793730055158,1.15384615385,0.0277777777778,False
Q5KFD0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,Dikarya,5,1,0.500402423538,0.333333333333,-0.2,False
Q5KFD1,0.0,0.0,0.0,0.846153846154,0.0769230769231,0.0769230769231,0.0,Eukaryota,13,0,0.5359610497089999,1.10256410256,-0.0674603174603,False
Q5KFD2,0.0,0.166666666667,0.0,0.833333333333,0.0,0.0,0.0,Eukaryota,12,1,0.45056120886600004,0.769230769231,-0.0674603174603,False
Q5KFD3,0.0,0.0,0.25,0.166666666667,0.0,0.33333333333299997,0.25,Dikarya,12,1,1.35797785499,3.38461538462,-0.31746031746,False
Q5KFD4,0.0,0.0,0.0769230769231,0.923076923077,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.769230769231,0.035714285714300006,False
Q5KFD5,0.0,0.0,0.33333333333299997,0.0,0.0,0.666666666667,0.0,Dikarya,12,0,0.636514168295,2.90909090909,-0.533333333333,False
Q5KFD6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,7,0,-0.0,0.0,0.0,False
Q5KFD7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,7,1,-0.0,0.0,0.0,False
Q5KFD8,0.0,0.0,0.0,0.555555555556,0.222222222222,0.222222222222,0.0,Eukaryota,9,0,0.99502699018,1.83333333333,-0.222222222222,False
Q5KFD9,0.307692307692,0.307692307692,0.0769230769231,0.23076923076900002,0.0,0.0,0.0769230769231,Cellular_organisms,13,0,1.45831922246,1.74358974359,-0.11507936507899999,False
Q5KFE2,0.0,0.0,0.0,0.363636363636,0.272727272727,0.363636363636,0.0,Dikarya,11,1,1.09005965871,2.16666666667,-0.415668202765,False
Q5KFE4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,11,1,-0.0,0.0,0.0,False
Q5KFE6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,10,0,-0.0,0.4,0.035714285714300006,False
Q5KFE7,0.0,0.0,0.5,0.0,0.0,0.33333333333299997,0.166666666667,Euk+Bac,12,0,1.0114042647100001,3.57575757576,4.18801843318,False
Q5KFE9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,1,2,-0.0,0.0,0.0,False
Q5KFF0,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.271189373042,0.615384615385,-0.0952380952381,False
Q5KFF3,0.0,0.916666666667,0.0,0.08333333333330001,0.0,0.0,0.0,Euk_Archaea,12,1,0.286835983056,0.307692307692,-0.047619047619,False
Q5KFF4,0.0,0.0,0.0,0.444444444444,0.0,0.33333333333299997,0.222222222222,Eukaryota,9,1,1.06085694716,2.44444444444,0.654761904762,False
Q5KFF5,0.0,0.0,0.0,0.0,0.0,0.444444444444,0.555555555556,Basidiomycota,9,0,0.6869615765970001,0.555555555556,0.0,False
Q5KFF6,0.0,0.0,0.0,0.6,0.2,0.0,0.2,Eukaryota,5,0,0.950270539233,2.0,-0.833333333333,False
Q5KFF7,0.0,0.0,0.0,0.692307692308,0.153846153846,0.0769230769231,0.0769230769231,Eukaryota,13,0,0.937155853066,1.87179487179,0.07142857142860001,False
Q5KFF8,0.0,0.0,0.0,0.75,0.166666666667,0.08333333333330001,0.0,Eukaryota,12,1,0.7214636866930001,1.66666666667,-0.25793650793699996,False
Q5KFF9,0.0,0.0,0.0,0.545454545455,0.45454545454499995,0.0,0.0,Eukaryota,11,0,0.689009238477,1.30909090909,-0.24,False
Q5KFG0,0.0,0.0,0.0,0.38461538461499994,0.0,0.307692307692,0.307692307692,Eukaryota,13,0,1.0928305535299998,2.0,-0.25793650793699996,False
Q5KFG1,0.0,0.0,0.0,0.0,0.111111111111,0.888888888889,0.0,Dikarya,9,1,0.34883209584299996,0.355555555556,0.1,False
Q5KFG2,0.0,0.25,0.0,0.75,0.0,0.0,0.0,Eukaryota,12,1,0.562335144619,0.615384615385,0.214285714286,False
Q5KFG3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Basidiomycota,5,1,-0.0,0.666666666667,0.714285714286,False
Q5KFG4,0.0,0.0,0.0,0.307692307692,0.38461538461499994,0.307692307692,0.0,Opisthokonta,13,0,1.0928305535299998,1.84615384615,-0.0793650793651,False
Q5KFG5,0.0,0.0,0.166666666667,0.833333333333,0.0,0.0,0.0,Eukaryota,12,1,0.45056120886600004,1.15384615385,0.440476190476,False
Q5KFG6,0.0,0.0,0.0,0.583333333333,0.33333333333299997,0.08333333333330001,0.0,Eukaryota,12,1,0.887694275799,1.4358974359,-0.015873015873,False
Q5KFG8,0.38461538461499994,0.0,0.38461538461499994,0.0,0.0,0.0,0.23076923076900002,Cellular_organisms,13,0,1.07339428128,2.69230769231,1.75,True
Q5KFG9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,11,2,-0.0,0.948717948718,0.472222222222,False
Q5KFH1,0.0,0.0,0.6,0.1,0.2,0.1,0.0,Euk+Bac,10,0,1.08889997535,2.8,-0.54,False
Q5KFH2,0.0,0.0,0.0,0.375,0.0,0.5,0.125,Dikarya,8,1,0.9743147528689999,2.55555555556,0.14285714285700002,False
Q5KFH3,0.0,0.0,0.0,0.0,0.222222222222,0.222222222222,0.555555555556,Basidiomycota,9,1,0.99502699018,1.02222222222,0.22,False
Q5KFH6,0.0,0.0,0.33333333333299997,0.08333333333330001,0.0,0.5,0.08333333333330001,Dikarya,12,0,1.1269287948,3.21212121212,-0.512442396313,False
Q5KFH7,0.0,0.0,0.0,0.583333333333,0.166666666667,0.25,0.0,Eukaryota,12,1,0.9596147939120001,1.84615384615,-0.28571428571400004,False
Q5KFH8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,12,1,-0.0,0.0,0.0,False
Q5KFI0,0.0,0.23076923076900002,0.0,0.38461538461499994,0.0,0.0769230769231,0.307692307692,Eukaryota,13,0,1.2658567518700001,2.84615384615,-0.18253968254,False
Q5KFI1,0.38461538461499994,0.0,0.46153846153800004,0.0,0.0,0.153846153846,0.0,Euk+Bac,13,0,1.0123308390999999,1.69230769231,0.666666666667,True
Q5KFI2,0.0,0.0,0.0,0.166666666667,0.0,0.33333333333299997,0.5,Basidiomycota,6,2,1.0114042647100001,3.32142857143,2.46666666667,False
Q5KFI3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.282051282051,0.111111111111,False
