,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
C3YJV6,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,2.0,,False
C3YJV7,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,7,0,-0.0,1.14285714286,2.0,False
C3YJV9,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,2.0,,False
C3YJW2,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,2.0,,False
C3YJW4,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,2.0,,False
C3YJW6,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,2.0,,False
C3YJW7,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,2.0,,False
C3YJW9,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,2.0,,False
C3YJX1,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,2.0,,False
C3YJX3,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Eumetazoa,6,0,0.636514168295,2.66666666667,-1.0,False
C3YJX4,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,1.33333333333,-1.0,False
C3YJX6,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,2.0,,False
C3YJX7,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,2.0,,False
C3YJX8,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,2.0,,False
C3YJX9,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,0,-0.0,0.5,1.0,False
C3YJY0,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,2.0,,False
C3YJY2,0.6,0.0,0.0,0.1,0.0,0.3,Cellular_organisms,10,0,0.897945724857,4.4,6.6428571428600005,False
C3YJY3,0.0,0.0,0.5,0.0,0.0,0.5,Euk+Bac,6,0,0.6931471805600001,4.2,0.0,False
C3YJY4,0.0,0.0,0.33333333333299997,0.0,0.0,0.666666666667,Eumetazoa,6,1,0.636514168295,4.28571428571,-0.8666666666670001,False
C3YJY5,0.0,0.0,0.4,0.0,0.0,0.6,Eumetazoa,5,1,0.6730116670090001,4.2,0.0,False
C3YJY6,0.0,0.0,0.0,0.8181818181820001,0.181818181818,0.0,Eukaryota,11,0,0.474139313058,0.836363636364,-0.0304232804233,False
C3YJY7,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,9,1,-0.0,0.0,0.0,False
C3YJY8,0.125,0.125,0.125,0.25,0.125,0.25,Eumetazoa,8,0,1.7328679513999998,3.89285714286,-0.0416666666667,False
C3YJY9,0.0,0.14285714285700002,0.0,0.428571428571,0.14285714285700002,0.28571428571400004,Eukaryota,7,0,1.2770342594700002,2.95238095238,0.0909090909091,False
C3YJZ0,0.0,0.0,0.0,0.5714285714289999,0.14285714285700002,0.28571428571400004,Eukaryota,7,0,0.955699891113,3.2380952381,0.5,False
C3YJZ1,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,Eukaryota,12,1,0.286835983056,0.461538461538,0.08333333333330001,False
C3YJZ2,0.0,0.0,0.0,0.615384615385,0.0,0.38461538461499994,Eukaryota,13,0,0.666278442415,2.87179487179,-0.392857142857,False
C3YJZ3,0.0,0.0,0.0,0.416666666667,0.0,0.583333333333,Eumetazoa,12,1,0.6791932659919999,2.66666666667,3.1984126984099994,False
C3YJZ7,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,11,2,-0.0,0.948717948718,0.00793650793651,False
C3YJZ9,0.0,0.0,0.0,0.0,1.0,0.0,Opisthokonta,1,1,-0.0,1.0,,False
C3YK00,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,3.0,,False
C3YK01,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,2.0,,False
C3YK02,0.0,0.0,0.428571428571,0.28571428571400004,0.0,0.28571428571400004,Euk+Bac,7,0,1.0789922078799998,3.80952380952,,False
C3YK03,0.0,0.0,0.3,0.2,0.0,0.5,Eumetazoa,10,0,1.02965301406,4.71111111111,2.95238095238,False
C3YK04,0.0,0.0,0.428571428571,0.28571428571400004,0.0,0.28571428571400004,Euk+Bac,7,0,1.0789922078799998,3.80952380952,,False
C3YK05,0.0,0.0,0.33333333333299997,0.222222222222,0.0,0.444444444444,Eumetazoa,9,0,1.06085694716,4.5,2.1038961039,False
C3YK06,0.0,0.0,0.375,0.25,0.0,0.375,Euk+Bac,8,0,1.08219553004,4.0,0.761904761905,False
C3YK08,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,0,-0.0,0.0,0.0,False
C3YK10,0.45454545454499995,0.181818181818,0.0,0.363636363636,0.0,0.0,Cellular_organisms,11,1,1.03619878482,1.0303030303,-0.18888888888900002,False
C3YK11,0.923076923077,0.0,0.0769230769231,0.0,0.0,0.0,Cellular_organisms,13,0,0.271189373042,0.0,0.0,True
C3YK13,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,2.0,,False
C3YK16,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,1.33333333333,-1.0,False
C3YK17,0.0,0.0,0.0,0.0,0.4,0.6,Eumetazoa,5,0,0.6730116670090001,1.6,-0.166666666667,False
C3YK18,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,3.0,,False
C3YK19,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,1,-0.0,1.6,,False
C3YK20,0.0,0.0,0.307692307692,0.153846153846,0.153846153846,0.38461538461499994,Eumetazoa,13,0,1.30610660909,4.5641025641,5.07142857143,False
C3YK22,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,2,-0.0,2.66666666667,4.0,False
C3YK24,0.0,0.0,0.0,0.75,0.0,0.25,Eukaryota,12,1,0.562335144619,1.82051282051,0.956349206349,False
C3YK25,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,12,1,-0.0,0.282051282051,-0.0436507936508,False
C3YK26,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Opisthokonta,3,1,0.636514168295,4.66666666667,1.33333333333,False
C3YK27,0.0,0.0,0.0,0.0,0.181818181818,0.8181818181820001,Eumetazoa,11,0,0.474139313058,1.70909090909,0.786666666667,False
C3YK28,0.0,0.0,0.0,0.0,0.14285714285700002,0.8571428571430001,Eumetazoa,7,0,0.410116318288,1.14285714286,-0.463636363636,False
C3YK31,0.0,0.0,0.08333333333330001,0.916666666667,0.0,0.0,Eukaryota,12,1,0.286835983056,0.717948717949,0.0436507936508,False
C3YK32,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,7,0,-0.0,0.571428571429,0.8181818181820001,False
C3YK33,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,11,0,-0.0,0.0,0.0,False
C3YK34,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,Eukaryota,12,1,0.286835983056,0.820512820513,-0.0238095238095,False
C3YK35,0.0,0.0,0.0,0.08333333333330001,0.0,0.916666666667,Eumetazoa,12,1,0.286835983056,1.41025641026,0.0396825396825,False
C3YK36,0.0,0.0,0.0,0.153846153846,0.0,0.846153846154,Eumetazoa,13,0,0.42932302193099997,1.41025641026,-0.21825396825399998,False
C3YK37,0.0,0.0,0.0,0.0,0.3,0.7,Eumetazoa,10,2,0.610864302055,3.43939393939,1.49769585253,False
C3YK38,0.0,0.0,0.0,0.0,0.153846153846,0.846153846154,Eumetazoa,13,0,0.42932302193099997,0.435897435897,-0.015873015873,False
C3YK40,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,3.33333333333,-2.5,False
C3YK43,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Eumetazoa,6,1,0.636514168295,2.7619047619,1.0333333333299999,False
C3YK47,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,0,-0.0,0.5,0.0,False
C3YK48,0.0,0.0,0.2,0.2,0.0,0.6,Eumetazoa,5,1,0.950270539233,4.86666666667,2.4285714285699997,False
C3YK49,0.0,0.0,0.0909090909091,0.545454545455,0.0,0.363636363636,Eukaryota,11,0,0.9164648855390001,2.90909090909,-0.24,False
C3YK50,0.0,0.0,0.0,0.0,0.28571428571400004,0.714285714286,Eumetazoa,7,1,0.598269588585,2.25,0.46666666666699996,False
C3YK51,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,1.33333333333,-1.0,False
C3YK52,0.0,0.0,0.0,0.538461538462,0.23076923076900002,0.23076923076900002,Eukaryota,13,0,1.01009975935,2.92307692308,0.579365079365,False
C3YK53,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,12,1,-0.0,0.0,0.0,False
C3YK54,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,6.0,,False
C3YK55,0.0,0.0,0.14285714285700002,0.0,0.0,0.8571428571430001,Eumetazoa,7,1,0.410116318288,3.82142857143,1.29166666667,False
C3YK56,0.0,0.0,0.23076923076900002,0.23076923076900002,0.538461538462,0.0,Opisthokonta,13,0,1.01009975935,2.23076923077,-0.242063492063,False
C3YK57,0.0,0.0,0.0,0.166666666667,0.08333333333330001,0.75,Eumetazoa,12,1,0.7214636866930001,2.35897435897,0.0992063492063,False
C3YK58,0.0,0.0,0.0,0.45454545454499995,0.0,0.545454545455,Eumetazoa,11,0,0.689009238477,3.52727272727,2.14,False
C3YK59,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,Eukaryota,12,0,0.45056120886600004,2.09090909091,0.288888888889,False
C3YK60,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,8,0,-0.0,0.0,0.0,False
C3YK61,0.0769230769231,0.0,0.923076923077,0.0,0.0,0.0,Euk+Bac,13,0,0.271189373042,0.0,0.0,True
C3YK64,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,4,0,-0.0,1.0,,False
C3YK65,0.0,0.0,0.0,0.0,1.0,0.0,Opisthokonta,1,2,-0.0,2.66666666667,,False
C3YK66,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,4,0,-0.0,1.0,,False
C3YK68,0.0,0.0,0.0,0.3,0.1,0.6,Eumetazoa,10,0,0.897945724857,2.73333333333,-0.035714285714300006,False
C3YK69,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,5,0,-0.0,0.0,,False
C3YK70,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,1,-0.0,0.0,,False
C3YK71,0.0,0.0,0.0,0.0,0.111111111111,0.888888888889,Eumetazoa,9,1,0.34883209584299996,2.62222222222,-0.630952380952,False
C3YK72,0.0,0.0,0.0,0.0,0.2,0.8,Eumetazoa,5,0,0.500402423538,1.6,-0.166666666667,False
C3YK74,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,4.0,,False
C3YK75,0.0,0.0,0.5,0.0,0.2,0.3,Euk+Bac,10,0,1.02965301406,4.73333333333,1.57142857143,False
C3YK76,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Eumetazoa,3,1,0.636514168295,3.16666666667,-2.0,False
C3YK78,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,1,-0.0,3.0,6.0,False
C3YK81,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Eumetazoa,3,1,0.636514168295,3.33333333333,2.0,False
C3YK82,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,5,1,-0.0,0.666666666667,-0.357142857143,False
C3YK83,0.0,0.0,0.0,0.363636363636,0.0909090909091,0.545454545455,Eumetazoa,11,1,0.9164648855390001,3.45454545455,1.03963133641,False
C3YK84,0.0,0.0,0.0,0.33333333333299997,0.583333333333,0.08333333333330001,Opisthokonta,12,1,0.887694275799,2.66666666667,0.206349206349,False
C3YK85,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,10,0,-0.0,0.533333333333,-0.12,False
C3YK87,0.0,0.0,0.0,0.0,0.5,0.5,Opisthokonta,4,0,0.6931471805600001,1.66666666667,-0.666666666667,False
C3YK89,0.0,0.0,0.0,0.0,0.5,0.5,Opisthokonta,2,1,0.6931471805600001,2.0,,False
C3YK90,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,0,-0.0,0.0,0.0,False
C3YK91,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,1.0,,False
C3YK92,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,1,1,-0.0,3.0,,False
C3YK93,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,5.0,,False
C3YK94,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,5,1,-0.0,1.73333333333,0.666666666667,False
C3YK95,0.181818181818,0.0,0.272727272727,0.181818181818,0.363636363636,0.0,Opisthokonta,11,0,1.34211317891,2.94545454545,0.62037037037,False
C3YK96,0.0,0.0,0.0,0.545454545455,0.0909090909091,0.363636363636,Eukaryota,11,1,0.9164648855390001,3.37878787879,0.633333333333,False
C3YK97,0.0,0.0,0.5,0.25,0.166666666667,0.08333333333330001,Euk+Bac,12,1,1.1988493129100002,2.53846153846,0.17460317460299998,False
C3YK98,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,0,-0.0,None,,False
C3YKA1,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,1,-0.0,1.2,0.5,False
C3YKA5,0.0,0.0,0.0,0.25,0.33333333333299997,0.416666666667,Eumetazoa,12,1,1.07755632707,2.48717948718,-0.17857142857099997,False
C3YKA6,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,9,0,-0.0,0.0,0.0,False
C3YKA8,0.0,0.0,0.0,0.0909090909091,0.0,0.909090909091,Eumetazoa,11,0,0.304636097349,1.52727272727,0.233333333333,False
C3YKA9,0.0,0.0,0.0,0.555555555556,0.111111111111,0.33333333333299997,Eukaryota,9,0,0.9368883075390001,3.22222222222,0.805194805195,False
C3YKB0,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Eumetazoa,3,1,0.636514168295,3.0,,False
C3YKB1,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,Eukaryota,6,1,0.45056120886600004,1.71428571429,-0.5,False
C3YKB2,0.0,0.0,0.0,0.5,0.25,0.25,Eukaryota,4,1,1.0397207708399998,3.4,,False
C3YKB3,0.0,0.0,0.0,0.0,0.14285714285700002,0.8571428571430001,Eumetazoa,7,0,0.410116318288,1.33333333333,1.16666666667,False
C3YKB4,0.0,0.0,0.28571428571400004,0.428571428571,0.28571428571400004,0.0,Eukaryota,7,0,1.0789922078799998,2.38095238095,1.56363636364,False
C3YKB5,0.0,0.0,1.0,0.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,True
C3YKB7,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,7,0,-0.0,0.571428571429,0.0277777777778,False
C3YKB8,0.0,0.0,0.0,0.0,0.125,0.875,Eumetazoa,8,0,0.37677016125600005,1.28571428571,0.08333333333330001,False
C3YKB9,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,5,1,-0.0,1.0,-0.535714285714,False
C3YKC0,0.0,0.0,0.166666666667,0.5,0.0,0.33333333333299997,Eukaryota,6,0,1.0114042647100001,4.2,1.8,False
C3YKC1,0.0,0.0,0.0,0.33333333333299997,0.33333333333299997,0.33333333333299997,Opisthokonta,6,1,1.09861228867,3.71428571429,-0.6,False
C3YKC2,0.0,0.0,0.08333333333330001,0.416666666667,0.0,0.5,Eumetazoa,12,1,0.918427784993,3.28205128205,1.71031746032,False
C3YKC4,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,5,0,-0.0,0.4,,False
C3YKC5,0.0,0.46153846153800004,0.0,0.538461538462,0.0,0.0,Eukaryota,13,0,0.6901856760189999,0.692307692308,0.0992063492063,False
C3YKC6,0.0,0.0,0.0,0.615384615385,0.23076923076900002,0.153846153846,Eukaryota,13,0,0.925129083572,2.23076923077,1.9761904761900002,True
C3YKC9,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Eumetazoa,3,1,0.636514168295,2.0,1.33333333333,False
C3YKD0,0.0,0.0,1.0,0.0,0.0,0.0,Euk+Bac,4,0,-0.0,0.0,,False
C3YKD1,0.0,0.0,0.666666666667,0.0,0.33333333333299997,0.0,Euk+Bac,6,0,0.636514168295,3.0,3.0,False
C3YKD2,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,7,1,-0.0,1.60714285714,-0.1875,False
C3YKD3,0.0,0.0,0.0,0.0,0.14285714285700002,0.8571428571430001,Eumetazoa,7,1,0.410116318288,1.60714285714,-0.479166666667,False
C3YKD4,0.0,0.0,0.08333333333330001,0.833333333333,0.0,0.08333333333330001,Eukaryota,12,1,0.56608573896,1.46153846154,0.134920634921,False
C3YKD5,0.0,0.0,0.363636363636,0.363636363636,0.0,0.272727272727,Euk+Bac,11,0,1.09005965871,3.70909090909,-0.313333333333,True
C3YKD6,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,5,0,-0.0,0.6,1.0,False
C3YKD7,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,0.0,,False
C3YKD8,0.0,0.0,0.0,0.75,0.25,0.0,Eukaryota,4,0,0.562335144619,1.0,2.0,False
C3YKD9,0.25,0.0,0.0,0.25,0.0,0.5,Eumetazoa,4,2,1.0397207708399998,5.0,,False
C3YKE1,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,0,-0.0,0.666666666667,-0.5,False
C3YKE2,0.0,0.0,0.0,0.769230769231,0.23076923076900002,0.0,Eukaryota,13,0,0.5402041423889999,1.4358974359,-0.015873015873,False
C3YKE3,0.0,0.0,0.0,0.615384615385,0.307692307692,0.0769230769231,Eukaryota,13,0,0.8587409130060001,2.10256410256,0.861111111111,False
C3YKE4,0.0,0.0,0.33333333333299997,0.5,0.166666666667,0.0,Eukaryota,6,0,1.0114042647100001,2.8,0.6,False
C3YKE5,0.0,0.0,0.0,0.4,0.0,0.6,Eumetazoa,5,1,0.6730116670090001,4.06666666667,-1.2142857142899999,False
C3YKE6,0.0,0.0,0.0,0.5,0.0,0.5,Eumetazoa,12,1,0.6931471805600001,3.15384615385,-0.384920634921,False
C3YKE7,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,Eukaryota,12,1,0.286835983056,0.461538461538,0.08333333333330001,False
C3YKE8,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,11,2,-0.0,1.69230769231,-0.261904761905,False
C3YKE9,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,9,0,-0.0,1.05555555556,-0.125,False
C3YKF0,0.0,0.0,0.0,0.0,0.0909090909091,0.909090909091,Eumetazoa,11,0,0.304636097349,0.363636363636,-0.06666666666669999,False
C3YKF1,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,13,0,-0.0,1.02564102564,-0.0555555555556,False
C3YKF2,0.0,0.0,0.0,0.0,0.153846153846,0.846153846154,Eumetazoa,13,0,0.42932302193099997,1.02564102564,0.0992063492063,False
C3YKF3,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,5.33333333333,8.0,False
C3YKF4,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Eumetazoa,9,0,0.636514168295,1.44444444444,0.324675324675,False
C3YKF5,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,0,-0.0,None,,False
C3YKF7,0.0,0.0,0.0,0.0,0.25,0.75,Eumetazoa,8,0,0.562335144619,1.42857142857,0.125,False
C3YKF9,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,2,-0.0,4.0,0.0,False
C3YKG1,0.0,0.0,0.0,0.545454545455,0.0909090909091,0.363636363636,Eukaryota,11,0,0.9164648855390001,2.54545454545,-0.383597883598,False
C3YKG2,0.153846153846,0.0769230769231,0.0,0.769230769231,0.0,0.0,Eukaryota,13,0,0.6870920273800001,1.05128205128,-0.05952380952380001,False
C3YKG3,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,13,0,-0.0,0.512820512821,-0.0793650793651,False
C3YKG4,0.0,0.0,0.0,0.222222222222,0.444444444444,0.33333333333299997,Opisthokonta,9,0,1.06085694716,1.83333333333,0.222222222222,False
C3YKG5,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,4.0,6.0,False
C3YKG6,0.0,0.33333333333299997,0.166666666667,0.0,0.0,0.5,Eumetazoa,12,0,1.0114042647100001,4.66666666667,-0.567741935484,False
C3YKG7,0.0,0.0,0.0,0.6,0.0,0.4,Eukaryota,5,0,0.6730116670090001,3.6,6.0,False
C3YKG8,0.0,0.0,0.0,0.166666666667,0.0,0.833333333333,Eumetazoa,6,1,0.45056120886600004,2.95238095238,-1.1,False
C3YKG9,0.23076923076900002,0.0,0.769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.5402041423889999,0.0,0.0,True
C3YKH0,0.416666666667,0.0,0.583333333333,0.0,0.0,0.0,Euk+Bac,12,1,0.6791932659919999,0.0,0.0,False
C3YKH1,0.0,0.0,0.0,0.28571428571400004,0.0,0.714285714286,Eumetazoa,7,1,0.598269588585,3.14285714286,-0.738461538462,False
C3YKH2,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,12,0,-0.0,0.30303030303,0.06666666666669999,False
C3YKH3,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,8.0,,False
C3YKH5,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,1,-0.0,3.6,0.25,False
C3YKH7,0.0,0.0,0.0,0.0,1.0,0.0,Opisthokonta,1,1,-0.0,3.0,,False
C3YKH8,0.0,0.0,0.0,0.0,1.0,0.0,Opisthokonta,1,1,-0.0,3.0,,False
C3YKH9,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Opisthokonta,3,0,0.636514168295,0.666666666667,,False
C3YKI0,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,0,-0.0,0.0,,False
C3YKI2,0.0,0.0,0.0,0.6,0.0,0.4,Eukaryota,5,0,0.6730116670090001,3.8,0.75,False
C3YKI3,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,12,1,-0.0,0.307692307692,-0.047619047619,False
C3YKI4,0.307692307692,0.0,0.153846153846,0.0769230769231,0.0769230769231,0.38461538461499994,Eumetazoa,13,0,1.4127446368599998,4.64102564103,0.261904761905,True
C3YKI5,0.0,0.0,0.0,0.363636363636,0.45454545454499995,0.181818181818,Opisthokonta,11,0,1.03619878482,2.54545454545,0.41333333333300004,False
C3YKI6,0.0,0.0,0.0,0.8,0.0,0.2,Eukaryota,5,0,0.500402423538,2.2,-1.16666666667,False
C3YKI8,0.0,0.0,0.0,0.0,0.0909090909091,0.909090909091,Eumetazoa,11,0,0.304636097349,0.727272727273,0.16,False
C3YKJ2,0.3,0.2,0.3,0.0,0.0,0.2,Cellular_organisms,10,0,1.36615884757,3.06666666667,1.39285714286,False
C3YKJ3,0.2,0.0,0.5,0.0,0.2,0.1,Euk+Bac,10,0,1.22060726455,2.88888888889,1.36904761905,False
C3YKJ4,0.0,0.0,0.0,0.0,0.25,0.75,Eumetazoa,4,0,0.562335144619,2.0,,False
C3YKJ5,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,Eumetazoa,6,0,0.45056120886600004,1.86666666667,0.28571428571400004,False
C3YKJ6,0.0,0.0,0.0,0.0,0.125,0.875,Eumetazoa,8,1,0.37677016125600005,2.77777777778,-0.33333333333299997,False
C3YKJ8,0.0,0.0,0.0,0.0,0.75,0.25,Opisthokonta,12,1,0.562335144619,0.74358974359,0.19444444444400003,False
C3YKJ9,0.0,0.0,0.8181818181820001,0.0909090909091,0.0909090909091,0.0,Euk+Bac,11,0,0.60016607316,1.38181818182,-0.48677248677199997,True
C3YKK0,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,5,0,-0.0,0.8,-0.5,False
C3YKK1,0.0,0.0,0.0,0.8,0.2,0.0,Eukaryota,5,0,0.500402423538,1.4,,False
C3YKK3,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,3,1,-0.0,3.0,0.0,False
C3YKK5,0.0,0.0,0.0,0.909090909091,0.0909090909091,0.0,Eukaryota,11,0,0.304636097349,1.16363636364,-0.06666666666669999,False
C3YKK6,0.0,0.0,0.125,0.5,0.125,0.25,Eukaryota,8,1,1.21300756598,3.38888888889,0.666666666667,False
C3YKK9,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,4,1,-0.0,0.0,0.0,False
C3YKL0,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,9,0,-0.0,0.0,0.0,False
C3YKL2,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Eumetazoa,3,1,0.636514168295,5.33333333333,,False
C3YKL3,0.0,0.0,0.0,0.0,0.5,0.5,Opisthokonta,2,1,0.6931471805600001,4.0,0.0,False
C3YKL6,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,2.0,3.0,False
C3YKL8,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,6.0,,False
C3YKM0,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,1,-0.0,4.66666666667,,False
C3YKM1,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,5,0,-0.0,1.2,0.5,False
C3YKM3,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,1,1,-0.0,4.0,,False
C3YKM4,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,10,0,-0.0,0.355555555556,0.583333333333,False
C3YKM5,0.166666666667,0.0,0.0,0.166666666667,0.0,0.666666666667,Eumetazoa,6,1,0.8675632284810001,4.19047619048,-0.172727272727,False
C3YKM6,0.0,0.0,0.0,0.75,0.0,0.25,Eukaryota,8,1,0.562335144619,2.83333333333,0.38961038960999994,False
C3YKM7,0.0,0.0,0.5,0.0,0.166666666667,0.33333333333299997,Euk+Bac,6,0,1.0114042647100001,4.46666666667,,False
C3YKM8,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,8,1,-0.0,1.5,1.33333333333,False
C3YKM9,0.0,0.0,0.0,0.888888888889,0.0,0.111111111111,Eukaryota,9,1,0.34883209584299996,1.8,-0.964285714286,False
C3YKN0,0.0,0.0,0.375,0.0,0.125,0.5,Eumetazoa,8,0,0.9743147528689999,4.32142857143,-0.27083333333299997,False
C3YKN3,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,2,2,-0.0,0.0,0.0,False
C3YKN4,0.0,0.0,0.6,0.1,0.0,0.3,Euk+Bac,10,0,0.897945724857,4.06666666667,-0.392857142857,True
C3YKN6,0.0,0.0,0.0,1.0,0.0,0.0,Eukaryota,12,1,-0.0,0.589743589744,-0.0912698412698,False
C3YKN7,0.0,0.5,0.0,0.0,0.5,0.0,Opisthokonta,2,1,0.6931471805600001,3.33333333333,-1.0,False
C3YKN8,0.0,0.0,0.0,0.0,0.5,0.5,Opisthokonta,2,1,0.6931471805600001,2.66666666667,,False
C3YKN9,0.0,0.0,0.0,0.0,0.0,1.0,Eumetazoa,6,1,-0.0,1.90476190476,-0.581818181818,False
